Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,85.336863,[ 28 110] ; [82 20],[63.25 74.75] ; [46.75 55.25],1
d5,1,0.0,69.945019,[64 75] ; [99  3],[94.01244813 44.98755187] ; [68.98755187 33.01244813],1
d3,1,0.0,53.700209,[ 26 113] ; [67 36],[53.41735537 85.58264463] ; [39.58264463 63.41735537],1
a4,1,0.0,40.020983,[ 32 106] ; [65 37],[55.775 82.225] ; [41.225 60.775],1
a5,1,0.0,26.581021,[70 69] ; [85 18],[89.02892562 49.97107438] ; [65.97107438 37.02892562],1
a3,1,8e-06,20.042846,[76 62] ; [85 18],[92.19087137 45.80912863] ; [68.80912863 34.19087137],1
n4,1,8.4e-05,15.4688,[92 47] ; [90 12],[104.97095436  34.02904564] ; [77.02904564 24.97095436],1
u1,1,0.001944,9.601943,[  1 138] ; [ 9 94],[  5.74380165 133.25619835] ; [ 4.25619835 98.74380165],0
v2,1,0.002911,8.862343,[53 80] ; [59 40],[64.20689655 68.79310345] ; [47.79310345 51.20689655],0
r3,1,0.005187,7.813002,[112  27] ; [96  7],[119.47107438  19.52892562] ; [88.52892562 14.47107438],0
p9,1,0.005476,7.714963,[93 43] ; [85 16],[102.14345992  33.85654008] ; [75.85654008 25.14345992],0
s5,1,0.007932,7.048778,[ 30 104] ; [38 61],[39.10729614 94.89270386] ; [28.89270386 70.10729614],0
a2,1,0.017557,5.639863,[  6 133] ; [13 90],[ 10.91322314 128.08677686] ; [ 8.08677686 94.91322314],0
p10,1,0.018241,5.572901,[84 52] ; [77 24],[92.38818565 43.61181435] ; [68.61181435 32.38818565],0
r2,1,0.018729,5.526678,[114  24] ; [93  7],[120.02521008  17.97478992] ; [86.97478992 13.02521008],0
p2,1,0.02129,5.302902,[91 46] ; [80 20],[98.84810127 38.15189873] ; [72.15189873 27.84810127],0
s8,1,0.021467,5.288476,[48 90] ; [51 52],[56.68879668 81.31120332] ; [42.31120332 60.68879668],0
n6,1,0.027565,4.855074,[99 38] ; [86 16],[106.0460251  30.9539749] ; [78.9539749 23.0460251],0
s7,1,0.027912,4.833511,[49 85] ; [50 48],[57.18103448 76.81896552] ; [41.81896552 56.18103448],0
p8,1,0.028216,4.81485,[49 88] ; [50 50],[57.2278481 79.7721519] ; [41.7721519 58.2278481],0
n5,1,0.02943,4.74228,[96 41] ; [84 18],[103.17991632  33.82008368] ; [76.82008368 25.17991632],0
v1,1,0.035058,4.442353,[60 76] ; [58 42],[68. 68.] ; [50. 50.],0
p11,1,0.038452,4.284906,[94 45] ; [82 21],[101.09090909  37.90909091] ; [74.90909091 28.09090909],0
r4,1,0.049041,3.873947,[98 41] ; [84 19],[104.53719008  34.46280992] ; [77.46280992 25.53719008],0
r1,1,0.051378,3.795914,[86 53] ; [76 27],[93.04958678 45.95041322] ; [68.95041322 34.04958678],0
p3,1,0.056879,3.626116,[50 88] ; [49 52],[57.16317992 80.83682008] ; [41.83682008 59.16317992],0
p6,1,0.057649,3.603771,[ 34 101] ; [36 62],[40.55793991 94.44206009] ; [29.44206009 68.55793991],0
p4,1,0.057843,3.59818,[61 76] ; [57 43],[68.21097046 68.78902954] ; [49.78902954 50.21097046],0
n2,1,0.062473,3.470482,[37 11] ; [14 11],[33.53424658 14.46575342] ; [17.46575342  7.53424658],0
b1,1,0.077954,3.107044,[61 78] ; [57 46],[67.7768595 71.2231405] ; [50.2231405 52.7768595],0
