Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,91.085278,[241  85] ; [ 4 51],[209.63254593 116.36745407] ; [35.36745407 19.63254593],1
d3,1,0.0,48.877415,[256  70] ; [18 37],[234.44619423  91.55380577] ; [39.55380577 15.44619423],1
d5,1,0.0,47.962057,[289  37] ; [28 27],[271.23884514  54.76115486] ; [45.76115486  9.23884514],1
a3,1,2.1e-05,18.090208,[281  43] ; [35 20],[270.14248021  53.85751979] ; [45.85751979  9.14248021],1
d2,1,5.4e-05,16.292465,[196 130] ; [17 38],[182.2519685 143.7480315] ; [30.7480315 24.2519685],1
a4,1,0.000267,13.286713,[175 150] ; [15 40],[162.5 162.5] ; [27.5 27.5],1
u1,1,0.001786,9.756933,[ 87 239] ; [ 4 51],[ 77.86351706 248.13648294] ; [13.13648294 41.86351706],0
a2,1,0.00484,7.938088,[102 224] ; [ 7 48],[ 93.26509186 232.73490814] ; [15.73490814 39.26509186],0
a5,1,0.043068,4.09275,[269  57] ; [39 16],[263.53805774  62.46194226] ; [44.46194226 10.53805774],0
n4,1,0.062604,3.46703,[279  46] ; [41 13],[274.40633245  50.59366755] ; [45.59366755  8.40633245],0
v2,1,0.066353,3.37102,[199 116] ; [27 27],[192.92682927 122.07317073] ; [33.07317073 20.92682927],0
p11,1,0.086316,2.941765,[269  57] ; [40 15],[264.39370079  61.60629921] ; [44.60629921 10.39370079],0
p3,1,0.08659,2.936659,[200 126] ; [27 28],[194.23097113 131.76902887] ; [32.76902887 22.23097113],0
u2,1,0.086848,2.931857,[31 12] ; [10 10],[27.98412698 15.01587302] ; [13.01587302  6.98412698],0
b3,1,0.089417,2.884842,[105 125] ; [11 25],[100.30075188 129.69924812] ; [15.69924812 20.30075188],0
b2,1,0.089417,2.884842,[105 125] ; [11 25],[100.30075188 129.69924812] ; [15.69924812 20.30075188],0
r1,1,0.097894,2.739526,[276  49] ; [41 13],[271.83377309  53.16622691] ; [45.16622691  8.83377309],0
s2,1,0.108488,2.576111,[246  79] ; [36 19],[241.18421053  83.81578947] ; [40.81578947 14.18421053],0
p4,1,0.109591,2.560103,[230  95] ; [33 22],[224.93421053 100.06578947] ; [38.06578947 16.93421053],0
s3,1,0.123223,2.375872,[247  76] ; [36 18],[242.46419098  80.53580902] ; [40.53580902 13.46419098],0
v3,1,0.123584,2.371297,[148 163] ; [20 35],[142.75409836 168.24590164] ; [25.24590164 29.75409836],0
b4,1,0.129871,2.294047,[184 142] ; [25 30],[178.82939633 147.17060367] ; [30.17060367 24.82939633],0
u3,1,0.139321,2.185448,[35 10] ; [12  8],[32.53846154 12.46153846] ; [14.46153846  5.53846154],0
p12,1,0.150467,2.067513,[ 39 285] ; [ 3 52],[ 35.90501319 288.09498681] ; [ 6.09498681 48.90501319],0
