Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000156,14.293942,[ 93 132] ; [36 15],[105.16304348 119.83695652] ; [23.83695652 27.16304348],1
s6,1,0.004075,8.25,[126  99] ; [39 11],[135.  90.] ; [30. 20.],0
s7,1,0.004588,8.035139,[ 77 136] ; [29 21],[ 85.84790875 127.15209125] ; [20.15209125 29.84790875],0
s3,1,0.004812,7.948877,[106 117] ; [36 16],[115.14909091 107.85090909] ; [26.85090909 25.14909091],0
s5,1,0.00653,7.397934,[ 56 168] ; [21 26],[ 63.64575646 160.35424354] ; [13.35424354 33.64575646],0
a8,1,0.008412,6.943667,[ 33 175] ; [ 1 50],[ 27.30501931 180.69498069] ; [ 6.69498069 44.30501931],0
p4,1,0.024318,5.071797,[117 108] ; [36 16],[124.27797834 100.72202166] ; [28.72202166 23.27797834],0
n2,1,0.064782,3.410526,[35 22] ; [13  2],[38. 19.] ; [10.  5.],0
s8,1,0.071386,3.25086,[ 74 151] ; [24 28],[ 79.60288809 145.39711191] ; [18.39711191 33.60288809],0
v4,1,0.087208,2.925162,[205  20] ; [51  1],[207.94223827  17.05776173] ; [48.05776173  3.94223827],0
p6,1,0.092451,2.831174,[ 64 161] ; [21 31],[ 69.0433213 155.9566787] ; [15.9566787 36.0433213],0
p2,1,0.095278,2.782863,[176  49] ; [46  6],[180.32490975  44.67509025] ; [41.67509025 10.32490975],0
n3,1,0.095971,2.771252,[36 20] ; [13  2],[38.64788732 17.35211268] ; [10.35211268  4.64788732],0
b5,1,0.096938,2.75521,[142  84] ; [39 13],[147.14388489  78.85611511] ; [33.85611511 18.14388489],0
u2,1,0.103392,2.652433,[47 31] ; [ 8 12],[43.7755102 34.2244898] ; [11.2244898  8.7755102],0
p5,1,0.106336,2.607841,[ 25 197] ; [ 2 50],[ 21.87591241 200.12408759] ; [ 5.12408759 46.87591241],0
n4,1,0.155327,2.019136,[165  60] ; [33 19],[160.83032491  64.16967509] ; [37.16967509 14.83032491],0
b1,1,0.166814,1.911347,[ 93 133] ; [16 36],[ 88.61151079 137.38848921] ; [20.38848921 31.61151079],0
d2,1,0.196416,1.668824,[100 125] ; [18 34],[ 95.84837545 129.15162455] ; [22.15162455 29.84837545],0
u3,1,0.208186,1.583997,[46 31] ; [15  5],[48.42268041 28.57731959] ; [12.57731959  7.42268041],0
n6,1,0.222838,1.486003,[173  52] ; [44  8],[176.26353791  48.73646209] ; [40.73646209 11.26353791],0
b2,1,0.234615,1.412664,[46 87] ; [ 7 23],[43.24539877 89.75460123] ; [ 9.75460123 20.24539877],0
b3,1,0.234615,1.412664,[46 87] ; [ 7 23],[43.24539877 89.75460123] ; [ 9.75460123 20.24539877],0
a4,1,0.275524,1.189037,[ 92 133] ; [17 35],[ 88.53790614 136.46209386] ; [20.46209386 31.53790614],0
d4,1,0.302153,1.064669,[183  42] ; [39 13],[180.32490975  44.67509025] ; [41.67509025 10.32490975],0
r2,1,0.304,1.056564,[205  18] ; [49  2],[206.72262774  16.27737226] ; [47.27737226  3.72262774],0
n1,1,0.400418,0.707071,[25 30] ; [ 5 10],[23.57142857 31.42857143] ; [6.42857143 8.57142857],0
p9,1,0.407518,0.68603,[171  51] ; [42  9],[173.20879121  48.79120879] ; [39.79120879 11.20879121],0
d1,1,0.441783,0.591648,[122 104] ; [25 27],[119.50359712 106.49640288] ; [27.49640288 24.50359712],0
d3,1,0.444699,0.584127,[156  68] ; [39 13],[158.26086957  65.73913043] ; [36.73913043 15.26086957],0
v3,1,0.460513,0.544648,[ 39 181] ; [ 7 45],[ 37.20588235 182.79411765] ; [ 8.79411765 43.20588235],0
s1,1,0.495873,0.463758,[ 14 208] ; [ 2 50],[ 12.96350365 209.03649635] ; [ 3.03649635 48.96350365],0
r4,1,0.516048,0.421784,[192  34] ; [46  6],[193.48201439  32.51798561] ; [44.51798561  7.48201439],0
p8,1,0.518855,0.416169,[109 114] ; [28 24],[111.09454545 111.90545455] ; [25.90545455 26.09454545],0
p3,1,0.525906,0.402297,[ 93 132] ; [24 28],[ 95.03610108 129.96389892] ; [21.96389892 30.03610108],0
a3,1,0.550655,0.356146,[147  76] ; [32 20],[145.15272727  77.84727273] ; [33.84727273 18.15272727],0
r1,1,0.562367,0.335622,[164  60] ; [36 16],[162.31884058  61.68115942] ; [37.68115942 14.31884058],0
n5,1,0.573677,0.316569,[151  74] ; [37 15],[152.70758123  72.29241877] ; [35.29241877 16.70758123],0
p10,1,0.637899,0.221501,[163  58] ; [40 12],[164.33333333  56.66666667] ; [38.66666667 13.33333333],0
a2,1,0.67383,0.177154,[ 54 172] ; [11 41],[ 52.84172662 173.15827338] ; [12.15827338 39.84172662],0
a6,1,0.690182,0.158888,[162  63] ; [36 16],[160.83032491  64.16967509] ; [37.16967509 14.83032491],0
v1,1,0.70555,0.142762,[ 83 138] ; [21 31],[ 84.19047619 136.80952381] ; [19.80952381 32.19047619],0
p11,1,0.761114,0.092427,[157  69] ; [35 17],[156.08633094  69.91366906] ; [35.91366906 16.08633094],0
p1,1,0.769025,0.086231,[ 20 203] ; [ 4 48],[ 19.46181818 203.53818182] ; [ 4.53818182 47.46181818],0
d5,1,0.783249,0.075673,[177  48] ; [40 12],[176.26353791  48.73646209] ; [40.73646209 11.26353791],0
a5,1,0.843834,0.038806,[151  75] ; [34 18],[150.39568345  75.60431655] ; [34.60431655 17.39568345],0
p12,1,0.843898,0.038774,[ 10 214] ; [ 2 50],[  9.73913043 214.26086957] ; [ 2.26086957 49.73913043],0
b4,1,0.844299,0.038572,[127  99] ; [30 22],[127.63309353  98.36690647] ; [29.36690647 22.63309353],0
u1,1,0.922719,0.009411,[ 36 190] ; [ 8 44],[ 35.76978417 190.23021583] ; [ 8.23021583 43.76978417],0
p7,1,0.970054,0.001409,[122  97] ; [28 22],[122.11895911  96.88104089] ; [27.88104089 22.11895911],0
r3,1,0.995473,3.2e-05,[203  22] ; [46  5],[202.98913043  22.01086957] ; [46.01086957  4.98913043],0
