Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,62.238004,[354  21] ; [ 9 11],[344.62025316  30.37974684] ; [18.37974684  1.62025316],1
p2,1,0.0,26.946755,[341  32] ; [11  9],[334.08651399  38.91348601] ; [17.91348601  2.08651399],1
s1,1,0.000685,11.530148,[  8 365] ; [ 3 17],[ 10.44020356 362.55979644] ; [ 0.55979644 19.44020356],1
d5,1,0.004961,7.893664,[302  71] ; [11  9],[297.07124682  75.92875318] ; [15.92875318  4.07124682],0
d4,1,0.005084,7.849363,[314  59] ; [12  8],[309.40966921  63.59033079] ; [16.59033079  3.40966921],0
r1,1,0.006772,7.33258,[312  61] ; [12  8],[307.51145038  65.48854962] ; [16.48854962  3.51145038],0
v4,1,0.007498,7.149715,[360  12] ; [17  3],[357.76530612  14.23469388] ; [19.23469388  0.76530612],0
p11,1,0.009782,6.674259,[323  52] ; [13  7],[318.98734177  56.01265823] ; [17.01265823  2.98734177],0
b4,1,0.010589,6.533099,[210 165] ; [17  3],[215.50632911 159.49367089] ; [11.49367089  8.50632911],0
n3,1,0.013906,6.049988,[39 16] ; [4 8],[35.29850746 19.70149254] ; [7.70149254 4.29850746],0
a5,1,0.018408,5.556913,[292  83] ; [11  9],[287.65822785  87.34177215] ; [15.34177215  4.65822785],0
v2,1,0.025443,4.993505,[228 137] ; [ 7 12],[223.37239583 141.62760417] ; [11.62760417  7.37239583],0
r2,1,0.031569,4.621746,[352  17] ; [16  3],[349.97938144  19.02061856] ; [18.02061856  0.97938144],0
n4,1,0.032423,4.575996,[300  75] ; [12  8],[296.20253165  78.79746835] ; [15.79746835  4.20253165],0
p7,1,0.0417,4.147333,[299  71] ; [11  7],[295.6185567  74.3814433] ; [14.3814433  3.6185567],0
s3,1,0.045408,4.003431,[201 170] ; [ 5 12],[196.9742268 174.0257732] ; [9.0257732 7.9742268],0
s6,1,0.054871,3.686009,[243 125] ; [ 9 11],[239.01030928 128.98969072] ; [12.98969072  7.01030928],0
p9,1,0.058461,3.580518,[331  41] ; [15  5],[328.34693878  43.65306122] ; [17.65306122  2.34693878],0
d1,1,0.06458,3.41567,[228 147] ; [ 8 12],[224.05063291 150.94936709] ; [11.94936709  8.05063291],0
a4,1,0.070387,3.273975,[157 217] ; [ 4 15],[153.21628499 220.78371501] ; [ 7.78371501 11.21628499],0
p6,1,0.073595,3.200965,[168 202] ; [ 5 15],[164.12820513 205.87179487] ; [ 8.87179487 11.12820513],0
