Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,115.492398,[ 86 192] ; [202  60],[148.26666667 129.73333333] ; [139.73333333 122.26666667],1
s2,1,0.0,82.068606,[101 188] ; [197  72],[154.34050179 134.65949821] ; [143.65949821 125.34050179],1
s3,1,0.0,60.398823,[119 168] ; [198  69],[164.22202166 122.77797834] ; [152.77797834 114.22202166],1
s6,1,0.0,49.485113,[162 123] ; [225  42],[199.80978261  85.19021739] ; [187.19021739  79.80978261],1
s5,1,0.0,28.739094,[ 75 209] ; [126 133],[105.12707182 178.87292818] ; [ 95.87292818 163.12707182],1
p6,1,1e-06,23.743169,[ 88 199] ; [138 133],[116.24014337 170.75985663] ; [109.75985663 161.24014337],1
p7,1,6e-06,20.513541,[178 109] ; [211  54],[202.25181159  84.74818841] ; [186.74818841  78.25181159],1
p3,1,1.8e-05,18.376452,[136 155] ; [176  96],[161.26465364 129.73534636] ; [150.73534636 121.26465364],1
v3,1,0.000225,13.611254,[ 94 188] ; [129 135],[115.17582418 166.82417582] ; [107.82417582 156.17582418],1
p9,1,0.000287,13.15028,[245  43] ; [255  15],[258.06451613  29.93548387] ; [241.93548387  28.06451613],1
b3,1,0.000392,12.568548,[ 49 112] ; [91 94],[65.14450867 95.85549133] ; [ 74.85549133 110.14450867],1
b2,1,0.000392,12.568548,[ 49 112] ; [91 94],[65.14450867 95.85549133] ; [ 74.85549133 110.14450867],1
p4,1,0.000527,12.018127,[177 114] ; [202  69],[196.24377224  94.75622776] ; [182.75622776  88.24377224],1
v1,1,0.00054,11.973216,[148 138] ; [175  89],[167.96 118.04] ; [155.04 108.96],1
d2,1,0.000691,11.512503,[146 145] ; [175  97],[165.91651865 125.08348135] ; [155.08348135 116.91651865],1
a3,1,0.001071,10.701249,[219  73] ; [233  38],[234.42984014  57.57015986] ; [217.57015986  53.42984014],0
d1,1,0.001074,10.694601,[178 114] ; [201  71],[196.21985816  95.78014184] ; [182.78014184  89.21985816],0
p10,1,0.002533,9.116315,[238  51] ; [245  24],[250.15591398  38.84408602] ; [232.84408602  36.15591398],0
p8,1,0.00457,8.04237,[153 134] ; [174  93],[169.40252708 117.59747292] ; [157.59747292 109.40252708],0
u1,1,0.00742,7.168461,[ 52 240] ; [ 74 198],[ 65.23404255 226.76595745] ; [ 60.76595745 211.23404255],0
u4,1,0.008047,7.023015,[  2 289] ; [ 11 261],[  6.71936057 284.28063943] ; [  6.28063943 265.71936057],0
p5,1,0.00822,6.984885,[ 25 266] ; [ 43 228],[ 35.20996441 255.79003559] ; [ 32.79003559 238.20996441],0
p12,1,0.012632,6.219893,[ 17 272] ; [ 32 238],[ 25.33273703 263.66726297] ; [ 23.66726297 246.33273703],0
n5,1,0.01273,6.206194,[212  77] ; [221  48],[224.25985663  64.74014337] ; [208.74014337  60.25985663],0
n4,1,0.017858,5.610041,[231  61] ; [234  36],[241.60142349  50.39857651] ; [223.39857651  46.60142349],0
a8,1,0.018767,5.523131,[ 29 230] ; [ 46 201],[ 38.38932806 220.61067194] ; [ 36.61067194 210.38932806],0
n6,1,0.092983,2.821964,[246  44] ; [241  28],[252.64758497  37.35241503] ; [234.35241503  34.64758497],0
v2,1,0.104533,2.634986,[159 122] ; [168  97],[168.29120879 112.70879121] ; [158.70879121 106.29120879],0
a6,1,0.113436,2.505693,[223  69] ; [191  80],[214.72113677  77.27886323] ; [199.27886323  71.72113677],0
r4,1,0.121344,2.399893,[266  26] ; [257  15],[270.77304965  21.22695035] ; [252.22695035  19.77304965],0
n1,1,0.137264,2.208367,[17 42] ; [22 30],[20.72972973 38.27027027] ; [18.27027027 33.72972973],0
d4,1,0.16063,1.968288,[248  44] ; [241  30],[253.61989343  38.38010657] ; [235.38010657  35.61989343],0
a7,1,0.205717,1.601318,[225  67] ; [197  75],[218.4822695  73.5177305] ; [203.5177305  68.4822695],0
n2,1,0.210593,1.567344,[48 12] ; [37 16],[45.13274336 14.86725664] ; [39.86725664 13.13274336],0
