Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.661643,[126  19] ; [1 8],[119.57792208  25.42207792] ; [7.42207792 1.57792208],1
r2,1,0.000336,12.858061,[132  11] ; [5 4],[128.88815789  14.11184211] ; [8.11184211 0.88815789],1
n6,1,0.000947,10.928571,[116  28] ; [3 6],[112.  32.] ; [7. 2.],1
r1,1,0.004251,8.173279,[99 45] ; [2 7],[95.05882353 48.94117647] ; [5.94117647 3.05882353],0
s3,1,0.007146,7.235809,[88 57] ; [1 7],[84.34640523 60.65359477] ; [4.65359477 3.34640523],0
a7,1,0.008671,6.889407,[94 49] ; [2 7],[90.31578947 52.68421053] ; [5.68421053 3.31578947],0
v4,1,0.009332,6.758232,[138   5] ; [7 2],[136.41447368   6.58552632] ; [8.58552632 0.41447368],0
p11,1,0.010129,6.612005,[117  28] ; [4 5],[113.92857143  31.07142857] ; [7.07142857 1.92857143],0
n5,1,0.012933,6.1783,[105  40] ; [3 6],[101.68831169  43.31168831] ; [6.31168831 2.68831169],0
s6,1,0.014125,6.022513,[90 52] ; [2 7],[86.51655629 55.48344371] ; [5.48344371 3.51655629],0
s2,1,0.024635,5.049383,[72 73] ; [1 8],[68.73376623 76.26623377] ; [4.26623377 4.73376623],0
d4,1,0.025045,5.020777,[100  44] ; [3 6],[96.94117647 47.05882353] ; [6.05882353 2.94117647],0
p9,1,0.032897,4.551113,[110  34] ; [4 5],[107.29411765  36.70588235] ; [6.70588235 2.29411765],0
n2,1,0.03584,4.404706,[28  6] ; [2 3],[26.15384615  7.84615385] ; [3.84615385 1.15384615],0
d3,1,0.044247,4.047113,[81 62] ; [2 7],[78.08552632 64.91447368] ; [4.91447368 4.08552632],0
v2,1,0.093328,2.816013,[71 68] ; [2 7],[68.56081081 70.43918919] ; [4.43918919 4.56081081],0
n4,1,0.10357,2.649699,[102  43] ; [4 5],[99.80519481 45.19480519] ; [6.19480519 2.80519481],0
a6,1,0.11897,2.430822,[71 74] ; [2 7],[68.73376623 76.26623377] ; [4.26623377 4.73376623],0
p6,1,0.129488,2.298632,[68 73] ; [2 7],[65.8 75.2] ; [4.2 4.8],0
b4,1,0.138552,2.193965,[76 69] ; [7 2],[78.14935065 66.85064935] ; [4.85064935 4.14935065],0
u2,1,0.180801,1.791031,[42 34] ; [5 1],[43.56097561 32.43902439] ; [3.43902439 2.56097561],0
p4,1,0.18781,1.734713,[81 64] ; [3 6],[79.09090909 65.90909091] ; [4.90909091 4.09090909],0
d1,1,0.232109,1.427893,[ 43 102] ; [1 8],[ 41.42857143 103.57142857] ; [2.57142857 6.42857143],0
p10,1,0.238983,1.386583,[106  38] ; [5 4],[104.47058824  39.52941176] ; [6.52941176 2.47058824],0
d5,1,0.260676,1.265166,[91 53] ; [4 5],[89.41176471 54.58823529] ; [5.58823529 3.41176471],0
b1,1,0.272798,1.202625,[54 91] ; [5 4],[55.55194805 89.44805195] ; [3.44805195 5.55194805],0
p8,1,0.334908,0.929828,[88 57] ; [4 5],[86.62337662 58.37662338] ; [5.37662338 3.62337662],0
v1,1,0.342851,0.899743,[69 70] ; [3 6],[67.62162162 71.37837838] ; [4.37837838 4.62162162],0
s5,1,0.3504,0.872009,[ 35 106] ; [1 8],[ 33.84 107.16] ; [2.16 6.84],0
u3,1,0.413854,0.667702,[39 38] ; [2 4],[38.03614458 38.96385542] ; [2.96385542 3.03614458],0
a3,1,0.429954,0.622948,[67 76] ; [3 6],[65.85526316 77.14473684] ; [4.14473684 4.85526316],0
n1,1,0.498174,0.458824,[12 22] ; [1 4],[11.33333333 22.66666667] ; [1.66666667 3.33333333],0
s4,1,0.502662,0.449312,[ 29 114] ; [1 8],[ 28.22368421 114.77631579] ; [1.77631579 7.22368421],0
n3,1,0.5763,0.312255,[23 11] ; [4 1],[23.53846154 10.46153846] ; [3.46153846 1.53846154],0
a4,1,0.601594,0.272598,[ 26 119] ; [1 8],[ 25.42207792 119.57792208] ; [1.57792208 7.42207792],0
p2,1,0.66757,0.184458,[121  24] ; [8 1],[121.46103896  23.53896104] ; [7.53896104 1.46103896],0
b3,1,0.795208,0.067368,[19 71] ; [1 5],[18.75 71.25] ; [1.25 4.75],0
b2,1,0.795208,0.067368,[19 71] ; [1 5],[18.75 71.25] ; [1.25 4.75],0
p1,1,0.833435,0.044225,[ 13 131] ; [1 8],[ 13.17647059 130.82352941] ; [0.82352941 8.17647059],0
p5,1,0.857252,0.032354,[ 19 125] ; [1 8],[ 18.82352941 125.17647059] ; [1.17647059 7.82352941],0
p3,1,0.886239,0.020467,[68 77] ; [4 5],[67.79220779 77.20779221] ; [4.20779221 4.79220779],0
b5,1,0.921006,0.009834,[83 62] ; [5 4],[82.85714286 62.14285714] ; [5.14285714 3.85714286],0
d2,1,0.970278,0.001388,[ 33 112] ; [2 7],[ 32.95454545 112.04545455] ; [2.04545455 6.95454545],0
