Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,61.217758,[116  15] ; [12 31],[96.36781609 34.63218391] ; [31.63218391 11.36781609],1
p11,1,3e-05,17.390731,[108  25] ; [21 22],[97.48295455 35.51704545] ; [31.51704545 11.48295455],1
b1,1,6.4e-05,15.980976,[ 31 102] ; [24 19],[41.5625 91.4375] ; [13.4375 29.5625],1
p2,1,0.000227,13.596723,[114  18] ; [26 17],[105.6  26.4] ; [34.4  8.6],1
v1,1,0.004964,7.892441,[61 67] ; [10 33],[53.14619883 74.85380117] ; [17.85380117 25.14619883],0
p8,1,0.010131,6.611669,[66 65] ; [12 31],[58.72413793 72.27586207] ; [19.27586207 23.72413793],0
d3,1,0.032008,4.598093,[94 38] ; [23 20],[88.25142857 43.74857143] ; [28.74857143 14.25142857],0
n5,1,0.033265,4.532074,[89 44] ; [21 22],[83.125 49.875] ; [26.875 16.125],0
v4,1,0.033998,4.494789,[126   6] ; [37  6],[122.94857143   9.05142857] ; [40.05142857  2.94857143],0
r4,1,0.064138,3.427012,[115  18] ; [32 11],[111.08522727  21.91477273] ; [35.91477273  7.08522727],0
s5,1,0.090091,2.872753,[31 97] ; [ 5 37],[ 27.10588235 100.89411765] ; [ 8.89411765 33.10588235],0
n3,1,0.100936,2.690699,[24  3] ; [11  5],[21.97674419  5.02325581] ; [13.02325581  2.97674419],0
a6,1,0.114032,2.497437,[86 47] ; [22 21],[81.61363636 51.38636364] ; [26.38636364 16.61363636],0
d2,1,0.12957,2.297644,[ 23 110] ; [12 31],[ 26.44886364 106.55113636] ; [ 8.55113636 34.44886364],0
p7,1,0.133168,2.255183,[77 52] ; [19 22],[72.84705882 56.15294118] ; [23.15294118 17.84705882],0
a4,1,0.139923,2.178811,[ 25 107] ; [ 4 39],[ 21.87428571 110.12571429] ; [ 7.12571429 35.87428571],0
r2,1,0.146613,2.107145,[123   9] ; [37  6],[120.68571429  11.31428571] ; [39.31428571  3.68571429],0
s3,1,0.159564,1.978357,[73 59] ; [18 24],[69.03448276 62.96551724] ; [21.96551724 20.03448276],0
b4,1,0.165663,1.92176,[77 56] ; [30 13],[80.85795455 52.14204545] ; [26.14204545 16.85795455],0
p3,1,0.172068,1.864833,[59 74] ; [14 29],[55.16477273 77.83522727] ; [17.83522727 25.16477273],0
n4,1,0.191409,1.706738,[83 50] ; [22 21],[79.34659091 53.65340909] ; [25.65340909 17.34659091],0
d1,1,0.192941,1.695017,[55 78] ; [13 30],[51.38636364 81.61363636] ; [16.61363636 26.38636364],0
a1,1,0.228645,1.449269,[  2 131] ; [ 2 41],[  3.02272727 129.97727273] ; [ 0.97727273 42.02272727],0
p5,1,0.234641,1.412506,[ 14 117] ; [ 2 41],[ 12.04597701 118.95402299] ; [ 3.95402299 39.04597701],0
s2,1,0.247279,1.338611,[61 72] ; [15 27],[57.76 75.24] ; [18.24 23.76],0
s8,1,0.272657,1.203331,[46 87] ; [11 32],[43.07386364 89.92613636] ; [13.92613636 29.07386364],0
p4,1,0.28037,1.165297,[62 71] ; [16 27],[58.94318182 74.05681818] ; [19.05681818 23.94318182],0
s7,1,0.280893,1.162764,[49 78] ; [12 29],[46.11309524 80.88690476] ; [14.88690476 26.11309524],0
p1,1,0.290357,1.117966,[ 13 119] ; [ 2 41],[ 11.31428571 120.68571429] ; [ 3.68571429 39.31428571],0
b5,1,0.295056,1.096408,[81 52] ; [30 13],[83.88068182 49.11931818] ; [27.11931818 15.88068182],0
n2,1,0.344471,0.893722,[20  7] ; [9 6],[18.64285714  8.35714286] ; [10.35714286  4.64285714],0
s6,1,0.361034,0.834294,[81 51] ; [23 20],[78.44571429 53.55428571] ; [25.55428571 17.44571429],0
d5,1,0.427255,0.630274,[98 35] ; [29 14],[95.97159091 37.02840909] ; [31.02840909 11.97159091],0
v2,1,0.445191,0.582867,[60 67] ; [17 25],[57.86390533 69.13609467] ; [19.13609467 22.86390533],0
s4,1,0.482396,0.493442,[ 22 110] ; [ 9 33],[ 23.51724138 108.48275862] ; [ 7.48275862 34.51724138],0
u1,1,0.523767,0.406469,[  6 127] ; [ 1 42],[  5.28977273 127.71022727] ; [ 1.71022727 41.28977273],0
s1,1,0.530722,0.39301,[  6 126] ; [ 3 40],[  6.78857143 125.21142857] ; [ 2.21142857 40.78857143],0
u3,1,0.581121,0.304426,[38 32] ; [14  9],[39.13978495 30.86021505] ; [12.86021505 10.13978495],0
v3,1,0.595974,0.281111,[45 82] ; [13 29],[43.58579882 83.41420118] ; [14.41420118 27.58579882],0
a8,1,0.60329,0.270062,[ 16 106] ; [ 4 36],[ 15.0617284 106.9382716] ; [ 4.9382716 35.0617284],0
r3,1,0.681324,0.168639,[125   7] ; [40  3],[124.45714286   7.54285714] ; [40.54285714  2.45714286],0
d4,1,0.683326,0.166405,[103  30] ; [32 11],[102.01704545  30.98295455] ; [32.98295455 10.01704545],0
u2,1,0.686414,0.162995,[41 28] ; [12 10],[40.18681319 28.81318681] ; [12.81318681  9.18681319],0
n1,1,0.700338,0.148121,[10 17] ; [ 5 11],[ 9.41860465 17.58139535] ; [ 5.58139535 10.41860465],0
n6,1,0.777717,0.079691,[104  28] ; [33 10],[103.33714286  28.66285714] ; [33.66285714  9.33714286],0
r1,1,0.854237,0.033751,[91 41] ; [29 14],[90.51428571 41.48571429] ; [29.48571429 13.51428571],0
a3,1,0.925839,0.008664,[62 69] ; [20 23],[61.73563218 69.26436782] ; [20.26436782 22.73563218],0
b2,1,0.972921,0.001152,[19 48] ; [ 7 18],[18.93478261 48.06521739] ; [ 7.06521739 17.93478261],0
b3,1,0.972921,0.001152,[19 48] ; [ 7 18],[18.93478261 48.06521739] ; [ 7.06521739 17.93478261],0
p6,1,0.98217,0.000499,[40 90] ; [13 29],[40.05813953 89.94186047] ; [12.94186047 29.05813953],0
