Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,195.142968,[426  30] ; [18 47],[388.60652591  67.39347409] ; [55.39347409  9.60652591],1
n5,1,0.0,33.055606,[380  75] ; [35 31],[362.42802303  92.57197697] ; [52.57197697 13.42802303],1
p11,1,0.0,27.747681,[392  66] ; [39 27],[376.71374046  81.28625954] ; [54.28625954 11.71374046],1
a3,1,0.0,27.115406,[348 109] ; [30 36],[330.29827916 126.70172084] ; [47.70172084 18.29827916],1
n4,1,1.5e-05,18.685403,[385  72] ; [41 25],[372.24091778  84.75908222] ; [53.75908222 12.24091778],1
n6,1,9.1e-05,15.314793,[404  51] ; [47 19],[393.86756238  61.13243762] ; [57.13243762  8.86756238],1
v1,1,0.000109,14.980118,[280 165] ; [25 41],[265.60665362 179.39334638] ; [39.39334638 26.60665362],1
a5,1,0.000539,11.97489,[365  93] ; [40 26],[353.98854962 104.01145038] ; [51.01145038 14.98854962],1
p2,1,0.000575,11.855632,[415  40] ; [51 15],[406.96737044  48.03262956] ; [59.03262956  6.96737044],1
b1,1,0.000654,11.616165,[170 288] ; [39 27],[182.67557252 275.32442748] ; [26.32442748 39.67557252],1
p3,1,0.000674,11.559044,[322 136] ; [32 33],[310.00382409 147.99617591] ; [43.99617591 21.00382409],1
s8,1,0.000768,11.317784,[242 214] ; [20 45],[229.31285988 226.68714012] ; [32.68714012 32.31285988],1
s7,1,0.000888,11.047724,[255 179] ; [23 40],[242.76056338 191.23943662] ; [35.23943662 27.76056338],1
p6,1,0.000999,10.828729,[235 220] ; [19 45],[222.67822736 232.32177264] ; [31.32177264 32.67822736],1
p7,1,0.001152,10.565586,[344 109] ; [37 28],[333.19111969 119.80888031] ; [47.80888031 17.19111969],0
a4,1,0.002825,8.916895,[231 226] ; [20 45],[219.74521073 237.25478927] ; [31.25478927 33.74521073],0
d4,1,0.0038,8.376927,[390  67] ; [47 19],[381.85277247  75.14722753] ; [55.14722753 10.85277247],0
u2,1,0.01521,5.892011,[69 40] ; [14 21],[62.82638889 46.17361111] ; [20.17361111 14.82638889],0
p5,1,0.01559,5.848504,[ 81 373] ; [ 4 62],[ 74.21153846 379.78846154] ; [10.78846154 55.21153846],0
p8,1,0.016702,5.727437,[296 158] ; [33 33],[287.24230769 166.75769231] ; [41.75769231 24.24230769],0
s2,1,0.018494,5.548715,[263 192] ; [27 37],[254.238921 200.761079] ; [35.761079 28.238921],0
s5,1,0.022085,5.239098,[175 264] ; [16 48],[166.69781312 272.30218688] ; [24.30218688 39.69781312],0
a6,1,0.024403,5.06573,[320 138] ; [37 29],[312.03435115 145.96564885] ; [44.96564885 21.03435115],0
d1,1,0.024651,5.048232,[301 157] ; [34 32],[292.80534351 165.19465649] ; [42.19465649 23.80534351],0
b3,1,0.027053,4.887419,[116 172] ; [11 36],[109.18208955 178.81791045] ; [17.81791045 29.18208955],0
b2,1,0.027053,4.887419,[116 172] ; [11 36],[109.18208955 178.81791045] ; [17.81791045 29.18208955],0
a2,1,0.032248,4.585271,[126 332] ; [10 56],[118.87022901 339.12977099] ; [17.12977099 48.87022901],0
r4,1,0.037237,4.339557,[433  25] ; [58  8],[429.15648855  28.84351145] ; [61.84351145  4.15648855],0
s6,1,0.052665,3.75452,[339 108] ; [42 23],[332.63085938 114.36914062] ; [48.36914062 16.63085938],0
v2,1,0.095342,2.781791,[267 177] ; [32 33],[260.8172888 183.1827112] ; [38.1827112 26.8172888],0
a8,1,0.104746,2.631753,[ 61 353] ; [ 4 54],[ 57.01271186 356.98728814] ; [ 7.98728814 50.01271186],0
r1,1,0.109069,2.567652,[381  74] ; [50 16],[376.40115163  78.59884837] ; [54.59884837 11.40115163],0
r2,1,0.127844,2.318488,[432  21] ; [60  6],[429.43352601  23.56647399] ; [62.56647399  3.43352601],0
s1,1,0.207278,1.590336,[ 14 439] ; [ 4 61],[ 15.74131274 437.25868726] ; [ 2.25868726 62.74131274],0
v3,1,0.209841,1.572521,[188 249] ; [23 43],[183.31411531 253.68588469] ; [27.68588469 38.31411531],0
u3,1,0.211648,1.560118,[69 38] ; [19 17],[65.84615385 41.15384615] ; [22.15384615 13.84615385],0
v4,1,0.21334,1.548616,[442  14] ; [62  4],[440.27586207  15.72413793] ; [63.72413793  2.27586207],0
