Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,154.585534,[537  41] ; [12 29],[512.6365105  65.3634895] ; [36.3634895  4.6365105],1
v4,1,0.0,75.840257,[548  28] ; [24 17],[533.99027553  42.00972447] ; [38.00972447  2.99027553],1
p2,1,0.0,60.261926,[491  82] ; [15 25],[472.98205546 100.01794454] ; [33.01794454  6.98205546],1
p11,1,0.0,55.342512,[478 100] ; [14 27],[459.41195477 118.58804523] ; [32.58804523  8.41195477],1
d4,1,0.0,38.274399,[486  88] ; [19 22],[471.33333333 102.66666667] ; [33.66666667  7.33333333],1
r1,1,0.0,31.198523,[474 101] ; [19 22],[460.18668831 114.81331169] ; [32.81331169  8.18668831],1
p10,1,0.0,29.490868,[470  98] ; [19 21],[456.82894737 111.17105263] ; [32.17105263  7.82894737],1
p9,1,0.0,27.006463,[484  84] ; [20 18],[472.3960396  95.6039604] ; [31.6039604  6.3960396],1
n6,1,0.0,26.251709,[508  66] ; [24 16],[497.34201954  76.65798046] ; [34.65798046  5.34201954],1
v2,1,1e-06,24.295649,[338 218] ; [ 8 31],[323.3210084 232.6789916] ; [22.6789916 16.3210084],1
p7,1,8e-06,20.03205,[367 196] ; [11 27],[354.09983361 208.90016639] ; [23.90016639 14.09983361],1
d5,1,1.2e-05,19.154688,[480  95] ; [23 18],[469.5211039 105.4788961] ; [33.4788961  7.5211039],1
r2,1,2.5e-05,17.760473,[544  25] ; [32  8],[538.16748768  30.83251232] ; [37.83251232  2.16748768],1
p4,1,5.3e-05,16.328444,[356 215] ; [12 28],[343.90834697 227.09165303] ; [24.09165303 15.90834697],1
s6,1,0.000104,15.060884,[373 196] ; [14 26],[361.58128079 207.41871921] ; [25.41871921 14.58128079],1
a1,1,0.000155,14.312244,[ 29 549] ; [ 8 33],[ 34.54927302 543.45072698] ; [ 2.45072698 38.54927302],1
s7,1,0.000442,12.347577,[285 261] ; [ 9 30],[274.4 271.6] ; [19.6 19.4],1
a7,1,0.000446,12.32778,[416 160] ; [19 22],[406.09400324 169.90599676] ; [28.90599676 12.09400324],1
d3,1,0.000518,12.050331,[391 184] ; [17 24],[380.84415584 194.15584416] ; [27.15584416 13.84415584],1
v1,1,0.001493,10.086887,[320 239] ; [13 28],[310.245 248.755] ; [22.755 18.245],0
p6,1,0.002491,9.147319,[220 345] ; [ 6 34],[211.05785124 353.94214876] ; [14.94214876 25.05785124],0
s2,1,0.002687,9.008682,[279 295] ; [10 31],[269.73333333 304.26666667] ; [19.26666667 21.73333333],0
