Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,42.793023,[311  52] ; [21 25],[294.6601467  68.3398533] ; [37.3398533  8.6601467],1
n4,1,0.0,26.553673,[315  47] ; [27 20],[302.6992665  59.3007335] ; [39.3007335  7.6992665],1
r4,1,3.7e-05,17.027037,[348  15] ; [38  9],[341.75121951  21.24878049] ; [44.24878049  2.75121951],1
p4,1,0.000642,11.650824,[252 110] ; [21 26],[241.62836186 120.37163814] ; [31.37163814 15.62836186],1
p11,1,0.001593,9.967688,[296  67] ; [29 18],[287.74390244  75.25609756] ; [37.25609756  9.74390244],0
a4,1,0.002705,8.996347,[192 170] ; [14 33],[182.32762836 179.67237164] ; [23.67237164 23.32762836],0
u1,1,0.006403,7.433306,[ 97 266] ; [ 4 43],[ 89.42195122 273.57804878] ; [11.57804878 35.42195122],0
v3,1,0.006586,7.382614,[170 182] ; [11 31],[161.70558376 190.29441624] ; [19.29441624 22.70558376],0
p8,1,0.010126,6.612632,[207 150] ; [17 28],[198.92537313 158.07462687] ; [25.07462687 19.92537313],0
p2,1,0.013355,6.121401,[312  50] ; [34 13],[306.2396088  55.7603912] ; [39.7603912  7.2396088],0
s8,1,0.013574,6.09273,[256 105] ; [25 22],[248.62990196 112.37009804] ; [32.37009804 14.62990196],0
d2,1,0.014478,5.978844,[211 152] ; [18 28],[203.24449878 159.75550122] ; [25.75550122 20.24449878],0
p10,1,0.014752,5.945871,[315  46] ; [34 12],[309.55528256  51.44471744] ; [39.44471744  6.55528256],0
p3,1,0.014903,5.927923,[214 148] ; [19 28],[206.22493888 155.77506112] ; [26.77506112 20.22493888],0
a5,1,0.019365,5.468237,[293  70] ; [31 16],[286.85853659  76.14146341] ; [37.14146341  9.85853659],0
p6,1,0.020042,5.408192,[174 184] ; [14 32],[166.59405941 191.40594059] ; [21.40594059 24.59405941],0
a3,1,0.023705,5.116088,[302  59] ; [33 14],[296.40931373  64.59068627] ; [38.59068627  8.40931373],0
r1,1,0.040891,4.180538,[311  51] ; [35 12],[306.2396088  55.7603912] ; [39.7603912  7.2396088],0
a2,1,0.058435,3.581247,[110 253] ; [ 8 39],[104.47317073 258.52682927] ; [13.52682927 33.47317073],0
s6,1,0.060894,3.512876,[304  53] ; [35 12],[299.56188119  57.43811881] ; [39.43811881  7.56188119],0
p9,1,0.061294,3.502015,[323  37] ; [37  9],[319.21182266  40.78817734] ; [40.78817734  5.21182266],0
p12,1,0.070893,3.262215,[ 37 323] ; [ 1 46],[ 33.61179361 326.38820639] ; [ 4.38820639 42.61179361],0
s4,1,0.074643,3.177852,[ 74 287] ; [15 32],[ 78.74754902 282.25245098] ; [10.25245098 36.74754902],0
d1,1,0.081198,3.040764,[240 123] ; [25 22],[234.62195122 128.37804878] ; [30.37804878 16.62195122],0
u2,1,0.081722,3.030323,[36 25] ; [11  2],[38.74324324 22.25675676] ; [8.25675676 4.74324324],0
n2,1,0.082789,3.00929,[54 17] ; [17  1],[56.64044944 14.35955056] ; [14.35955056  3.64044944],0
v4,1,0.088119,2.908397,[355   8] ; [43  3],[353.23716381   9.76283619] ; [44.76283619  1.23716381],0
p7,1,0.104439,2.636413,[250 102] ; [26 18],[245.33333333 106.66666667] ; [30.66666667 13.33333333],0
u3,1,0.115136,2.482263,[39 22] ; [12  2],[41.48 19.52] ; [9.52 4.48],0
s5,1,0.121431,2.39877,[162 187] ; [15 29],[157.18320611 191.81679389] ; [19.81679389 24.18320611],0
p5,1,0.148965,2.082819,[ 61 298] ; [ 4 42],[ 57.61728395 301.38271605] ; [ 7.38271605 38.61728395],0
b1,1,0.149186,2.080558,[138 225] ; [23 24],[142.54390244 220.45609756] ; [18.45609756 28.54390244],0
r3,1,0.219832,1.505466,[352  11] ; [43  3],[350.57457213  12.42542787] ; [44.42542787  1.57457213],0
a1,1,0.270229,1.215586,[ 22 341] ; [ 1 46],[ 20.36341463 342.63658537] ; [ 2.63658537 44.36341463],0
a8,1,0.312683,1.019309,[ 58 268] ; [ 5 38],[ 55.65853659 270.34146341] ; [ 7.34146341 35.65853659],0
v1,1,0.323239,0.975797,[207 146] ; [24 23],[203.8575 149.1425] ; [27.1425 19.8575],0
s2,1,0.362471,0.829313,[269  93] ; [32 15],[266.41075795  95.58924205] ; [34.58924205 12.41075795],0
a6,1,0.397221,0.716724,[237 125] ; [33 13],[239.55882353 122.44117647] ; [30.44117647 15.55882353],0
a7,1,0.469246,0.523751,[258 105] ; [31 16],[255.87073171 107.12926829] ; [33.12926829 13.87073171],0
b3,1,0.541827,0.372165,[110 149] ; [11 19],[108.43944637 150.56055363] ; [12.56055363 17.43944637],0
b2,1,0.541827,0.372165,[110 149] ; [11 19],[108.43944637 150.56055363] ; [12.56055363 17.43944637],0
v2,1,0.548154,0.360634,[215 140] ; [24 19],[213.17839196 141.82160804] ; [25.82160804 17.17839196],0
d5,1,0.575467,0.31362,[303  59] ; [37  9],[301.66666667  60.33333333] ; [38.33333333  7.66666667],0
b5,1,0.686936,0.162422,[212 151] ; [26 21],[210.71707317 152.28292683] ; [27.28292683 19.71707317],0
d4,1,0.697575,0.151007,[307  55] ; [38  8],[306.10294118  55.89705882] ; [38.89705882  7.10294118],0
b4,1,0.85234,0.034646,[206 157] ; [26 21],[205.40487805 157.59512195] ; [26.59512195 20.40487805],0
d3,1,0.887406,0.020047,[264  99] ; [33 13],[263.59657702  99.40342298] ; [33.40342298 12.59657702],0
s1,1,0.906833,0.013697,[ 17 342] ; [ 2 44],[ 16.84197531 342.15802469] ; [ 2.15802469 43.84197531],0
s3,1,0.937003,0.006247,[272  88] ; [35 11],[272.21674877  87.78325123] ; [34.78325123 11.21674877],0
n3,1,0.946907,0.004434,[50 20] ; [13  5],[50.11363636 19.88636364] ; [12.88636364  5.11363636],0
n1,1,0.951016,0.003774,[37 34] ; [9 8],[37.11363636 33.88636364] ; [8.88636364 8.11363636],0
