Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,158.276779,[ 9 80] ; [434 129],[60.4708589 28.5291411] ; [382.5291411 180.4708589],1
d4,1,0.0,93.066809,[47 42] ; [513  50],[76.44171779 12.55828221] ; [483.55828221  79.44171779],1
d2,1,0.0,29.787686,[29 60] ; [354 206],[52.52234206 36.47765794] ; [330.47765794 229.52234206],1
d3,1,1e-06,25.011062,[45 44] ; [428 135],[64.56595092 24.43404908] ; [408.43404908 154.56595092],1
a4,1,4e-06,21.510065,[28 60] ; [327 234],[48.13559322 39.86440678] ; [306.86440678 254.13559322],1
u1,1,3.5e-05,17.138765,[ 5 84] ; [143 420],[20.20245399 68.79754601] ; [127.79754601 435.20245399],1
a2,1,0.000131,14.625117,[13 76] ; [197 366],[28.66564417 60.33435583] ; [181.33435583 381.66564417],1
a3,1,0.002195,9.379058,[61 28] ; [463  99],[71.6374808 17.3625192] ; [452.3625192 109.6374808],0
p1,1,0.002657,9.029306,[15 73] ; [ 41 517],[ 7.62848297 80.37151703] ; [ 48.37151703 509.62848297],0
s8,1,0.033594,4.515249,[32 55] ; [273 284],[41.20341615 45.79658385] ; [263.79658385 293.20341615],0
b1,1,0.040496,4.196971,[44 45] ; [214 349],[35.21779141 53.78220859] ; [222.78220859 340.21779141],0
p7,1,0.042534,4.113839,[47 41] ; [353 193],[55.52050473 32.47949527] ; [344.47949527 201.52050473],0
s6,1,0.045388,4.004157,[51 35] ; [384 164],[59.00630915 26.99369085] ; [375.99369085 172.00630915],0
r3,1,0.056351,3.641637,[81  8] ; [537  24],[84.61846154  4.38153846] ; [533.38153846  27.61846154],0
p2,1,0.061756,3.489596,[67 21] ; [468  88],[73.10559006 14.89440994] ; [461.89440994  94.10559006],0
n2,1,0.109761,2.557656,[17  2] ; [97 37],[14.15686275  4.84313725] ; [99.84313725 34.15686275],0
p4,1,0.14787,2.094083,[48 39] ; [353 205],[54.08837209 32.91162791] ; [346.91162791 211.08837209],0
p9,1,0.194911,1.680101,[69 17] ; [476  80],[73.00623053 12.99376947] ; [471.99376947  84.00623053],0
b3,1,0.205673,1.601627,[27 28] ; [141 211],[22.7027027 32.2972973] ; [145.2972973 206.7027027],0
b2,1,0.205673,1.601627,[27 28] ; [141 211],[22.7027027 32.2972973] ; [145.2972973 206.7027027],0
n4,1,0.212378,1.555139,[68 21] ; [459 101],[72.26964561 16.73035439] ; [454.73035439 105.26964561],0
v1,1,0.227304,1.457652,[44 43] ; [315 233],[49.18582677 37.81417323] ; [309.81417323 238.18582677],0
p12,1,0.23776,1.393827,[10 77] ; [ 43 512],[ 7.18224299 79.81775701] ; [ 45.81775701 509.18224299],0
v2,1,0.243649,1.359355,[47 40] ; [328 213],[51.95063694 35.04936306] ; [323.04936306 217.95063694],0
p10,1,0.254942,1.296019,[67 19] ; [462  95],[70.75272162 15.24727838] ; [458.24727838  98.75272162],0
u2,1,0.274401,1.194612,[12 16] ; [54 45],[14.5511811 13.4488189] ; [51.4488189 47.5511811],0
a1,1,0.286911,1.134061,[ 3 86] ; [ 35 528],[ 5.18711656 83.81288344] ; [ 32.81288344 530.18711656],0
p8,1,0.298871,1.079223,[51 36] ; [289 260],[46.50943396 40.49056604] ; [293.49056604 255.50943396],0
n3,1,0.332997,0.937208,[14  3] ; [94 38],[12.32214765  4.67785235] ; [95.67785235 36.32214765],0
r1,1,0.345572,0.88965,[79 10] ; [475  84],[76.08950617 12.91049383] ; [477.91049383  81.08950617],0
r4,1,0.390185,0.738365,[85  4] ; [524  39],[83.1303681  5.8696319] ; [525.8696319  37.1303681],0
s2,1,0.448016,0.575666,[42 44] ; [297 261],[45.27018634 40.72981366] ; [293.72981366 264.27018634],0
b4,1,0.450247,0.570031,[55 34] ; [324 239],[51.73466258 37.26533742] ; [327.26533742 235.73466258],0
b5,1,0.47106,0.519489,[50 39] ; [339 224],[53.09969325 35.90030675] ; [335.90030675 227.09969325],0
a6,1,0.472303,0.516583,[68 21] ; [409 153],[65.21198157 23.78801843] ; [411.78801843 150.21198157],0
s4,1,0.472462,0.516213,[17 71] ; [ 90 464],[14.66666667 73.33333333] ; [ 92.33333333 461.66666667],0
s3,1,0.476451,0.506976,[52 35] ; [308 245],[48.9375 38.0625] ; [311.0625 241.9375],0
p5,1,0.496965,0.461412,[12 76] ; [ 62 494],[10.11180124 77.88819876] ; [ 63.88819876 492.11180124],0
v3,1,0.510336,0.433378,[39 48] ; [221 317],[36.192 50.808] ; [223.808 314.192],0
v4,1,0.521356,0.411211,[87  2] ; [540  20],[85.98305085  3.01694915] ; [541.01694915  18.98305085],0
p3,1,0.521635,0.410659,[44 44] ; [300 259],[46.78825348 41.21174652] ; [297.21174652 261.78825348],0
n5,1,0.522162,0.409622,[66 23] ; [431 127],[68.36630603 20.63369397] ; [428.63369397 129.36630603],0
n6,1,0.596288,0.280631,[74 15] ; [476  82],[75.6568779 13.3431221] ; [474.3431221  83.6568779],0
s5,1,0.626492,0.236848,[30 56] ; [202 335],[32.02568218 53.97431782] ; [199.97431782 337.02568218],0
u3,1,0.668828,0.182976,[16 12] ; [61 38],[16.97637795 11.02362205] ; [60.02362205 38.97637795],0
p6,1,0.673198,0.177884,[31 57] ; [207 344],[32.77621283 55.22378717] ; [205.22378717 345.77621283],0
s7,1,0.737016,0.112767,[45 38] ; [280 256],[43.57835218 39.42164782] ; [281.42164782 254.57835218],0
u4,1,0.750328,0.101256,[ 2 87] ; [ 16 547],[ 2.45705521 86.54294479] ; [ 15.54294479 547.45705521],0
s1,1,0.758024,0.094911,[ 3 83] ; [ 16 539],[ 2.54914197 83.45085803] ; [ 16.45085803 538.54914197],0
a7,1,0.892628,0.01822,[65 24] ; [415 148],[65.52147239 23.47852761] ; [414.47852761 148.52147239],0
p11,1,0.915606,0.01123,[70 19] ; [440 123],[69.61656442 19.38343558] ; [440.38343558 122.61656442],0
n1,1,0.947742,0.004296,[ 7 11] ; [52 79],[ 7.12751678 10.87248322] ; [51.87248322 79.12751678],0
a8,1,0.958076,0.002763,[11 72] ; [ 68 437],[11.15136054 71.84863946] ; [ 67.84863946 437.15136054],0
