Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,29.78954,[34 79] ; [75 38],[54.5 58.5] ; [54.5 58.5],1
v3,1,6e-06,20.630827,[25 89] ; [58 56],[41.5 72.5] ; [41.5 72.5],1
s2,1,2.8e-05,17.576399,[32 85] ; [64 54],[47.79574468 69.20425532] ; [48.20425532 69.79574468],1
s6,1,0.000126,14.697211,[47 68] ; [76 39],[61.5 53.5] ; [61.5 53.5],1
r1,1,0.000321,12.945148,[66 52] ; [92 26],[79. 39.] ; [79. 39.],1
a3,1,0.00035,12.783333,[65 53] ; [91 27],[78. 40.] ; [78. 40.],1
p10,1,0.000414,12.467704,[67 50] ; [90 24],[79.51948052 37.48051948] ; [77.48051948 36.51948052],1
s8,1,0.000733,11.40347,[35 83] ; [60 57],[47.70212766 70.29787234] ; [47.29787234 69.70212766],1
d4,1,0.000881,11.063187,[72 45] ; [95 22],[83.5 33.5] ; [83.5 33.5],1
r3,1,0.003018,8.796738,[93 25] ; [109   9],[101.  17.] ; [101.  17.],0
p2,1,0.003184,8.698929,[74 43] ; [92 22],[84.07792208 32.92207792] ; [81.92207792 32.07792208],0
p7,1,0.003194,8.693113,[55 61] ; [76 38],[66.06956522 49.93043478] ; [64.93043478 49.06956522],0
s5,1,0.003494,8.529742,[23 91] ; [43 71],[33. 81.] ; [33. 81.],0
p9,1,0.00367,8.440055,[76 39] ; [96 20],[85.62770563 29.37229437] ; [86.37229437 29.62770563],0
v4,1,0.003822,8.366439,[94 23] ; [109   8],[101.5  15.5] ; [101.5  15.5],0
r2,1,0.014011,6.03681,[95 22] ; [106   9],[101.36637931  15.63362069] ; [99.63362069 15.36637931],0
a5,1,0.014907,5.927442,[66 52] ; [84 34],[75. 43.] ; [75. 43.],0
r4,1,0.015559,5.851995,[81 37] ; [97 21],[89. 29.] ; [89. 29.],0
p11,1,0.028837,4.777328,[78 40] ; [93 25],[85.5 32.5] ; [85.5 32.5],0
b3,1,0.029494,4.73855,[26 43] ; [47 38],[32.70779221 36.29220779] ; [40.29220779 44.70779221],0
b2,1,0.029494,4.73855,[26 43] ; [47 38],[32.70779221 36.29220779] ; [40.29220779 44.70779221],0
s3,1,0.03025,4.695013,[48 67] ; [66 52],[56.26609442 58.73390558] ; [57.73390558 60.26609442],0
d1,1,0.035058,4.442353,[42 76] ; [58 60],[50. 68.] ; [50. 68.],0
n5,1,0.037209,4.340813,[81 36] ; [94 22],[87.87553648 29.12446352] ; [87.12446352 28.87553648],0
s7,1,0.038957,4.26272,[39 72] ; [56 59],[46.65929204 64.34070796] ; [48.34070796 66.65929204],0
n3,1,0.043559,4.073572,[22 19] ; [21  6],[25.92647059 15.07352941] ; [17.07352941  9.92647059],0
p6,1,0.061603,3.493704,[28 87] ; [40 72],[34.44933921 80.55066079] ; [33.55066079 78.44933921],0
b5,1,0.068357,3.322034,[52 66] ; [66 52],[59. 59.] ; [59. 59.],0
p4,1,0.075488,3.159473,[50 65] ; [64 52],[56.75324675 58.24675325] ; [57.24675325 58.75324675],0
d5,1,0.078196,3.101998,[73 45] ; [85 32],[79.33617021 38.66382979] ; [78.66382979 38.33617021],0
p3,1,0.103174,2.655788,[42 76] ; [53 62],[48.11158798 69.88841202] ; [46.88841202 68.11158798],0
n2,1,0.109728,2.55814,[28 16] ; [22  5],[30.98591549 13.01408451] ; [19.01408451  7.98591549],0
d2,1,0.111658,2.530599,[46 70] ; [59 59],[52.05128205 63.94871795] ; [52.94871795 65.05128205],0
p5,1,0.12635,2.336788,[ 10 108] ; [17 97],[ 13.73275862 104.26724138] ; [ 13.26724138 100.73275862],0
p8,1,0.133398,2.252504,[44 73] ; [54 60],[49.63636364 67.36363636] ; [48.36363636 65.63636364],0
n4,1,0.140037,2.177549,[84 34] ; [93 24],[88.87659574 29.12340426] ; [88.12340426 28.87659574],0
a2,1,0.141172,2.165138,[  6 112] ; [ 12 106],[  9. 109.] ; [  9. 109.],0
u3,1,0.16028,1.971582,[17 36] ; [13 14],[19.875 33.125] ; [10.125 16.875],0
n1,1,0.160664,1.967961,[15 28] ; [14 13],[17.81428571 25.18571429] ; [11.18571429 15.81428571],0
d3,1,0.181977,1.781401,[41 77] ; [51 67],[46. 72.] ; [46. 72.],0
