Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,131.21432,[ 66 180] ; [233  75],[132.76895307 113.23104693] ; [166.23104693 141.76895307],1
s8,1,0.0,124.378966,[ 58 193] ; [216  90],[123.47217235 127.52782765] ; [150.52782765 155.47217235],1
s3,1,0.0,92.052334,[ 91 155] ; [236  69],[145.99274047 100.00725953] ; [181.00725953 123.99274047],1
s6,1,0.0,70.856121,[129 115] ; [262  44],[173.46181818  70.53818182] ; [217.53818182  88.46181818],1
a3,1,0.0,35.545374,[157  92] ; [261  46],[187.19784173  61.80215827] ; [230.80215827  76.19784173],1
s5,1,0.0,29.757469,[ 58 183] ; [140 159],[ 88.36666667 152.63333333] ; [109.63333333 189.36666667],1
p6,1,3.4e-05,17.197411,[ 75 171] ; [147 160],[ 98.75587703 147.24412297] ; [123.24412297 183.75587703],1
u1,1,8.9e-05,15.366022,[ 38 213] ; [ 90 219],[ 57.37142857 193.62857143] ; [ 70.62857143 238.37142857],1
p5,1,0.000145,14.432838,[ 18 230] ; [ 56 250],[ 33.12635379 214.87364621] ; [ 40.87364621 265.12635379],1
v3,1,0.000584,11.827128,[ 83 156] ; [148 151],[102.61895911 136.38104089] ; [128.38104089 170.61895911],1
p9,1,0.000803,11.233498,[196  51] ; [275  32],[209.99458484  37.00541516] ; [261.00541516  45.99458484],1
n6,1,0.001692,9.856331,[210  40] ; [283  23],[221.67266187  28.32733813] ; [271.32733813  34.67266187],0
p3,1,0.001966,9.581196,[114 135] ; [181 126],[132.11330935 116.88669065] ; [162.88669065 144.11330935],0
p4,1,0.004041,8.26513,[142 106] ; [212  95],[158.18378378  89.81621622] ; [195.81621622 111.18378378],0
s1,1,0.004671,8.002692,[  3 241] ; [ 18 288],[  9.31636364 234.68363636] ; [ 11.68363636 294.31636364],0
d2,1,0.005679,7.649422,[120 129] ; [184 123],[136.14388489 112.85611511] ; [167.85611511 139.14388489],0
d1,1,0.006462,7.416863,[146 105] ; [214  95],[161.35714286  89.64285714] ; [198.64285714 110.35714286],0
p7,1,0.007463,7.157982,[149  96] ; [215  85],[163.63302752  81.36697248] ; [200.36697248  99.63302752],0
d3,1,0.010761,6.504296,[165  86] ; [232  75],[178.57885305  72.42114695] ; [218.42114695  88.57885305],0
d4,1,0.014829,5.936641,[200  50] ; [268  38],[210.43165468  39.56834532] ; [257.56834532  48.43165468],0
p10,1,0.015414,5.868472,[196  51] ; [268  40],[206.5009009  40.4990991] ; [257.4990991  50.5009009],0
a5,1,0.016506,5.748172,[190  61] ; [259  50],[201.24821429  49.75178571] ; [247.75178571  61.24821429],0
p12,1,0.021326,5.299961,[ 15 233] ; [ 36 271],[ 22.78918919 225.21081081] ; [ 28.21081081 278.78918919],0
a2,1,0.02566,4.978818,[ 59 192] ; [ 99 210],[ 70.81785714 180.18214286] ; [ 87.18214286 221.81785714],0
u4,1,0.03337,4.526709,[  3 248] ; [ 13 296],[  7.17142857 243.82857143] ; [  8.82857143 300.17142857],0
v4,1,0.036652,4.366491,[238  13] ; [301   6],[242.45340502   8.54659498] ; [296.54659498  10.45340502],0
s4,1,0.045176,4.012062,[ 28 216] ; [ 54 253],[ 36.31215971 207.68784029] ; [ 45.68784029 261.31215971],0
a4,1,0.045694,3.992845,[113 136] ; [166 142],[124.72351885 124.27648115] ; [154.27648115 153.72351885],0
u3,1,0.073546,3.202056,[52 42] ; [34 14],[56.92957746 37.07042254] ; [29.07042254 18.92957746],0
v2,1,0.074797,3.174485,[129 106] ; [190 114],[139.08163265  95.91836735] ; [179.91836735 124.08163265],0
p8,1,0.074846,3.173419,[124 121] ; [177 127],[134.32604736 110.67395264] ; [166.67395264 137.32604736],0
n5,1,0.081133,3.042049,[208  41] ; [273  35],[215.02513465  33.97486535] ; [265.97486535  42.02513465],0
n3,1,0.08378,2.99,[38 10] ; [33 19],[34.08 13.92] ; [36.92 15.08],0
a1,1,0.103732,2.647201,[  8 243] ; [ 19 290],[ 12.10178571 238.89821429] ; [ 14.89821429 294.10178571],0
d5,1,0.10909,2.567359,[204  47] ; [264  42],[210.8940754  40.1059246] ; [257.1059246  48.8940754],0
a6,1,0.124957,2.354057,[184  67] ; [206 100],[175.74506284  75.25493716] ; [214.25493716  91.74506284],0
u2,1,0.13546,2.228785,[47 46] ; [30 17],[51.15 41.85] ; [25.85 21.15],0
b4,1,0.145965,2.113918,[155  96] ; [172 137],[146.56607143 104.43392857] ; [180.43392857 128.56607143],0
a7,1,0.15708,2.002113,[189  60] ; [218  91],[181.61827957  67.38172043] ; [225.38172043  83.61827957],0
r3,1,0.163969,1.937238,[238  12] ; [300   8],[241.03942652   8.96057348] ; [296.96057348  11.03942652],0
a8,1,0.171272,1.871775,[ 34 196] ; [ 53 220],[ 39.78131213 190.21868787] ; [ 47.21868787 225.78131213],0
v1,1,0.275016,1.191554,[135 110] ; [181 122],[141.27737226 103.72262774] ; [174.72262774 128.27737226],0
p2,1,0.282702,1.154056,[206  43] ; [265  43],[210.55475763  38.44524237] ; [260.44524237  47.55475763],0
b2,1,0.288973,1.124401,[54 92] ; [ 94 127],[58.8773842 87.1226158] ; [ 89.1226158 131.8773842],0
b3,1,0.288973,1.124401,[54 92] ; [ 94 127],[58.8773842 87.1226158] ; [ 89.1226158 131.8773842],0
n1,1,0.304576,1.054051,[20 28] ; [27 25],[22.56 25.44] ; [24.44 27.56],0
