Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.018501,5.54812,[3 1] ; [ 33 108],[0.99310345 3.00689655] ; [ 35.00689655 105.99310345],0
s1,1,0.0851,2.964706,[1 3] ; [  7 133],[0.22222222 3.77777778] ; [  7.77777778 132.22222222],0
s6,1,0.239448,1.383843,[3 1] ; [62 75],[1.84397163 2.15602837] ; [63.15602837 73.84397163],0
p8,1,0.245921,1.34633,[2 2] ; [ 34 105],[1.00699301 2.99300699] ; [ 34.99300699 104.00699301],0
v3,1,0.29695,1.087841,[2 2] ; [ 36 100],[1.08571429 2.91428571] ; [36.91428571 99.08571429],0
s5,1,0.29695,1.087841,[2 2] ; [ 36 100],[1.08571429 2.91428571] ; [36.91428571 99.08571429],0
b5,1,0.330886,0.945428,[3 1] ; [71 70],[2.04137931 1.95862069] ; [71.95862069 69.04137931],0
s3,1,0.359623,0.83921,[1 3] ; [67 72],[1.9020979 2.0979021] ; [66.0979021 72.9020979],0
b4,1,0.418738,0.653855,[3 1] ; [77 64],[2.20689655 1.79310345] ; [77.79310345 63.20689655],0
d3,1,0.446031,0.580718,[2 2] ; [45 96],[1.29655172 2.70344828] ; [45.70344828 95.29655172],0
p10,1,0.495683,0.464168,[3 1] ; [80 58],[2.33802817 1.66197183] ; [80.66197183 57.33802817],0
r2,1,0.514601,0.4247,[3 1] ; [121  19],[3.44444444 0.55555556] ; [120.55555556  19.44444444],0
d4,1,0.515105,0.423684,[2 2] ; [92 48],[2.61111111 1.38888889] ; [91.38888889 48.61111111],0
d5,1,0.517144,0.419586,[3 1] ; [83 58],[2.37241379 1.62758621] ; [83.62758621 57.37241379],0
d1,1,0.528834,0.396632,[2 2] ; [49 92],[1.40689655 2.59310345] ; [49.59310345 91.40689655],0
v2,1,0.545439,0.365552,[1 3] ; [54 81],[1.58273381 2.41726619] ; [53.41726619 81.58273381],0
s7,1,0.546654,0.363345,[2 2] ; [47 86],[1.43065693 2.56934307] ; [47.56934307 85.43065693],0
a3,1,0.581744,0.303423,[3 1] ; [86 54],[2.47222222 1.52777778] ; [86.52777778 53.47222222],0
p2,1,0.592475,0.286495,[2 2] ; [89 52],[2.51034483 1.48965517] ; [88.48965517 52.51034483],0
a4,1,0.600471,0.274286,[1 3] ; [53 87],[1.5 2.5] ; [52.5 87.5],0
p9,1,0.629871,0.232236,[3 1] ; [86 50],[2.54285714 1.45714286] ; [86.45714286 49.54285714],0
s2,1,0.631793,0.229638,[1 3] ; [51 88],[1.45454545 2.54545455] ; [50.54545455 88.45454545],0
r1,1,0.645984,0.211001,[3 1] ; [90 51],[2.56551724 1.43448276] ; [90.43448276 50.56551724],0
p6,1,0.731425,0.117807,[1 3] ; [ 25 112],[0.73758865 3.26241135] ; [ 25.26241135 111.73758865],0
b2,1,0.734634,0.114899,[1 2] ; [38 50],[1.28571429 1.71428571] ; [37.71428571 50.28571429],0
b3,1,0.734634,0.114899,[1 2] ; [38 50],[1.28571429 1.71428571] ; [37.71428571 50.28571429],0
d2,1,0.740963,0.109282,[2 2] ; [58 81],[1.67832168 2.32167832] ; [58.32167832 80.67832168],0
n5,1,0.784465,0.074805,[3 1] ; [96 44],[2.75 1.25] ; [96.25 43.75],0
v1,1,0.785667,0.073952,[2 2] ; [60 79],[1.73426573 2.26573427] ; [60.26573427 78.73426573],0
p7,1,0.798298,0.065306,[2 2] ; [61 79],[1.75 2.25] ; [61.25 78.75],0
s8,1,0.806742,0.059844,[1 3] ; [43 97],[1.22222222 2.77777778] ; [42.77777778 97.22222222],0
n4,1,0.806742,0.059844,[3 1] ; [97 43],[2.77777778 1.22222222] ; [97.22222222 42.77777778],0
b1,1,0.877369,0.02381,[2 2] ; [65 76],[1.84827586 2.15172414] ; [65.15172414 75.84827586],0
