Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,54.952108,[47 16] ; [ 32 120],[23.14883721 39.85116279] ; [55.85116279 96.14883721],1
s6,1,2e-06,22.912401,[49 13] ; [64 85],[33.20379147 28.79620853] ; [79.79620853 69.20379147],1
s8,1,0.000985,10.85516,[24 39] ; [ 27 129],[14.67123288 48.32876712] ; [ 36.32876712 119.67123288],1
s5,1,0.001395,10.213047,[24 36] ; [ 29 124],[14.92957746 45.07042254] ; [ 38.07042254 114.92957746],0
p12,1,0.012697,6.210778,[ 9 54] ; [  7 147],[ 4.64516129 58.35483871] ; [ 11.35483871 142.64516129],0
n1,1,0.035565,4.417832,[1 9] ; [12 13],[3.71428571 6.28571429] ; [ 9.28571429 15.71428571],0
d4,1,0.043598,4.072044,[56  7] ; [120  36],[50.63013699 12.36986301] ; [125.36986301  30.63013699],0
a7,1,0.051141,3.803646,[52 10] ; [111  45],[46.35779817 15.64220183] ; [116.64220183  39.35779817],0
n3,1,0.075927,3.15,[5 5] ; [20  5],[7.14285714 2.85714286] ; [17.85714286  7.14285714],0
r1,1,0.105835,2.615341,[44 19] ; [124  31],[48.55045872 14.44954128] ; [119.44954128  35.55045872],0
v3,1,0.118077,2.442643,[26 35] ; [ 47 103],[21.1042654 39.8957346] ; [51.8957346 98.1042654],0
a4,1,0.147387,2.099092,[19 44] ; [63 92],[23.69724771 39.30275229] ; [58.30275229 96.69724771],0
p1,1,0.167323,1.90677,[ 3 58] ; [ 17 138],[ 5.64814815 55.35185185] ; [ 14.35185185 140.64814815],0
a3,1,0.170755,1.876302,[31 32] ; [92 63],[35.54587156 27.45412844] ; [87.45412844 67.54587156],0
p2,1,0.23065,1.436849,[51 11] ; [137  18],[53.71428571  8.28571429] ; [134.28571429  20.71428571],0
n4,1,0.238803,1.387647,[40 23] ; [111  44],[43.63761468 19.36238532] ; [107.36238532  47.63761468],0
p6,1,0.2535,1.303911,[29 34] ; [58 96],[25.25806452 37.74193548] ; [61.74193548 92.25806452],0
b2,1,0.34663,0.885756,[12 19] ; [26 62],[ 9.89915966 21.10084034] ; [28.10084034 59.89915966],0
b3,1,0.34663,0.885756,[12 19] ; [26 62],[ 9.89915966 21.10084034] ; [28.10084034 59.89915966],0
u2,1,0.385547,0.752941,[17 15] ; [28 36],[15. 17.] ; [30. 34.],0
a1,1,0.402592,0.700572,[ 3 60] ; [  4 152],[ 2.01369863 60.98630137] ; [  4.98630137 151.01369863],0
s4,1,0.445878,0.581108,[ 8 52] ; [ 15 139],[ 6.44859813 53.55140187] ; [ 16.55140187 137.44859813],0
a8,1,0.485854,0.485695,[ 8 51] ; [ 14 124],[ 6.58883249 52.41116751] ; [ 15.41116751 122.58883249],0
p5,1,0.495036,0.465562,[ 7 55] ; [ 13 143],[ 5.68807339 56.31192661] ; [ 14.31192661 141.68807339],0
r4,1,0.500528,0.453817,[55  8] ; [141  15],[56.38356164  6.61643836] ; [139.61643836  16.38356164],0
u4,1,0.505163,0.444074,[ 1 62] ; [  1 155],[ 0.57534247 62.42465753] ; [  1.42465753 154.57534247],0
d2,1,0.510539,0.432962,[26 37] ; [72 84],[28.19178082 34.80821918] ; [69.80821918 86.19178082],0
b4,1,0.522139,0.409667,[35 28] ; [94 62],[37.10958904 25.89041096] ; [91.89041096 64.10958904],0
p3,1,0.538344,0.378617,[36 27] ; [82 74],[33.94520548 29.05479452] ; [84.05479452 71.94520548],0
v2,1,0.542447,0.371023,[31 29] ; [85 66],[32.98578199 27.01421801] ; [83.01421801 67.98578199],0
v1,1,0.619135,0.247085,[30 31] ; [81 72],[31.64018692 29.35981308] ; [79.35981308 73.64018692],0
p10,1,0.640458,0.218144,[52 10] ; [125  29],[50.80555556 11.19444444] ; [126.19444444  27.80555556],0
p9,1,0.697067,0.151541,[51 11] ; [130  24],[51.9537037 10.0462963] ; [129.0462963  24.9537037],0
p11,1,0.704339,0.143997,[52 11] ; [132  24],[52.93150685 10.06849315] ; [131.06849315  24.93150685],0
u1,1,0.704394,0.143941,[ 8 55] ; [ 17 139],[ 7.19178082 55.80821918] ; [ 17.80821918 138.19178082],0
n5,1,0.705788,0.142521,[45 18] ; [106  48],[43.83870968 19.16129032] ; [107.16129032  46.83870968],0
n6,1,0.737279,0.112532,[50 12] ; [128  27],[50.85714286 11.14285714] ; [127.14285714  27.85714286],0
d3,1,0.7515,0.100275,[43 20] ; [103  53],[42. 21.] ; [104.  52.],0
b1,1,0.753323,0.09876,[22 41] ; [58 98],[23.01369863 39.98630137] ; [56.98630137 99.01369863],0
a5,1,0.781871,0.076664,[46 17] ; [111  45],[45.16438356 17.83561644] ; [111.83561644  44.16438356],0
n2,1,0.79246,0.069231,[7 3] ; [17  9],[6.66666667 3.33333333] ; [17.33333333  8.66666667],0
r2,1,0.824745,0.049039,[57  5] ; [142  11],[57.38604651  4.61395349] ; [141.61395349  11.38604651],0
d1,1,0.839777,0.040876,[35 28] ; [89 67],[35.67123288 27.32876712] ; [88.32876712 67.67123288],0
v4,1,0.847789,0.036841,[58  4] ; [147   9],[58.30275229  3.69724771] ; [146.69724771   9.30275229],0
p7,1,0.849318,0.036096,[47 13] ; [118  35],[46.47887324 13.52112676] ; [118.52112676  34.47887324],0
a2,1,0.887168,0.020132,[11 52] ; [ 26 130],[10.64383562 52.35616438] ; [ 26.35616438 129.64383562],0
a6,1,0.892273,0.018341,[43 20] ; [105  51],[42.57534247 20.42465753] ; [105.42465753  50.57534247],0
d5,1,0.898476,0.016278,[50 13] ; [125  31],[50.34246575 12.65753425] ; [124.65753425  31.34246575],0
p4,1,0.94339,0.005042,[41 22] ; [101  53],[41.22580645 21.77419355] ; [100.77419355  53.22580645],0
u3,1,0.944129,0.004911,[15 16] ; [30 33],[14.84042553 16.15957447] ; [30.15957447 32.84042553],0
b5,1,0.959752,0.002547,[39 24] ; [96 60],[38.83561644 24.16438356] ; [96.16438356 59.83561644],0
s1,1,0.978217,0.000746,[ 2 61] ; [  5 149],[ 2.03225806 60.96774194] ; [  4.96774194 149.03225806],0
r3,1,0.986661,0.00028,[59  4] ; [146  10],[58.97260274  4.02739726] ; [146.02739726   9.97260274],0
