Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,72.331707,[40 75] ; [212  54],[76.06299213 38.93700787] ; [175.93700787  90.06299213],1
d3,1,0.0,47.640662,[55 60] ; [220  47],[82.78795812 32.21204188] ; [192.21204188  74.78795812],1
a2,1,1e-06,24.749864,[ 13 102] ; [ 98 171],[33.2421875 81.7578125] ; [ 77.7578125 191.2421875],1
u1,1,5e-06,20.990859,[ 10 105] ; [ 82 187],[27.55208333 87.44791667] ; [ 64.44791667 204.55208333],1
b5,1,0.000151,14.361381,[50 65] ; [173  96],[66.78385417 48.21614583] ; [156.21614583 112.78385417],1
b1,1,0.001809,9.733985,[57 58] ; [ 88 181],[43.42447917 71.57552083] ; [101.57552083 167.42447917],0
d1,1,0.004255,8.171487,[62 53] ; [186  83],[74.27083333 40.72916667] ; [173.72916667  95.27083333],0
b3,1,0.009813,6.668464,[47 38] ; [ 70 112],[37.24719101 47.75280899] ; [ 79.75280899 102.24719101],0
b2,1,0.009813,6.668464,[47 38] ; [ 70 112],[37.24719101 47.75280899] ; [ 79.75280899 102.24719101],0
r1,1,0.011691,6.357095,[88 27] ; [232  35],[96.33507853 18.66492147] ; [223.66492147  43.33507853],0
v2,1,0.012632,6.219912,[57 54] ; [170  91],[67.73387097 43.26612903] ; [159.26612903 101.73387097],0
r4,1,0.028997,4.767768,[100  15] ; [252  17],[105.41666667   9.58333333] ; [246.58333333  22.41666667],0
n1,1,0.032175,4.589161,[20 12] ; [20 32],[15.23809524 16.76190476] ; [24.76190476 27.23809524],0
a3,1,0.061241,3.503446,[102  13] ; [216  51],[95.73298429 19.26701571] ; [222.26701571  44.73298429],0
b4,1,0.066656,3.363519,[55 60] ; [156 113],[63.19010417 51.80989583] ; [147.80989583 121.19010417],0
v4,1,0.070323,3.275472,[108   6] ; [262   5],[110.70866142   3.29133858] ; [259.29133858   7.70866142],0
n4,1,0.082738,3.010288,[102  12] ; [221  47],[96.39267016 17.60732984] ; [226.60732984  41.39267016],0
r2,1,0.094013,2.80428,[106   7] ; [258   7],[108.81481481   4.18518519] ; [255.18518519   9.81481481],0
n5,1,0.156086,2.011746,[99 15] ; [215  51],[94.2 19.8] ; [219.8  46.2],0
s1,1,0.198266,1.655102,[  3 112] ; [ 15 250],[  5.44736842 109.55263158] ; [ 12.55263158 252.44736842],0
s4,1,0.234069,1.415963,[29 86] ; [ 53 215],[24.62140992 90.37859008] ; [ 57.37859008 210.62140992],0
p11,1,0.272825,1.202486,[97 18] ; [214  55],[93.13802083 21.86197917] ; [217.86197917  51.13802083],0
u3,1,0.312099,1.021771,[8 5] ; [40 13],[9.45454545 3.54545455] ; [38.54545455 14.45454545],0
s8,1,0.319798,0.989774,[87 28] ; [188  78],[83.00524934 31.99475066] ; [191.99475066  74.00524934],0
a1,1,0.401815,0.702888,[  8 107] ; [ 13 256],[  6.2890625 108.7109375] ; [ 14.7109375 254.2890625],0
d4,1,0.418151,0.655505,[95 19] ; [231  36],[97.54330709 16.45669291] ; [228.45669291  38.54330709],0
p2,1,0.419059,0.652954,[97 17] ; [237  32],[99.4151436 14.5848564] ; [234.5848564  34.4151436],0
p3,1,0.42134,0.646575,[72 43] ; [156 112],[68.45953003 46.54046997] ; [159.54046997 108.45953003],0
a8,1,0.457352,0.552368,[17 94] ; [ 44 193],[19.45689655 91.54310345] ; [ 41.54310345 195.45689655],0
v3,1,0.458693,0.549083,[55 57] ; [115 141],[51.73913043 60.26086957] ; [118.26086957 137.73913043],0
r3,1,0.474608,0.511227,[112   3] ; [257  11],[110.79634465   4.20365535] ; [258.20365535   9.79634465],0
p10,1,0.489486,0.477657,[103  12] ; [245  22],[104.76439791  10.23560209] ; [243.23560209  23.76439791],0
p12,1,0.516791,0.420293,[ 11 103] ; [ 32 236],[ 12.83246073 101.16753927] ; [ 30.16753927 237.83246073],0
a5,1,0.543801,0.36854,[91 24] ; [220  49],[93.13802083 21.86197917] ; [217.86197917  51.13802083],0
d5,1,0.579741,0.306653,[93 21] ; [224  43],[94.8503937 19.1496063] ; [222.1496063  44.8503937],0
d2,1,0.585943,0.296724,[62 53] ; [152 115],[64.42408377 50.57591623] ; [149.57591623 117.42408377],0
p5,1,0.619273,0.246891,[18 95] ; [ 48 218],[19.67810026 93.32189974] ; [ 46.32189974 219.67810026],0
v1,1,0.63387,0.226849,[64 47] ; [158 104],[66.06434316 44.93565684] ; [155.93565684 106.06434316],0
s2,1,0.687521,0.161782,[84 31] ; [201  67],[85.57441253 29.42558747] ; [199.42558747  68.57441253],0
s5,1,0.698796,0.149728,[50 60] ; [122 134],[51.69398907 58.30601093] ; [120.30601093 135.69398907],0
p4,1,0.721525,0.127036,[78 37] ; [186  81],[79.47643979 35.52356021] ; [184.52356021  82.47643979],0
u2,1,0.759123,0.094024,[9 4] ; [33 18],[8.53125 4.46875] ; [33.46875 17.53125],0
a4,1,0.763446,0.090576,[59 56] ; [133 135],[57.65013055 57.34986945] ; [134.34986945 133.65013055],0
u4,1,0.770269,0.085277,[  5 110] ; [ 10 259],[  4.4921875 110.5078125] ; [ 10.5078125 258.4921875],0
n3,1,0.796865,0.066258,[23  9] ; [36 16],[22.47619048  9.52380952] ; [36.52380952 15.47619048],0
s6,1,0.832983,0.044469,[95 17] ; [227  38],[95.66047745 16.33952255] ; [226.33952255  38.66047745],0
p1,1,0.848614,0.036438,[ 12 102] ; [ 30 238],[ 12.53403141 101.46596859] ; [ 29.46596859 238.53403141],0
