Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.003504,8.524269,[237  70] ; [23 18],[229.36781609  77.63218391] ; [30.63218391 10.36781609],0
s6,1,0.006901,7.298641,[128 174] ; [26 14],[135.98830409 166.01169591] ; [18.01169591 21.98830409],0
a6,1,0.012667,6.214999,[210  97] ; [20 21],[202.90229885 104.09770115] ; [27.09770115 13.90229885],0
p2,1,0.013133,6.151106,[246  60] ; [26 15],[239.86167147  66.13832853] ; [32.13832853  8.86167147],0
p11,1,0.014965,5.920604,[246  61] ; [26 15],[239.95402299  67.04597701] ; [32.04597701  8.95402299],0
u2,1,0.022587,5.199983,[56 49] ; [ 4 13],[51.63934426 53.36065574] ; [8.36065574 8.63934426],0
n5,1,0.029118,4.760634,[234  71] ; [25 16],[228.30924855  76.69075145] ; [30.69075145 10.30924855],0
s2,1,0.052822,3.749557,[ 41 264] ; [10 30],[ 45.08695652 259.91304348] ; [ 5.91304348 34.08695652],0
a8,1,0.054228,3.705676,[ 36 236] ; [ 1 38],[ 32.36012862 239.63987138] ; [ 4.63987138 34.36012862],0
r3,1,0.065496,3.392437,[285  20] ; [35  6],[282.08092486  22.91907514] ; [37.91907514  3.08092486],0
s5,1,0.073232,3.209043,[ 67 235] ; [14 26],[ 71.52631579 230.47368421] ; [ 9.47368421 30.52631579],0
a4,1,0.087501,2.919757,[132 173] ; [12 29],[126.93641618 178.06358382] ; [17.06358382 23.93641618],0
v2,1,0.090482,2.865786,[166 133] ; [17 24],[160.93235294 138.06764706] ; [22.06764706 18.93235294],0
s1,1,0.101442,2.682728,[  4 300] ; [ 2 39],[  5.28695652 298.71304348] ; [ 0.71304348 40.28695652],0
d3,1,0.102449,2.667003,[198 109] ; [31  9],[202.60230548 104.39769452] ; [26.39769452 13.60230548],0
b3,1,0.11669,2.461195,[ 70 112] ; [ 5 18],[ 66.58536585 115.41463415] ; [ 8.41463415 14.58536585],0
b2,1,0.11669,2.461195,[ 70 112] ; [ 5 18],[ 66.58536585 115.41463415] ; [ 8.41463415 14.58536585],0
v3,1,0.117333,2.452562,[113 187] ; [10 30],[108.52941176 191.47058824] ; [14.47058824 25.52941176],0
a2,1,0.118605,2.435645,[ 61 246] ; [ 4 37],[ 57.34195402 249.65804598] ; [ 7.65804598 33.34195402],0
r1,1,0.132007,2.268747,[228  78] ; [26 15],[223.98847262  82.01152738] ; [30.01152738 10.98847262],0
d4,1,0.214079,1.543625,[249  57] ; [30 11],[246.03458213  59.96541787] ; [32.96541787  8.03458213],0
p10,1,0.236242,1.402881,[234  69] ; [35  6],[236.93895349  66.06104651] ; [32.06104651  8.93895349],0
v4,1,0.240282,1.37894,[291  16] ; [37  4],[289.35632184  17.64367816] ; [38.64367816  2.35632184],0
p5,1,0.259112,1.273494,[ 32 274] ; [ 2 39],[ 29.98270893 276.01729107] ; [ 4.01729107 36.98270893],0
d2,1,0.342891,0.899591,[135 169] ; [15 26],[132.17391304 171.82608696] ; [17.82608696 23.17391304],0
r4,1,0.349137,0.876591,[264  43] ; [33  8],[262.00862069  44.99137931] ; [34.99137931  6.00862069],0
s7,1,0.36178,0.831704,[ 81 208] ; [14 26],[ 83.44984802 205.55015198] ; [11.55015198 28.44984802],0
