Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,70.839092,[ 29 144] ; [94 57],[ 65.67592593 107.32407407] ; [57.32407407 93.67592593],1
s2,1,0.0,59.283962,[ 47 125] ; [106  45],[81.47368421 90.52631579] ; [71.52631579 79.47368421],1
s3,1,0.0,42.34244,[ 67 103] ; [114  37],[95.85669782 74.14330218] ; [85.14330218 65.85669782],1
s6,1,0.0,40.210534,[81 89] ; [122  27],[108.18181818  61.81818182] ; [94.81818182 54.18181818],1
s5,1,1e-06,24.321708,[ 29 136] ; [63 83],[ 48.81028939 116.18971061] ; [ 43.18971061 102.81028939],1
n4,1,4e-06,21.256052,[107  66] ; [128  23],[125.47839506  47.52160494] ; [109.52160494  41.47839506],1
a3,1,3.1e-05,17.36596,[100  73] ; [120  31],[117.4691358  55.5308642] ; [102.5308642  48.4691358],1
p4,1,4.6e-05,16.585819,[ 71 100] ; [97 54],[89.2173913 81.7826087] ; [78.7826087 72.2173913],1
n5,1,0.00037,12.679724,[101  69] ; [117  33],[115.8125  54.1875] ; [102.1875  47.8125],1
p3,1,0.000411,12.479559,[ 58 115] ; [80 71],[73.68518519 99.31481481] ; [64.31481481 86.68518519],1
d2,1,0.001219,10.461265,[ 62 110] ; [81 69],[76.38509317 95.61490683] ; [66.61490683 83.38509317],0
p6,1,0.001357,10.262789,[ 42 129] ; [62 88],[ 55.40186916 115.59813084] ; [ 48.59813084 101.40186916],0
a5,1,0.002122,9.44116,[108  65] ; [118  33],[120.67283951  52.32716049] ; [105.32716049  45.67283951],0
u1,1,0.002537,9.113408,[ 16 157] ; [ 32 119],[ 25.62962963 147.37037037] ; [ 22.37037037 128.62962963],0
r1,1,0.003345,8.608918,[114  58] ; [122  29],[125.67182663  46.32817337] ; [110.32817337  40.67182663],0
p7,1,0.003414,8.571881,[88 81] ; [101  47],[100.76025237  68.23974763] ; [88.23974763 59.76025237],0
p5,1,0.006167,7.500763,[  8 164] ; [ 20 131],[ 14.91021672 157.08978328] ; [ 13.08978328 137.91021672],0
u3,1,0.006778,7.33081,[27 43] ; [21 10],[33.26732673 36.73267327] ; [14.73267327 16.26732673],0
v4,1,0.008886,6.845572,[155  17] ; [146   4],[160.7826087  11.2173913] ; [140.2173913   9.7826087],0
d1,1,0.010036,6.628513,[83 90] ; [94 57],[94.50925926 78.49074074] ; [82.49074074 68.50925926],0
a4,1,0.012291,6.268407,[ 61 112] ; [74 77],[ 72.08333333 100.91666667] ; [62.91666667 88.08333333],0
s4,1,0.012665,6.215276,[ 27 144] ; [ 41 110],[ 36.11180124 134.88819876] ; [ 31.88819876 119.11180124],0
b5,1,0.015628,5.844299,[109  64] ; [75 76],[98.24691358 74.75308642] ; [85.75308642 65.24691358],0
a6,1,0.021289,5.30295,[130  43] ; [95 55],[120.51083591  52.48916409] ; [104.48916409  45.51083591],0
b3,1,0.022243,5.226667,[18 62] ; [37 59],[25. 55.] ; [30. 66.],0
b2,1,0.022243,5.226667,[18 62] ; [37 59],[25. 55.] ; [30. 66.],0
a2,1,0.02307,5.16325,[ 28 145] ; [ 40 111],[ 36.30864198 136.69135802] ; [ 31.69135802 119.30864198],0
s1,1,0.027543,4.85644,[  3 167] ; [ 10 141],[  6.8847352 163.1152648] ; [  6.1152648 144.8847352],0
r2,1,0.034865,4.451759,[151  19] ; [142   7],[156.14420063  13.85579937] ; [136.85579937  12.14420063],0
n6,1,0.069201,3.301868,[138  35] ; [131  19],[144.07739938  28.92260062] ; [124.92260062  25.07739938],0
p1,1,0.107967,2.583723,[  9 163] ; [ 15 136],[ 12.78018576 159.21981424] ; [ 11.21981424 139.78018576],0
v2,1,0.142968,2.145721,[ 62 101] ; [68 79],[68.35483871 94.64516129] ; [61.64516129 85.35483871],0
b4,1,0.15028,2.069403,[102  71] ; [77 74],[95.57716049 77.42283951] ; [83.42283951 67.57716049],0
p2,1,0.155054,2.021812,[137  34] ; [130  21],[141.79192547  29.20807453] ; [125.20807453  25.79192547],0
b1,1,0.174224,1.846221,[ 54 119] ; [58 93],[ 59.80246914 113.19753086] ; [52.19753086 98.80246914],0
u2,1,0.174679,1.842323,[35 37] ; [19 11],[38.11764706 33.88235294] ; [15.88235294 14.11764706],0
d5,1,0.181634,1.784202,[128  44] ; [121  29],[133.00621118  38.99378882] ; [115.99378882  34.00621118],0
d4,1,0.186339,1.746325,[134  39] ; [125  25],[138.72136223  34.27863777] ; [120.27863777  29.72136223],0
n1,1,0.209691,1.573558,[14 32] ; [19 25],[16.86666667 29.13333333] ; [16.13333333 27.86666667],0
p8,1,0.222805,1.48621,[75 96] ; [76 74],[80.43925234 90.56074766] ; [70.56074766 79.43925234],0
v3,1,0.242701,1.364838,[ 40 128] ; [ 43 102],[ 44.54952077 123.45047923] ; [ 38.45047923 106.54952077],0
p12,1,0.323523,0.974651,[  9 163] ; [ 12 139],[ 11.18266254 160.81733746] ; [  9.81733746 141.18266254],0
a7,1,0.385541,0.752958,[126  46] ; [104  47],[122.47678019  49.52321981] ; [107.52321981  43.47678019],0
p10,1,0.391873,0.733123,[145  26] ; [133  18],[147.63354037  23.36645963] ; [130.36645963  20.63354037],0
a8,1,0.43224,0.616798,[ 18 143] ; [ 20 121],[ 20.25827815 140.74172185] ; [ 17.74172185 123.25827815],0
r4,1,0.480095,0.498647,[149  24] ; [134  17],[151.10802469  21.89197531] ; [131.89197531  19.10802469],0
u4,1,0.484044,0.489739,[  1 172] ; [  2 149],[  1.60185185 171.39814815] ; [  1.39814815 149.60185185],0
p11,1,0.527795,0.398636,[139  34] ; [117  34],[136.69135802  36.30864198] ; [119.30864198  31.69135802],0
d3,1,0.601027,0.27345,[122  49] ; [103  47],[119.85981308  51.14018692] ; [105.14018692  44.85981308],0
n3,1,0.671316,0.180067,[36 11] ; [32 12],[35.12087912 11.87912088] ; [32.87912088 11.12087912],0
r3,1,0.769598,0.085791,[165   8] ; [142   8],[164.43034056   8.56965944] ; [142.56965944   7.43034056],0
a1,1,0.810135,0.057721,[  6 167] ; [  6 145],[  6.40740741 166.59259259] ; [  5.59259259 145.40740741],0
n2,1,0.850623,0.035466,[35 12] ; [32 12],[34.6043956 12.3956044] ; [32.3956044 11.6043956],0
