Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,175.83129,[ 54 167] ; [184  25],[122.32093023  98.67906977] ; [115.67906977  93.32093023],1
s6,1,0.0,86.004693,[ 88 133] ; [173  34],[134.76869159  86.23130841] ; [126.23130841  80.76869159],1
s7,1,0.0,72.917164,[ 50 165] ; [128  69],[ 92.88834951 122.11165049] ; [ 85.11165049 111.88834951],1
s8,1,0.0,64.04321,[ 41 180] ; [117  93],[ 81.0162413 139.9837587] ; [ 76.9837587 133.0162413],1
s5,1,0.0,32.324933,[ 34 180] ; [ 82 118],[ 59.96135266 154.03864734] ; [ 56.03864734 143.96135266],1
p9,1,5e-06,20.972973,[146  74] ; [176  30],[166.29107981  53.70892019] ; [155.70892019  50.29107981],1
p10,1,6e-06,20.570625,[134  85] ; [168  39],[155.25352113  63.74647887] ; [146.74647887  60.25352113],1
p4,1,5.7e-05,16.211231,[ 72 148] ; [109 101],[ 92.60465116 127.39534884] ; [ 88.39534884 121.60465116],1
s4,1,6.6e-05,15.931835,[ 22 198] ; [ 51 157],[ 37.52336449 182.47663551] ; [ 35.47663551 172.52336449],1
u1,1,0.000424,12.422014,[ 26 196] ; [ 52 158],[ 40.08333333 181.91666667] ; [ 37.91666667 172.08333333],1
v1,1,0.000517,12.054927,[ 82 135] ; [110  91],[ 99.67464115 117.32535885] ; [ 92.32535885 108.67464115],1
p6,1,0.000938,10.945873,[ 36 184] ; [ 62 146],[ 50.37383178 169.62616822] ; [ 47.62616822 160.37383178],1
r4,1,0.001058,10.722559,[183  39] ; [195  15],[194.25  27.75] ; [183.75  26.25],0
r3,1,0.001102,10.648388,[197  24] ; [204   6],[205.61716937  15.38283063] ; [195.38283063  14.61716937],0
d5,1,0.001879,9.663692,[163  59] ; [178  30],[176.05116279  45.94883721] ; [164.94883721  43.05116279],0
d1,1,0.002374,9.235593,[104 118] ; [129  81],[119.73611111 102.26388889] ; [113.26388889  96.73611111],0
p3,1,0.003566,8.492434,[ 63 158] ; [ 88 122],[ 77.42691415 143.57308585] ; [ 73.57308585 136.42691415],0
v4,1,0.003762,8.395316,[197  23] ; [203   7],[204.65116279  15.34883721] ; [195.34883721  14.65116279],0
d2,1,0.004338,8.136683,[ 94 125] ; [118  90],[108.73067916 110.26932084] ; [103.26932084 104.73067916],0
a5,1,0.006911,7.296076,[138  84] ; [156  54],[151.08333333  70.91666667] ; [142.91666667  67.08333333],0
p7,1,0.009668,6.695033,[ 77 142] ; [ 97 107],[ 90.08510638 128.91489362] ; [ 83.91489362 120.08510638],0
