Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,124.319162,[45 87] ; [238  32],[92.92537313 39.07462687] ; [190.07462687  79.92537313],1
n6,1,0.0,30.86371,[83 49] ; [233  35],[104.28  27.72] ; [211.72  56.28],1
p10,1,3.4e-05,17.203728,[80 49] ; [217  50],[96.75 32.25] ; [200.25  66.75],1
p4,1,0.000112,14.924138,[51 80] ; [160 109],[69.1025 61.8975] ; [141.8975 127.1025],1
a8,1,0.000119,14.816387,[  3 117] ; [ 40 205],[ 14.1369863 105.8630137] ; [ 28.8630137 216.1369863],1
p11,1,0.000137,14.536224,[81 51] ; [214  56],[96.86567164 35.13432836] ; [198.13432836  71.86567164],1
p9,1,0.000617,11.725263,[86 42] ; [218  46],[99.26530612 28.73469388] ; [204.73469388  59.26530612],1
p3,1,0.000887,11.049169,[40 90] ; [130 139],[55.38847118 74.61152882] ; [114.61152882 154.38847118],1
r4,1,0.001743,9.802466,[103  29] ; [242  28],[113.28358209  18.71641791] ; [231.71641791  38.28358209],0
a4,1,0.002504,9.137807,[40 92] ; [124 145],[53.98503741 78.01496259] ; [110.01496259 158.98503741],0
v1,1,0.00275,8.966133,[46 83] ; [136 127],[59.89285714 69.10714286] ; [122.10714286 140.89285714],0
p7,1,0.005085,7.849061,[60 70] ; [160 102],[72.95918367 57.04081633] ; [147.04081633 114.95918367],0
a2,1,0.007074,7.254176,[ 21 111] ; [ 76 194],[ 31.85074627 100.14925373] ; [ 65.14925373 204.85074627],0
u1,1,0.008874,6.848068,[ 12 120] ; [ 52 218],[ 21.01492537 110.98507463] ; [ 42.98507463 227.01492537],0
n1,1,0.008926,6.837581,[ 8 33] ; [24 29],[13.95744681 27.04255319] ; [18.04255319 34.95744681],0
a6,1,0.01029,6.583987,[89 43] ; [213  56],[99.41147132 32.58852868] ; [202.58852868  66.41147132],0
a5,1,0.014456,5.981647,[81 51] ; [198  72],[91.6119403 40.3880597] ; [187.3880597  82.6119403],0
n2,1,0.017555,5.639992,[23 17] ; [44 11],[28.21052632 11.78947368] ; [38.78947368 16.21052632],0
p2,1,0.020267,5.388734,[93 36] ; [222  48],[101.84210526  27.15789474] ; [213.15789474  56.84210526],0
s6,1,0.024939,5.02809,[58 72] ; [150 115],[68.4556962 61.5443038] ; [139.5443038 125.4556962],0
p6,1,0.02724,4.875526,[ 27 102] ; [ 84 182],[36.25063291 92.74936709] ; [ 74.74936709 191.25063291],0
a1,1,0.033882,4.500649,[  2 130] ; [ 17 253],[  6.23880597 125.76119403] ; [ 12.76119403 257.23880597],0
v3,1,0.065473,3.393024,[34 93] ; [ 94 166],[42.00516796 84.99483204] ; [ 85.99483204 174.00516796],0
p5,1,0.065897,3.382366,[  5 125] ; [ 24 244],[  9.47236181 120.52763819] ; [ 19.52763819 248.47236181],0
p8,1,0.067543,3.341738,[54 76] ; [135 128],[62.51908397 67.48091603] ; [126.48091603 136.51908397],0
s3,1,0.083104,3.003123,[46 84] ; [118 147],[53.97468354 76.02531646] ; [110.02531646 154.97468354],0
p1,1,0.08509,2.96489,[  6 123] ; [ 26 243],[ 10.3718593 118.6281407] ; [ 21.6281407 247.3718593],0
b2,1,0.114913,2.485324,[14 48] ; [49 97],[18.77884615 43.22115385] ; [ 44.22115385 101.77884615],0
b3,1,0.114913,2.485324,[14 48] ; [49 97],[18.77884615 43.22115385] ; [ 44.22115385 101.77884615],0
s2,1,0.122332,2.38721,[40 91] ; [103 165],[46.94987469 84.05012531] ; [ 96.05012531 171.94987469],0
d2,1,0.141727,2.15911,[47 85] ; [116 152],[53.79 78.21] ; [109.21 158.79],0
r1,1,0.142488,2.15088,[95 36] ; [212  56],[100.79448622  30.20551378] ; [206.20551378  61.79448622],0
v4,1,0.143962,2.135095,[117  13] ; [253  16],[120.55137845   9.44862155] ; [249.44862155  19.55137845],0
d4,1,0.165987,1.918816,[113  19] ; [215  54],[107.97007481  24.02992519] ; [220.02992519  48.97007481],0
a3,1,0.177484,1.818566,[81 51] ; [182  85],[87.0075188 44.9924812] ; [175.9924812  91.0075188],0
r2,1,0.232912,1.42299,[118  12] ; [252  16],[120.85427136   9.14572864] ; [249.14572864  18.85427136],0
s7,1,0.290597,1.116854,[28 98] ; [ 70 187],[32.24020888 93.75979112] ; [ 65.75979112 191.24020888],0
b1,1,0.384209,0.757192,[44 88] ; [102 168],[47.94029851 84.05970149] ; [ 98.05970149 171.94029851],0
s4,1,0.563541,0.33361,[ 21 111] ; [ 36 226],[ 19.0964467 112.9035533] ; [ 37.9035533 224.0964467],0
s1,1,0.566578,0.328441,[  6 126] ; [  9 257],[  4.97487437 127.02512563] ; [ 10.02512563 255.97487437],0
p12,1,0.579116,0.307665,[  6 124] ; [ 16 252],[  7.18592965 122.81407035] ; [ 14.81407035 253.18592965],0
v2,1,0.614409,0.253805,[64 63] ; [136 120],[66.31853786 60.68146214] ; [133.68146214 122.31853786],0
u2,1,0.649848,0.206092,[25 25] ; [47 40],[26.27737226 23.72262774] ; [45.72262774 41.27737226],0
b4,1,0.689193,0.159961,[80 52] ; [158 112],[78.14925373 53.85074627] ; [159.85074627 110.14925373],0
d5,1,0.72349,0.125174,[104  28] ; [216  53],[105.33665835  26.66334165] ; [214.66334165  54.33665835],0
r3,1,0.755867,0.096667,[123   9] ; [250  16],[123.70854271   8.29145729] ; [249.29145729  16.70854271],0
u3,1,0.769368,0.085968,[28 21] ; [48 40],[27.18248175 21.81751825] ; [48.81751825 39.18248175],0
d3,1,0.802137,0.062791,[101  31] ; [202  66],[99.99 32.01] ; [203.01  64.99],0
d1,1,0.901247,0.015397,[71 61] ; [147 123],[71.58208955 60.41791045] ; [146.41791045 123.58208955],0
n3,1,0.918199,0.010548,[30 11] ; [39 15],[29.77894737 11.22105263] ; [39.22105263 14.77894737],0
b5,1,0.92929,0.007874,[83 49] ; [171  99],[83.40298507 48.59701493] ; [170.59701493  99.40298507],0
s5,1,0.971342,0.001291,[28 99] ; [ 58 207],[27.8622449 99.1377551] ; [ 58.1377551 206.8622449],0
