Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.006572,7.386364,[45  9] ; [5 6],[41.53846154 12.46153846] ; [8.46153846 2.53846154],0
p9,1,0.006572,7.386364,[45  9] ; [5 6],[41.53846154 12.46153846] ; [8.46153846 2.53846154],0
v1,1,0.016577,5.740577,[26 28] ; [ 1 10],[22.43076923 31.56923077] ; [4.56923077 6.43076923],0
a7,1,0.020936,5.332085,[42 11] ; [5 6],[38.921875 14.078125] ; [8.078125 2.921875],0
r2,1,0.035497,4.421127,[50  4] ; [7 3],[48.09375  5.90625] ; [8.90625 1.09375],0
d5,1,0.047374,3.932071,[40 13] ; [5 6],[37.265625 15.734375] ; [7.734375 3.265625],0
r3,1,0.052717,3.752882,[50  4] ; [8 3],[48.18461538  5.81538462] ; [9.81538462 1.18461538],0
r4,1,0.059211,3.559345,[47  7] ; [7 4],[44.86153846  9.13846154] ; [9.13846154 1.86153846],0
n5,1,0.060858,3.513842,[40 14] ; [5 6],[37.38461538 16.61538462] ; [7.61538462 3.38461538],0
v2,1,0.0639,3.433148,[27 25] ; [2 8],[24.32258065 27.67741935] ; [4.67741935 5.32258065],0
v4,1,0.068571,3.316912,[52  2] ; [9 2],[50.67692308  3.32307692] ; [10.32307692  0.67692308],0
r1,1,0.083574,2.993982,[39 15] ; [5 6],[36.55384615 17.44615385] ; [7.44615385 3.55384615],0
p2,1,0.107119,2.596214,[36 18] ; [10  1],[38.21538462 15.78461538] ; [7.78461538 3.21538462],0
p11,1,0.111437,2.533723,[38 16] ; [5 6],[35.72307692 18.27692308] ; [7.27692308 3.72307692],0
b3,1,0.131521,2.274457,[ 3 20] ; [3 5],[ 4.4516129 18.5483871] ; [1.5483871 6.4516129],0
b2,1,0.131521,2.274457,[ 3 20] ; [3 5],[ 4.4516129 18.5483871] ; [1.5483871 6.4516129],0
d2,1,0.144805,2.126135,[17 37] ; [6 5],[19.10769231 34.89230769] ; [3.89230769 7.10769231],0
p8,1,0.177439,1.818946,[21 32] ; [2 9],[19.046875 33.953125] ; [3.953125 7.046875],0
a5,1,0.183937,1.765521,[36 18] ; [5 6],[34.06153846 19.93846154] ; [6.93846154 4.06153846],0
b1,1,0.194297,1.684734,[14 40] ; [5 6],[15.78461538 38.21538462] ; [3.21538462 7.78461538],0
b5,1,0.228981,1.44718,[35 19] ; [5 6],[33.23076923 20.76923077] ; [6.76923077 4.23076923],0
u1,1,0.260491,1.266145,[ 4 50] ; [2 9],[ 4.98461538 49.01538462] ; [1.01538462 9.98461538],0
a4,1,0.30633,1.046431,[16 38] ; [5 6],[17.44615385 36.55384615] ; [3.55384615 7.44615385],0
d3,1,0.326445,0.96295,[37 16] ; [6 5],[35.609375 17.390625] ; [7.390625 3.609375],0
s2,1,0.330642,0.946383,[22 29] ; [3 8],[20.56451613 30.43548387] ; [4.43548387 6.56451613],0
n4,1,0.336831,0.922456,[33 21] ; [5 6],[31.56923077 22.43076923] ; [6.43076923 4.56923077],0
a3,1,0.349003,0.877079,[26 28] ; [7 4],[27.41538462 26.58461538] ; [5.58461538 5.41538462],0
n1,1,0.394305,0.725624,[5 9] ; [1 5],[4.2 9.8] ; [1.8 4.2],0
p6,1,0.39791,0.714632,[13 41] ; [4 7],[14.12307692 39.87692308] ; [2.87692308 8.12307692],0
d4,1,0.39791,0.714632,[41 13] ; [7 4],[39.87692308 14.12307692] ; [8.12307692 2.87692308],0
p1,1,0.437649,0.60244,[ 2 52] ; [ 1 10],[ 2.49230769 51.50769231] ; [ 0.50769231 10.49230769],0
b4,1,0.466836,0.529456,[33 21] ; [8 3],[34.06153846 19.93846154] ; [6.93846154 4.06153846],0
d1,1,0.474852,0.510662,[26 28] ; [4 7],[24.92307692 29.07692308] ; [5.07692308 5.92307692],0
u2,1,0.481819,0.494743,[ 9 19] ; [2 2],[ 9.625 18.375] ; [1.375 2.625],0
a2,1,0.515289,0.423312,[ 6 48] ; [2 9],[ 6.64615385 47.35384615] ; [1.35384615 9.64615385],0
v3,1,0.549314,0.358548,[10 42] ; [3 8],[10.73015873 41.26984127] ; [2.26984127 8.73015873],0
s6,1,0.554763,0.348854,[37 14] ; [7 4],[36.19354839 14.80645161] ; [7.80645161 3.19354839],0
p5,1,0.656521,0.197777,[ 3 51] ; [ 1 10],[ 3.32307692 50.67692308] ; [ 0.67692308 10.32307692],0
a6,1,0.685372,0.164141,[33 21] ; [6 5],[32.4 21.6] ; [6.6 4.4],0
p7,1,0.698885,0.149634,[26 28] ; [6 5],[26.58461538 27.41538462] ; [5.41538462 5.58461538],0
s8,1,0.717074,0.131313,[12 42] ; [3 8],[12.46153846 41.53846154] ; [2.53846154 8.46153846],0
p3,1,0.772454,0.083617,[22 32] ; [5 6],[22.43076923 31.56923077] ; [4.56923077 6.43076923],0
p4,1,0.783432,0.075542,[27 27] ; [5 6],[26.58461538 27.41538462] ; [5.41538462 5.58461538],0
s3,1,0.784114,0.075055,[26 26] ; [5 6],[25.58730159 26.41269841] ; [5.41269841 5.58730159],0
u3,1,0.787642,0.072562,[16 12] ; [2 2],[15.75 12.25] ; [2.25 1.75],0
s5,1,0.796095,0.066773,[15 33] ; [3 8],[14.6440678 33.3559322] ; [3.3559322 7.6440678],0
n2,1,0.918517,0.010466,[9 5] ; [4 2],[9.1 4.9] ; [3.9 2.1],0
n3,1,0.918517,0.010466,[9 5] ; [4 2],[9.1 4.9] ; [3.9 2.1],0
