Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,99.848456,[292  39] ; [12 34],[266.9071618  64.0928382] ; [37.0928382  8.9071618],1
v4,1,0.0,46.808354,[310  21] ; [28 18],[296.75862069  34.24137931] ; [41.24137931  4.75862069],1
r1,1,0.0,31.537218,[258  72] ; [18 28],[242.23404255  87.76595745] ; [33.76595745 12.23404255],1
r3,1,0.0,25.771292,[300  30] ; [29 16],[289.52  40.48] ; [39.48  5.52],1
a6,1,8.6e-05,15.419004,[233  98] ; [19 27],[221.25198939 109.74801061] ; [30.74801061 15.25198939],1
d5,1,0.000105,15.041869,[265  66] ; [25 21],[254.61538462  76.38461538] ; [35.38461538 10.61538462],1
d1,1,0.000172,14.117373,[177 154] ; [11 35],[165.06100796 165.93899204] ; [22.93899204 23.06100796],1
d3,1,0.000338,12.849726,[219 111] ; [18 28],[208.00531915 121.99468085] ; [28.99468085 17.00531915],1
a5,1,0.00056,11.903639,[235  96] ; [21 25],[224.76392573 106.23607427] ; [31.23607427 14.76392573],1
n6,1,0.00098,10.864297,[265  65] ; [27 19],[256.27659574  73.72340426] ; [35.72340426 10.27659574],1
a3,1,0.00198,9.567582,[224 106] ; [20 25],[214.72 115.28] ; [29.28 15.72],0
p3,1,0.003135,8.727318,[147 182] ; [10 36],[137.74133333 191.25866667] ; [19.25866667 26.74133333],0
b1,1,0.004531,8.057823,[122 209] ; [27 19],[130.81962865 200.18037135] ; [18.18037135 27.81962865],0
n4,1,0.004794,7.955639,[240  91] ; [24 22],[231.78779841  99.21220159] ; [32.21220159 13.78779841],0
d4,1,0.00543,7.730348,[256  74] ; [27 19],[248.37765957  81.62234043] ; [34.62234043 11.37765957],0
u3,1,0.007306,7.196035,[56 51] ; [ 6 20],[49.87969925 57.12030075] ; [12.12030075 13.87969925],0
v1,1,0.008489,6.927373,[160 167] ; [13 33],[151.66487936 175.33512064] ; [21.33512064 24.66487936],0
a7,1,0.013774,6.066885,[238  92] ; [25 21],[230.82446809  99.17553191] ; [32.17553191 13.82446809],0
p4,1,0.013865,6.055283,[171 158] ; [15 31],[163.184 165.816] ; [22.816 23.184],0
p7,1,0.013883,6.053005,[184 143] ; [17 29],[176.21179625 150.78820375] ; [24.78820375 21.21179625],0
p9,1,0.014179,6.015693,[254  71] ; [27 17],[247.49322493  77.50677507] ; [33.50677507 10.49322493],0
v3,1,0.01856,5.542479,[111 208] ; [ 8 38],[104.00273973 214.99726027] ; [14.99726027 31.00273973],0
v2,1,0.019865,5.423744,[169 151] ; [15 29],[161.75824176 158.24175824] ; [22.24175824 21.75824176],0
p11,1,0.02649,4.923773,[252  79] ; [28 18],[245.83554377  85.16445623] ; [34.16445623 11.83554377],0
p10,1,0.034533,4.468095,[238  88] ; [26 19],[231.97843666  94.02156334] ; [32.02156334 12.97843666],0
p8,1,0.048154,3.904592,[155 167] ; [15 31],[148.75 173.25] ; [21.25 24.75],0
p2,1,0.048392,3.896332,[251  77] ; [29 17],[245.56149733  82.43850267] ; [34.43850267 11.56149733],0
a2,1,0.050687,3.818586,[ 69 262] ; [ 4 42],[ 64.0928382 266.9071618] ; [ 8.9071618 37.0928382],0
p6,1,0.062966,3.457489,[ 93 231] ; [ 7 38],[ 87.80487805 236.19512195] ; [12.19512195 32.80487805],0
d2,1,0.083316,2.999,[144 184] ; [14 32],[138.56684492 189.43315508] ; [19.43315508 26.56684492],0
