Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,223.581395,[300  95] ; [ 36 205],[208.67924528 186.32075472] ; [127.32075472 113.67924528],1
d3,1,0.0,181.644041,[350  48] ; [ 89 152],[273.43035994 124.56964006] ; [165.56964006  75.43035994],1
d4,1,0.0,178.339153,[389   7] ; [137 104],[326.99529042  69.00470958] ; [199.00470958  41.99529042],1
d5,1,0.0,177.908559,[390   7] ; [138 104],[328.03755869  68.96244131] ; [199.96244131  42.03755869],1
a2,1,0.0,78.462396,[153 245] ; [ 16 226],[105.096875 292.903125] ; [ 63.903125 178.096875],1
a4,1,0.0,75.570358,[247 149] ; [ 64 175],[193.94645669 202.05354331] ; [117.05354331 121.94645669],1
u1,1,0.0,70.580346,[126 272] ; [  9 233],[ 83.953125 314.046875] ; [ 51.046875 190.953125],1
a5,1,0.0,65.112403,[347  51] ; [143  98],[305.19561815  92.80438185] ; [184.80438185  56.19561815],1
a3,1,0.0,50.117394,[329  67] ; [138 102],[290.77358491 105.22641509] ; [176.22641509  63.77358491],1
a6,1,2e-06,22.250713,[297 100] ; [137 104],[270.05956113 126.94043887] ; [163.94043887  77.05956113],1
r1,1,7e-06,20.170241,[344  52] ; [175  66],[322.64364207  73.35635793] ; [196.35635793  44.64364207],1
p4,1,9.5e-05,15.224467,[277 118] ; [131 108],[254.1955836 140.8044164] ; [153.8044164  85.1955836],1
s8,1,0.000214,13.700679,[214 180] ; [ 94 146],[191.40694006 202.59305994] ; [116.59305994 123.40694006],1
a7,1,0.000437,12.365609,[303  94] ; [152  88],[283.57142857 113.42857143] ; [171.42857143  68.57142857],1
r2,1,0.00049,12.151596,[380  10] ; [219  21],[370.80952381  19.19047619] ; [228.19047619  11.80952381],1
s2,1,0.00212,9.442551,[227 166] ; [107 130],[208.35238095 184.64761905] ; [125.64761905 111.35238095],0
v2,1,0.002624,9.052315,[243 144] ; [116 114],[225.17504052 161.82495948] ; [133.82495948  96.17504052],0
r4,1,0.003002,8.806216,[374  24] ; [211  31],[363.796875  34.203125] ; [221.203125  20.796875],0
s7,1,0.005443,7.726028,[223 158] ; [106 120],[206.50576606 174.49423394] ; [122.49423394 103.50576606],0
p9,1,0.008265,6.975066,[350  42] ; [194  43],[339.02702703  52.97297297] ; [204.97297297  32.02702703],0
v3,1,0.009087,6.805557,[184 198] ; [ 90 150],[168.27652733 213.72347267] ; [105.72347267 134.27652733],0
v4,1,0.030275,4.693598,[383  13] ; [225  17],[377.37931034  18.62068966] ; [230.62068966  11.37931034],0
p6,1,0.03354,4.518,[175 217] ; [ 85 151],[162.29299363 229.70700637] ; [ 97.70700637 138.29299363],0
s5,1,0.039495,4.239464,[146 233] ; [ 70 161],[134.20327869 244.79672131] ; [ 81.79672131 149.20327869],0
r3,1,0.046976,3.946243,[380  14] ; [224  17],[374.76535433  19.23464567] ; [229.23464567  11.76535433],0
p8,1,0.049895,3.844968,[228 162] ; [119 117],[216.18210863 173.81789137] ; [130.81789137 105.18210863],0
s1,1,0.055742,3.65974,[ 10 384] ; [ 13 224],[ 14.36133122 379.63866878] ; [  8.63866878 228.36133122],0
p3,1,0.066181,3.375285,[226 170] ; [119 121],[214.81132075 181.18867925] ; [130.18867925 109.81132075],0
p10,1,0.075962,3.149257,[343  53] ; [192  44],[335.22151899  60.77848101] ; [199.77848101  36.22151899],0
a1,1,0.077563,3.115244,[ 26 372] ; [  8 234],[ 21.14375 376.85625] ; [ 12.85625 229.14375],0
v1,1,0.084903,2.968448,[229 158] ; [123 113],[218.65810594 168.34189406] ; [133.34189406 102.65810594],0
n5,1,0.118593,2.435804,[360  37] ; [209  32],[354.06426332  42.93573668] ; [214.93573668  26.06426332],0
s3,1,0.126819,2.331014,[234 157] ; [126 109],[224.85623003 166.14376997] ; [135.14376997  99.85623003],0
p2,1,0.19047,1.713979,[341  56] ; [196  43],[335.20283019  61.79716981] ; [201.79716981  37.20283019],0
p7,1,0.19105,1.709499,[260 128] ; [146  90],[252.44871795 135.55128205] ; [153.55128205  82.44871795],0
p12,1,0.204968,1.606617,[ 42 354] ; [ 18 220],[ 37.47634069 358.52365931] ; [ 22.52365931 215.47634069],0
u3,1,0.225016,1.472093,[40 29] ; [50 53],[36.10465116 32.89534884] ; [53.89534884 49.10465116],0
p11,1,0.259723,1.270231,[333  65] ; [194  48],[327.728125  70.271875] ; [199.271875  42.728125],0
u2,1,0.347351,0.883111,[38 30] ; [50 53],[34.99415205 33.00584795] ; [53.00584795 49.99415205],0
n1,1,0.444236,0.585317,[30 40] ; [24 24],[32.03389831 37.96610169] ; [21.96610169 26.03389831],0
b1,1,0.479608,0.499755,[150 248] ; [ 98 144],[154.225 243.775] ; [ 93.775 148.225],0
n2,1,0.481667,0.495087,[51 20] ; [38 11],[52.65833333 18.34166667] ; [36.34166667 12.65833333],0
a8,1,0.508122,0.437933,[ 58 290] ; [ 33 193],[ 55.17073171 292.82926829] ; [ 35.82926829 190.17073171],0
s6,1,0.555215,0.348057,[274 114] ; [160  74],[270.7266881 117.2733119] ; [163.2733119  70.7266881],0
p1,1,0.720249,0.128254,[ 42 356] ; [ 23 215],[ 40.67610063 357.32389937] ; [ 24.32389937 213.67610063],0
b2,1,0.732276,0.117032,[107 158] ; [58 92],[105.36144578 159.63855422] ; [59.63855422 90.36144578],0
b3,1,0.732276,0.117032,[107 158] ; [58 92],[105.36144578 159.63855422] ; [59.63855422 90.36144578],0
s4,1,0.747149,0.103942,[ 59 330] ; [ 34 205],[ 57.6066879 331.3933121] ; [ 35.3933121 203.6066879],0
b5,1,0.779414,0.078446,[238 160] ; [142 100],[236.3125 161.6875] ; [143.6875  98.3125],0
n3,1,0.825555,0.048579,[55 16] ; [38 10],[55.48739496 15.51260504] ; [37.51260504 10.48739496],0
p5,1,0.933213,0.007023,[ 57 337] ; [ 34 205],[ 56.64139021 337.35860979] ; [ 34.35860979 204.64139021],0
b4,1,0.976882,0.00084,[234 164] ; [142 100],[233.825 164.175] ; [142.175  99.825],0
