Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.001234,10.438176,[33 25] ; [35  5],[40.24489796 17.75510204] ; [27.75510204 12.24489796],0
v2,1,0.001613,9.945241,[15 43] ; [22 16],[22.35416667 35.64583333] ; [14.64583333 23.35416667],0
p10,1,0.002463,9.168081,[30 30] ; [32  8],[37.2 22.8] ; [24.8 15.2],0
p4,1,0.004725,7.981637,[20 43] ; [24 16],[26.91262136 36.08737864] ; [17.08737864 22.91262136],0
p1,1,0.014671,5.955505,[ 3 60] ; [ 8 32],[ 6.72815534 56.27184466] ; [ 4.27184466 35.72815534],0
r1,1,0.016586,5.739674,[30 33] ; [28 11],[35.82352941 27.17647059] ; [22.17647059 16.82352941],0
a5,1,0.018892,5.511446,[26 37] ; [26 14],[31.80582524 31.19417476] ; [20.19417476 19.80582524],0
n4,1,0.029167,4.757716,[35 28] ; [30  9],[40.14705882 22.85294118] ; [24.85294118 14.14705882],0
a7,1,0.039702,4.230567,[30 32] ; [27 12],[34.99009901 27.00990099] ; [22.00990099 16.99009901],0
v3,1,0.049605,3.854758,[10 51] ; [13 26],[14.03 46.97] ; [ 8.97 30.03],0
n2,1,0.051289,3.798825,[15 12] ; [9 1],[17.51351351  9.48648649] ; [6.48648649 3.51351351],0
p11,1,0.070708,3.266514,[38 25] ; [31  9],[42.2038835 20.7961165] ; [26.7961165 13.2038835],0
r3,1,0.073546,3.202046,[45 18] ; [33  5],[48.65346535 14.34653465] ; [29.34653465  8.65346535],0
s5,1,0.083476,2.995897,[13 49] ; [ 3 35],[ 9.92 52.08] ; [ 6.08 31.92],0
n3,1,0.096821,2.757147,[16 10] ; [9 1],[18.05555556  7.94444444] ; [6.94444444 3.05555556],0
a3,1,0.124509,2.359669,[26 36] ; [23 17],[29.78431373 32.21568627] ; [19.21568627 20.78431373],0
d5,1,0.125141,2.351768,[23 39] ; [21 19],[26.74509804 35.25490196] ; [17.25490196 22.74509804],0
u1,1,0.130087,2.291469,[ 1 62] ; [ 3 37],[ 2.44660194 60.55339806] ; [ 1.55339806 38.44660194],0
u3,1,0.149477,2.077583,[14 23] ; [10  7],[16.44444444 20.55555556] ; [7.55555556 9.44444444],0
b5,1,0.173192,1.855096,[34 29] ; [27 13],[37.31067961 25.68932039] ; [23.68932039 16.31067961],0
p3,1,0.174249,1.846004,[20 43] ; [18 22],[23.24271845 39.75728155] ; [14.75728155 25.24271845],0
p2,1,0.222518,1.488061,[40 23] ; [30 10],[42.81553398 20.18446602] ; [27.18446602 12.81553398],0
r2,1,0.235936,1.404712,[49 14] ; [34  5],[51.26470588 11.73529412] ; [31.73529412  7.26470588],0
a8,1,0.236881,1.39906,[ 8 53] ; [ 2 34],[ 6.28865979 54.71134021] ; [ 3.71134021 32.28865979],0
b1,1,0.24413,1.356588,[31 32] ; [15 25],[28.13592233 34.86407767] ; [17.86407767 22.13592233],0
n5,1,0.244809,1.352684,[43 20] ; [30  8],[45.53465347 17.46534653] ; [27.46534653 10.53465347],0
a1,1,0.25093,1.31812,[ 5 58] ; [ 1 39],[ 3.66990291 59.33009709] ; [ 2.33009709 37.66990291],0
r4,1,0.268522,1.224284,[39 24] ; [29 11],[41.59223301 21.40776699] ; [26.40776699 13.59223301],0
u2,1,0.287228,1.132567,[16 21] ; [10  7],[17.81481481 19.18518519] ; [8.18518519 8.81481481],0
s8,1,0.301756,1.066417,[ 9 53] ; [ 9 31],[10.94117647 51.05882353] ; [ 7.05882353 32.94117647],0
p6,1,0.303473,1.058868,[16 45] ; [14 25],[18.3 42.7] ; [11.7 27.3],0
s7,1,0.316048,1.00523,[10 48] ; [10 29],[11.95876289 46.04123711] ; [ 8.04123711 30.95876289],0
d2,1,0.329075,0.952533,[18 45] ; [ 8 32],[15.90291262 47.09708738] ; [10.09708738 29.90291262],0
d3,1,0.358901,0.841736,[12 49] ; [11 29],[13.89108911 47.10891089] ; [ 9.10891089 30.89108911],0
a4,1,0.375828,0.784305,[14 49] ; [12 28],[15.90291262 47.09708738] ; [10.09708738 29.90291262],0
n6,1,0.387347,0.747253,[40 23] ; [28 11],[42. 21.] ; [26. 13.],0
a2,1,0.398513,0.712807,[ 6 57] ; [ 6 34],[ 7.33980583 55.66019417] ; [ 4.66019417 35.33980583],0
p12,1,0.550046,0.357235,[ 5 57] ; [ 2 38],[ 4.25490196 57.74509804] ; [ 2.74509804 37.25490196],0
p8,1,0.577755,0.309878,[27 34] ; [19 19],[28.34343434 32.65656566] ; [17.65656566 20.34343434],0
b4,1,0.611206,0.258422,[30 33] ; [17 23],[28.74757282 34.25242718] ; [18.25242718 21.74757282],0
n1,1,0.613642,0.254905,[11 16] ; [5 5],[11.67567568 15.32432432] ; [4.32432432 5.67567568],0
s1,1,0.633162,0.227798,[ 2 60] ; [ 2 37],[ 2.45544554 59.54455446] ; [ 1.54455446 37.45544554],0
s2,1,0.751306,0.100437,[ 6 57] ; [ 3 36],[ 5.55882353 57.44117647] ; [ 3.44117647 35.55882353],0
b2,1,0.762991,0.090936,[11 20] ; [11 17],[11.55932203 19.44067797] ; [10.44067797 17.55932203],0
b3,1,0.762991,0.090936,[11 20] ; [11 17],[11.55932203 19.44067797] ; [10.44067797 17.55932203],0
v4,1,0.784577,0.074725,[53 10] ; [32  7],[52.5 10.5] ; [32.5  6.5],0
s6,1,0.834945,0.043416,[21 41] ; [14 25],[21.48514851 40.51485149] ; [13.51485149 25.48514851],0
p7,1,0.875554,0.024526,[32 30] ; [19 19],[31.62 30.38] ; [19.38 18.62],0
a6,1,0.898296,0.016336,[37 26] ; [24 16],[37.31067961 25.68932039] ; [23.68932039 16.31067961],0
p5,1,0.917537,0.01072,[ 5 57] ; [ 3 37],[ 4.8627451 57.1372549] ; [ 3.1372549 36.8627451],0
s4,1,0.952457,0.003555,[ 8 54] ; [ 5 35],[ 7.90196078 54.09803922] ; [ 5.09803922 34.90196078],0
