Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.02575,4.972719,[ 87 187] ; [8 5],[ 90.69686411 183.30313589] ; [4.30313589 8.69686411],0
n2,1,0.457813,0.551235,[65 37] ; [4 1],[65.77570093 36.22429907] ; [3.22429907 1.77570093],0
a2,1,0.458385,0.549834,[ 43 236] ; [ 3 10],[ 43.95205479 235.04794521] ; [ 2.04794521 10.95205479],0
a6,1,0.483647,0.490628,[177 102] ; [7 6],[175.80821918 103.19178082] ; [8.19178082 4.80821918],0
p11,1,0.503267,0.448041,[190  89] ; [10  3],[191.09589041  87.90410959] ; [8.90410959 4.09589041],0
p6,1,0.522915,0.40814,[ 49 227] ; [3 9],[ 49.83333333 226.16666667] ; [2.16666667 9.83333333],0
a3,1,0.53865,0.378048,[172 104] ; [7 6],[170.94809689 105.05190311] ; [8.05190311 4.94809689],0
d3,1,0.543008,0.369994,[173 105] ; [7 6],[171.95876289 106.04123711] ; [8.04123711 4.95876289],0
r1,1,0.573397,0.317032,[191  86] ; [8 5],[190.07931034  86.92068966] ; [8.92068966 4.07931034],0
b2,1,0.588164,0.29322,[54 98] ; [4 5],[54.75776398 97.24223602] ; [3.24223602 5.75776398],0
b3,1,0.588164,0.29322,[54 98] ; [4 5],[54.75776398 97.24223602] ; [3.24223602 5.75776398],0
d1,1,0.599679,0.275481,[128 151] ; [5 8],[127.07876712 151.92123288] ; [5.92123288 7.07876712],0
a7,1,0.733716,0.115727,[179  98] ; [9 4],[179.57241379  97.42758621] ; [8.42758621 4.57241379],0
u3,1,0.770647,0.084989,[47 60] ; [3 3],[47.34513274 59.65486726] ; [2.65486726 3.34513274],0
n6,1,0.786526,0.073346,[202  76] ; [9 4],[201.57388316  76.42611684] ; [9.42611684 3.57388316],0
u1,1,0.843117,0.039168,[ 26 253] ; [ 1 12],[ 25.79794521 253.20205479] ; [ 1.20205479 11.79794521],0
v3,1,0.882207,0.021955,[ 73 198] ; [3 9],[ 72.77738516 198.22261484] ; [3.22261484 8.77738516],0
r2,1,0.916358,0.01103,[233  39] ; [11  2],[232.87017544  39.12982456] ; [11.12982456  1.87017544],0
u2,1,0.928302,0.008097,[55 51] ; [3 3],[54.89285714 51.10714286] ; [3.10714286 2.89285714],0
s3,1,0.950626,0.003834,[ 61 212] ; [ 3 10],[ 61.09090909 211.90909091] ; [ 2.90909091 10.09090909],0
a4,1,0.954758,0.003219,[104 172] ; [5 8],[104.09688581 171.90311419] ; [4.90311419 8.09688581],0
v2,1,0.955467,0.003118,[113 153] ; [5 7],[112.90647482 153.09352518] ; [5.09352518 6.90647482],0
