Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,109.056446,[280   5] ; [22 20],[263.21100917  21.78899083] ; [38.78899083  3.21100917],1
r1,1,0.0,61.589986,[232  52] ; [11 32],[211.04587156  72.95412844] ; [31.95412844 11.04587156],1
v4,1,0.0,51.893225,[272  12] ; [27 16],[259.68195719  24.31804281] ; [39.31804281  3.68195719],1
a6,1,0.000454,12.296926,[197  88] ; [18 25],[186.81402439  98.18597561] ; [28.18597561 14.81402439],1
s6,1,0.000512,12.070157,[176 104] ; [15 28],[165.57275542 114.42724458] ; [25.42724458 17.57275542],1
u3,1,0.005488,7.711082,[62 33] ; [ 5 12],[56.83035714 38.16964286] ; [10.16964286  6.83035714],0
p10,1,0.009017,6.819516,[203  78] ; [22 20],[195.74303406  85.25696594] ; [29.25696594 12.74303406],0
a7,1,0.013469,6.106427,[211  74] ; [24 19],[204.19207317  80.80792683] ; [30.80792683 12.19207317],0
s8,1,0.021801,5.261591,[103 180] ; [ 8 35],[ 96.35889571 186.64110429] ; [14.64110429 28.35889571],0
n4,1,0.027878,4.835584,[206  79] ; [24 19],[199.84756098  85.15243902] ; [30.15243902 12.84756098],0
p9,1,0.032188,4.588442,[220  60] ; [26 15],[214.57943925  65.42056075] ; [31.42056075  9.57943925],0
n5,1,0.043982,4.057271,[190  94] ; [22 21],[184.12232416  99.87767584] ; [27.87767584 15.12232416],0
a5,1,0.04669,3.956538,[202  83] ; [24 19],[196.37195122  88.62804878] ; [29.62804878 13.37195122],0
s2,1,0.047019,3.94471,[132 147] ; [13 29],[126.02803738 152.97196262] ; [18.97196262 23.02803738],0
s3,1,0.063393,3.446302,[144 138] ; [15 27],[138.38888889 143.61111111] ; [20.61111111 21.38888889],0
u2,1,0.063555,3.442087,[56 38] ; [ 6 11],[52.5045045 41.4954955] ; [9.4954955 7.5045045],0
p4,1,0.073606,3.200715,[127 157] ; [13 30],[121.59021407 162.40978593] ; [18.40978593 24.59021407],0
b4,1,0.083294,2.999418,[173 112] ; [32 11],[178.125 106.875] ; [26.875 16.125],0
n2,1,0.094573,2.794755,[60 21] ; [11  9],[56.94059406 24.05940594] ; [14.05940594  5.94059406],0
b5,1,0.101011,2.689501,[189  96] ; [23 20],[184.20731707 100.79268293] ; [27.79268293 15.20731707],0
