Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.013706,6.075633,[106  55] ; [1 5],[103.15568862  57.84431138] ; [3.84431138 2.15568862],0
d5,1,0.016979,5.698581,[123  38] ; [2 4],[120.50898204  40.49101796] ; [4.49101796 1.50898204],0
p1,1,0.023414,5.137544,[ 12 151] ; [2 4],[ 13.50295858 149.49704142] ; [0.49704142 5.50295858],0
p4,1,0.032809,4.555708,[ 55 108] ; [4 1],[ 57.24404762 105.75595238] ; [1.75595238 3.24404762],0
a8,1,0.041812,4.142808,[ 16 136] ; [2 3],[ 17.42675159 134.57324841] ; [0.57324841 4.42675159],0
s3,1,0.069577,3.292972,[74 88] ; [5 1],[76.17857143 85.82142857] ; [2.82142857 3.17857143],0
s6,1,0.137052,2.21075,[84 76] ; [5 1],[85.78313253 74.21686747] ; [3.21686747 2.78313253],0
d1,1,0.140135,2.176478,[77 86] ; [1 5],[75.23076923 87.76923077] ; [2.76923077 3.23076923],0
a5,1,0.168264,1.89834,[100  63] ; [2 4],[98.37869822 64.62130178] ; [3.62130178 2.37869822],0
a4,1,0.168888,1.892786,[73 89] ; [1 5],[71.35714286 90.64285714] ; [2.64285714 3.35714286],0
a6,1,0.172397,1.861977,[99 63] ; [2 4],[97.39285714 64.60714286] ; [3.60714286 2.39285714],0
v2,1,0.210751,1.566258,[66 90] ; [1 5],[64.51851852 91.48148148] ; [2.48148148 3.51851852],0
n6,1,0.273791,1.197652,[98 62] ; [5 1],[99.27710843 60.72289157] ; [3.72289157 2.27710843],0
u2,1,0.289952,1.119843,[24 30] ; [1 4],[22.88135593 31.11864407] ; [2.11864407 2.88135593],0
b3,1,0.304137,1.055964,[33 55] ; [1 5],[31.82978723 56.17021277] ; [2.17021277 3.82978723],0
b2,1,0.304137,1.055964,[33 55] ; [1 5],[31.82978723 56.17021277] ; [2.17021277 3.82978723],0
r1,1,0.33004,0.948739,[103  58] ; [5 1],[104.11976048  56.88023952] ; [3.88023952 2.11976048],0
b4,1,0.334252,0.932352,[87 76] ; [2 4],[85.84023669 77.15976331] ; [3.15976331 2.84023669],0
r4,1,0.353736,0.860009,[106  57] ; [5 1],[107.0591716  55.9408284] ; [3.9408284 2.0591716],0
a7,1,0.364994,0.820637,[109  52] ; [3 3],[107.9760479  53.0239521] ; [4.0239521 1.9760479],0
s1,1,0.459802,0.546378,[ 13 147] ; [1 5],[ 13.4939759 146.5060241] ; [0.5060241 5.4939759],0
p7,1,0.485147,0.487272,[ 58 103] ; [3 3],[ 58.80838323 102.19161677] ; [2.19161677 3.80838323],0
v1,1,0.52751,0.399186,[ 60 101] ; [3 3],[ 60.73652695 100.26347305] ; [2.26347305 3.73652695],0
s7,1,0.533407,0.387898,[55 92] ; [3 3],[55.7254902 91.2745098] ; [2.2745098 3.7254902],0
p10,1,0.542596,0.37075,[73 85] ; [3 2],[73.66871166 84.33128834] ; [2.33128834 2.66871166],0
p9,1,0.597553,0.278702,[87 69] ; [4 2],[87.62962963 68.37037037] ; [3.37037037 2.62962963],0
s2,1,0.599211,0.276188,[72 91] ; [2 4],[71.37278107 91.62721893] ; [2.62721893 3.37278107],0
u3,1,0.66825,0.183656,[28 28] ; [3 2],[28.45901639 27.54098361] ; [2.54098361 2.45901639],0
v3,1,0.687724,0.16156,[ 40 114] ; [2 4],[ 40.425 113.575] ; [1.575 4.425],0
d4,1,0.692378,0.156523,[119  42] ; [4 2],[118.58083832  42.41916168] ; [4.41916168 1.58083832],0
d3,1,0.698655,0.149875,[94 66] ; [4 2],[94.45783133 65.54216867] ; [3.54216867 2.45783133],0
r3,1,0.69887,0.14965,[124  38] ; [5 1],[124.39285714  37.60714286] ; [4.60714286 1.39285714],0
b1,1,0.709101,0.139177,[94 69] ; [3 3],[93.55621302 69.44378698] ; [3.44378698 2.55621302],0
p6,1,0.792522,0.069189,[ 34 127] ; [1 5],[ 33.74251497 127.25748503] ; [1.25748503 4.74251497],0
s5,1,0.808437,0.058778,[ 44 109] ; [2 4],[ 44.26415094 108.73584906] ; [1.73584906 4.26415094],0
v4,1,0.819045,0.052337,[128  33] ; [5 1],[128.22155689  32.77844311] ; [4.77844311 1.22155689],0
p2,1,0.824117,0.049396,[89 74] ; [3 3],[88.73372781 74.26627219] ; [3.26627219 2.73372781],0
b5,1,0.838764,0.041402,[102  61] ; [4 2],[102.23668639  60.76331361] ; [3.76331361 2.23668639],0
p3,1,0.845511,0.037966,[ 48 114] ; [2 4],[ 48.21428571 113.78571429] ; [1.78571429 4.21428571],0
r2,1,0.880661,0.022539,[136  23] ; [5 1],[135.87272727  23.12727273] ; [5.12727273 0.87272727],0
s8,1,0.897777,0.016505,[ 50 112] ; [2 4],[ 50.14285714 111.85714286] ; [1.85714286 4.14285714],0
d2,1,0.964249,0.002009,[79 82] ; [3 3],[79.05389222 81.94610778] ; [2.94610778 3.05389222],0
