Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000349,12.786823,[ 1 40] ; [3 4],[ 3.41666667 37.58333333] ; [0.58333333 6.41666667],1
p7,1,0.004214,8.189352,[ 5 37] ; [4 3],[ 7.71428571 34.28571429] ; [1.28571429 5.71428571],0
n5,1,0.005904,7.57924,[29 13] ; [1 6],[25.71428571 16.28571429] ; [4.28571429 2.71428571],0
p2,1,0.006706,7.35,[ 9 33] ; [5 2],[12. 30.] ; [2. 5.],0
n4,1,0.011378,6.405229,[32 10] ; [2 5],[29.14285714 12.85714286] ; [4.85714286 2.14285714],0
s8,1,0.019631,5.444444,[ 4 38] ; [3 4],[ 6. 36.] ; [1. 6.],0
r4,1,0.03001,4.708709,[ 8 34] ; [4 3],[10.28571429 31.71428571] ; [1.71428571 5.28571429],0
a7,1,0.035729,4.41,[18 24] ; [6 1],[20.57142857 21.42857143] ; [3.42857143 3.57142857],0
r3,1,0.069903,3.2853,[20 21] ; [6 1],[22.20833333 18.79166667] ; [3.79166667 3.20833333],0
p9,1,0.070015,3.28268,[14 26] ; [5 2],[16.17021277 23.82978723] ; [2.82978723 4.17021277],0
r1,1,0.07509,3.168103,[15 27] ; [5 2],[17.14285714 24.85714286] ; [2.85714286 4.14285714],0
s1,1,0.082915,3.006818,[ 3 39] ; [2 5],[ 4.28571429 37.71428571] ; [0.71428571 6.28571429],0
p11,1,0.09896,2.722222,[16 26] ; [5 2],[18. 24.] ; [3. 4.],0
b1,1,0.127432,2.323513,[25 17] ; [2 5],[23.14285714 18.85714286] ; [3.85714286 3.14285714],0
s5,1,0.164181,1.935291,[ 4 37] ; [2 5],[ 5.125 35.875] ; [0.875 6.125],0
d1,1,0.18327,1.770908,[17 25] ; [1 6],[15.42857143 26.57142857] ; [2.57142857 4.42857143],0
b2,1,0.205537,1.602586,[12 17] ; [3 1],[13.18181818 15.81818182] ; [1.81818182 2.18181818],0
b3,1,0.205537,1.602586,[12 17] ; [3 1],[13.18181818 15.81818182] ; [1.81818182 2.18181818],0
b4,1,0.226364,1.46356,[28 14] ; [3 4],[26.57142857 15.42857143] ; [4.42857143 2.57142857],0
a4,1,0.29476,1.097751,[14 27] ; [1 6],[12.8125 28.1875] ; [2.1875 4.8125],0
a3,1,0.303991,1.056603,[26 15] ; [3 4],[24.77083333 16.22916667] ; [4.22916667 2.77083333],0
s6,1,0.327877,0.957265,[ 7 35] ; [2 4],[ 7.875 34.125] ; [1.125 4.875],0
r2,1,0.387562,0.746577,[21 18] ; [5 2],[22.04347826 16.95652174] ; [3.95652174 3.04347826],0
a6,1,0.481728,0.494949,[18 24] ; [4 3],[18.85714286 23.14285714] ; [3.14285714 3.85714286],0
n3,1,0.483578,0.490783,[ 9 11] ; [2 1],[ 9.56521739 10.43478261] ; [1.43478261 1.56521739],0
s7,1,0.516643,0.420589,[10 29] ; [1 6],[ 9.32608696 29.67391304] ; [1.67391304 5.32608696],0
u3,1,0.531168,0.392157,[ 2 14] ; [1 3],[ 2.4 13.6] ; [0.6 3.4],0
v2,1,0.55662,0.34559,[10 31] ; [1 6],[ 9.39583333 31.60416667] ; [1.60416667 5.39583333],0
s3,1,0.563024,0.334495,[13 28] ; [3 4],[13.66666667 27.33333333] ; [2.33333333 4.66666667],0
n2,1,0.642271,0.215784,[10 11] ; [1 2],[ 9.625 11.375] ; [1.375 1.625],0
p10,1,0.656057,0.198348,[14 27] ; [3 4],[14.52083333 26.47916667] ; [2.47916667 4.52083333],0
d3,1,0.713191,0.13511,[15 27] ; [2 5],[14.57142857 27.42857143] ; [2.42857143 4.57142857],0
v3,1,0.763238,0.090741,[ 8 34] ; [1 6],[ 7.71428571 34.28571429] ; [1.28571429 5.71428571],0
s2,1,0.763238,0.090741,[ 8 34] ; [1 6],[ 7.71428571 34.28571429] ; [1.28571429 5.71428571],0
u2,1,0.779855,0.078125,[ 3 13] ; [1 3],[ 3.2 12.8] ; [0.8 3.2],0
d4,1,0.803566,0.061869,[28 14] ; [5 2],[28.28571429 13.71428571] ; [4.71428571 2.28571429],0
v1,1,0.813345,0.055749,[10 31] ; [2 5],[10.25 30.75] ; [1.75 5.25],0
a5,1,0.8152,0.054627,[20 22] ; [3 4],[19.71428571 22.28571429] ; [3.28571429 3.71428571],0
p3,1,0.85879,0.031654,[ 5 37] ; [1 6],[ 5.14285714 36.85714286] ; [0.85714286 6.14285714],0
n6,1,0.864228,0.029239,[19 22] ; [3 4],[18.79166667 22.20833333] ; [3.20833333 3.79166667],0
a8,1,0.874621,0.024898,[ 7 35] ; [1 6],[ 6.85714286 35.14285714] ; [1.14285714 5.85714286],0
d5,1,0.905544,0.01408,[25 17] ; [4 3],[24.85714286 17.14285714] ; [4.14285714 2.85714286],0
d2,1,0.958908,0.002655,[18 23] ; [3 4],[17.9375 23.0625] ; [3.0625 3.9375],0
p1,1,1.0,0.0,[ 6 36] ; [1 6],[ 6. 36.] ; [1. 6.],0
b5,1,1.0,0.0,[18 24] ; [3 4],[18. 24.] ; [3. 4.],0
