Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,4.2e-05,16.773249,[22 17] ; [21 80],[11.97857143 27.02142857] ; [31.02142857 69.97857143],1
v2,1,0.000139,14.521414,[25 14] ; [28 69],[15.19852941 23.80147059] ; [37.80147059 59.19852941],1
a5,1,0.000771,11.309337,[32  7] ; [52 50],[23.23404255 15.76595745] ; [60.76595745 41.23404255],1
s7,1,0.000987,10.85166,[21 15] ; [27 71],[12.89552239 23.10447761] ; [35.10447761 62.89552239],1
p3,1,0.004332,8.138975,[16 22] ; [19 83],[ 9.5 28.5] ; [25.5 76.5],0
s2,1,0.007787,7.081788,[21 18] ; [30 71],[14.20714286 24.79285714] ; [36.79285714 64.20714286],0
n4,1,0.011052,6.456934,[33  6] ; [63 38],[26.74285714 12.25714286] ; [69.25714286 31.74285714],0
r1,1,0.012749,6.203632,[31  8] ; [58 44],[24.61702128 14.38297872] ; [64.38297872 37.61702128],0
s1,1,0.023311,5.145147,[ 5 34] ; [ 3 99],[ 2.21276596 36.78723404] ; [ 5.78723404 96.21276596],0
s6,1,0.028253,4.812574,[24 15] ; [40 58],[18.2189781 20.7810219] ; [45.7810219 52.2189781],0
v1,1,0.041189,4.168203,[22 16] ; [39 62],[16.67625899 21.32374101] ; [44.32374101 56.67625899],0
p10,1,0.045224,4.01025,[28 10] ; [55 45],[22.85507246 15.14492754] ; [60.14492754 39.85507246],0
a3,1,0.050805,3.81469,[29 10] ; [57 44],[23.95714286 15.04285714] ; [62.04285714 38.95714286],0
r2,1,0.054338,3.702293,[37  2] ; [83 18],[33.42857143  5.57142857] ; [86.57142857 14.42857143],0
r4,1,0.05734,3.612699,[32  7] ; [67 35],[27.38297872 11.61702128] ; [71.61702128 30.38297872],0
a1,1,0.070487,3.271651,[ 6 33] ; [ 6 96],[ 3.31914894 35.68085106] ; [ 8.68085106 93.31914894],0
d4,1,0.082523,3.014504,[30  9] ; [62 39],[25.62857143 13.37142857] ; [66.37142857 34.62857143],0
s3,1,0.101778,2.677452,[23 16] ; [44 57],[18.66428571 20.33571429] ; [48.33571429 52.66428571],0
p7,1,0.102928,2.659582,[21 16] ; [42 60],[16.76978417 20.23021583] ; [46.23021583 55.76978417],0
v4,1,0.138414,2.1955,[35  4] ; [79 21],[31.98561151  7.01438849] ; [82.01438849 17.98561151],0
d5,1,0.148526,2.087321,[27 12] ; [57 45],[23.23404255 15.76595745] ; [60.76595745 41.23404255],0
u2,1,0.153508,2.037037,[6 4] ; [16 29],[4. 6.] ; [18. 27.],0
r3,1,0.159346,1.980421,[34  5] ; [78 24],[30.9787234  8.0212766] ; [81.0212766 20.9787234],0
n3,1,0.168263,1.898349,[8 2] ; [26 20],[6.07142857 3.92857143] ; [27.92857143 18.07142857],0
p9,1,0.172463,1.861407,[28 10] ; [60 38],[24.58823529 13.41176471] ; [63.41176471 34.58823529],0
p6,1,0.174795,1.841332,[10 28] ; [16 83],[ 7.21167883 30.78832117] ; [18.78832117 80.21167883],0
s5,1,0.233459,1.419664,[ 8 31] ; [30 68],[10.81751825 28.18248175] ; [27.18248175 70.81751825],0
p5,1,0.29695,1.087841,[ 2 36] ; [  2 100],[ 1.08571429 36.91428571] ; [ 2.91428571 99.08571429],0
n5,1,0.315794,1.006288,[30  9] ; [69 32],[27.57857143 11.42142857] ; [71.42142857 29.57857143],0
d3,1,0.323044,0.976582,[10 29] ; [35 67],[12.44680851 26.55319149] ; [32.55319149 69.44680851],0
