Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,43.772504,[133 113] ; [159  30],[165.13103448  80.86896552] ; [126.86896552  62.13103448],1
p4,1,0.0,36.41181,[134 118] ; [155  37],[164.02702703  87.97297297] ; [124.97297297  67.02702703],1
p8,1,0.0,35.009725,[102 149] ; [133  60],[132.8490991 118.1509009] ; [102.1509009  90.8490991],1
p3,1,0.0,25.628854,[107 145] ; [128  64],[133.37837838 118.62162162] ; [101.62162162  90.37837838],1
p5,1,4e-06,21.100368,[ 16 232] ; [ 41 152],[ 32.05442177 215.94557823] ; [ 24.94557823 168.05442177],1
s5,1,0.00059,11.80607,[100 143] ; [105  76],[117.48820755 125.51179245] ; [87.51179245 93.48820755],1
s7,1,0.001785,9.757952,[155  86] ; [147  41],[169.65501166  71.34498834] ; [132.34498834  55.65501166],0
b3,1,0.001811,9.732377,[ 47 106] ; [60 62],[59.53090909 93.46909091] ; [47.46909091 74.53090909],0
b2,1,0.001811,9.732377,[ 47 106] ; [60 62],[59.53090909 93.46909091] ; [47.46909091 74.53090909],0
p12,1,0.002894,8.873399,[ 18 234] ; [ 31 162],[ 27.74831461 224.25168539] ; [ 21.25168539 171.74831461],0
s8,1,0.004442,8.093653,[144 108] ; [135  57],[158.35135135  93.64864865] ; [120.64864865  71.35135135],0
p1,1,0.006478,7.412277,[ 16 236] ; [ 27 165],[ 24.40540541 227.59459459] ; [ 18.59459459 173.40540541],0
a4,1,0.007575,7.131228,[108 145] ; [107  86],[121.96188341 131.03811659] ; [93.03811659 99.96188341],0
n5,1,0.009928,6.647708,[184  68] ; [160  32],[195.24324324  56.75675676] ; [148.75675676  43.24324324],0
n4,1,0.018523,5.54602,[186  65] ; [161  32],[196.16441441  54.83558559] ; [150.83558559  42.16441441],0
n6,1,0.022004,5.245455,[209  43] ; [172  18],[217.22171946  34.77828054] ; [163.77828054  26.22171946],0
p9,1,0.02802,4.826829,[212  36] ; [178  15],[219.31972789  28.68027211] ; [170.68027211  22.31972789],0
p2,1,0.034108,4.489297,[204  49] ; [170  23],[212.15695067  40.84304933] ; [161.84304933  31.15695067],0
d3,1,0.03494,4.448111,[171  81] ; [147  44],[180.89390519  71.10609481] ; [137.10609481  53.89390519],0
v1,1,0.044148,4.050906,[129 113] ; [119  70],[139.24825986 102.75174014] ; [108.75174014  80.24825986],0
u1,1,0.045533,3.998772,[ 48 205] ; [ 52 141],[ 56.7264574 196.2735426] ; [ 43.2735426 149.7264574],0
d1,1,0.046705,3.955988,[154  99] ; [135  58],[163.93946188  89.06053812] ; [125.06053812  67.93946188],0
a1,1,0.054347,3.702017,[ 11 242] ; [ 17 176],[ 15.88340807 237.11659193] ; [ 12.11659193 180.88340807],0
s3,1,0.068934,3.308214,[226  26] ; [161  31],[219.64864865  32.35135135] ; [167.35135135  24.64864865],0
n1,1,0.072494,3.225621,[22 42] ; [19 17],[26.24 37.76] ; [14.76 21.24],0
d2,1,0.107843,2.58555,[125 127] ; [110  82],[133.37837838 118.62162162] ; [101.62162162  90.37837838],0
p10,1,0.108866,2.570609,[208  42] ; [171  22],[213.88261851  36.11738149] ; [165.11738149  27.88261851],0
s6,1,0.169247,1.889602,[211  37] ; [171  20],[215.79954442  32.20045558] ; [166.20045558  24.79954442],0
r3,1,0.180008,1.797561,[247   6] ; [183   9],[244.47191011   8.52808989] ; [185.52808989   6.47191011],0
a5,1,0.200702,1.63726,[186  67] ; [152  41],[191.73542601  61.26457399] ; [146.26457399  46.73542601],0
d4,1,0.210179,1.570195,[214  38] ; [170  21],[218.43792325  33.56207675] ; [165.56207675  25.43792325],0
a3,1,0.240357,1.378498,[184  69] ; [149  43],[189.32359551  63.67640449] ; [143.67640449  48.32359551],0
b1,1,0.243737,1.358847,[ 95 158] ; [ 83 110],[100.97309417 152.02690583] ; [ 77.02690583 115.97309417],0
u2,1,0.262041,1.257941,[37 30] ; [29 15],[39.83783784 27.16216216] ; [26.16216216 17.83783784],0
b4,1,0.263927,1.248042,[151 102] ; [105  88],[145.21973094 107.78026906] ; [110.78026906  82.21973094],0
u4,1,0.285993,1.138389,[  7 246] ; [  9 184],[  9.07623318 243.92376682] ; [  6.92376682 186.07623318],0
a2,1,0.318698,0.994281,[ 64 189] ; [ 57 136],[ 68.63901345 184.36098655] ; [ 52.36098655 140.63901345],0
n3,1,0.325516,0.966655,[50 16] ; [24 12],[47.88235294 18.11764706] ; [26.11764706  9.88235294],0
p11,1,0.327434,0.959018,[192  61] ; [154  39],[196.2735426  56.7264574] ; [149.7264574  43.2735426],0
v2,1,0.335621,0.927089,[132 106] ; [113  75],[136.87793427 101.12206573] ; [108.12206573  79.87793427],0
s4,1,0.336118,0.925184,[ 57 195] ; [ 50 138],[ 61.28181818 190.71818182] ; [ 45.71818182 142.28181818],0
s1,1,0.409289,0.680865,[ 10 239] ; [ 11 182],[ 11.83031674 237.16968326] ; [  9.16968326 183.83031674],0
v3,1,0.426006,0.633688,[106 134] ; [ 75 111],[101.97183099 138.02816901] ; [ 79.02816901 106.97183099],0
r1,1,0.46482,0.534264,[204  47] ; [162  31],[206.90540541  44.09459459] ; [159.09459459  33.90540541],0
d5,1,0.469601,0.522916,[207  45] ; [161  29],[209.80995475  42.19004525] ; [158.19004525  31.80995475],0
u3,1,0.533974,0.386824,[45 22] ; [32 12],[46.47747748 20.52252252] ; [30.52252252 13.47747748],0
r4,1,0.659983,0.193545,[236  17] ; [182  11],[237.11659193  15.88340807] ; [180.88340807  12.11659193],0
a6,1,0.767194,0.087644,[167  85] ; [124  67],[165.53498871  86.46501129] ; [125.46501129  65.53498871],0
b5,1,0.777654,0.079737,[158  95] ; [118  75],[156.56502242  96.43497758] ; [119.43497758  73.56502242],0
a8,1,0.884563,0.021079,[ 36 195] ; [ 29 151],[ 36.53284672 194.46715328] ; [ 28.46715328 151.53284672],0
r2,1,0.918187,0.010551,[245   7] ; [186   5],[245.1738149   6.8261851] ; [185.8261851   5.1738149],0
a7,1,0.942571,0.00519,[186  67] ; [141  50],[186.33108108  66.66891892] ; [140.66891892  50.33108108],0
n2,1,0.9465,0.004503,[52 13] ; [29  7],[52.12871287 12.87128713] ; [28.87128713  7.12871287],0
