Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,25.951574,[215  52] ; [68 54],[194.24421594  72.75578406] ; [88.75578406 33.24421594],1
p11,1,0.0,25.350676,[237  31] ; [82 40],[219.21025641  48.78974359] ; [99.78974359 22.21025641],1
p3,1,4e-05,16.867613,[183  84] ; [57 65],[164.73007712 102.26992288] ; [75.26992288 46.73007712],1
p5,1,0.000181,14.023727,[ 56 212] ; [  7 114],[ 43.40359897 224.59640103] ; [ 19.59640103 101.40359897],1
p6,1,0.000506,12.093145,[154 112] ; [47 74],[138.15503876 127.84496124] ; [62.84496124 58.15503876],1
p12,1,0.00218,9.391136,[ 36 232] ; [  4 118],[ 27.48717949 240.51282051] ; [ 12.51282051 109.48717949],0
b5,1,0.009655,6.697399,[145 123] ; [83 39],[156.67692308 111.32307692] ; [71.32307692 50.67692308],0
p2,1,0.017199,5.675902,[248  19] ; [104  18],[241.60411311  25.39588689] ; [110.39588689  11.60411311],0
a2,1,0.02963,4.730623,[ 62 206] ; [41 81],[ 70.77948718 197.22051282] ; [32.22051282 89.77948718],0
r4,1,0.040212,4.208929,[253  15] ; [108  14],[248.07179487  19.92820513] ; [112.92820513   9.07179487],0
s5,1,0.048392,3.896319,[134 127] ; [49 72],[125.03403141 135.96596859] ; [57.96596859 63.03403141],0
u1,1,0.088833,2.895387,[ 50 218] ; [32 90],[ 56.34871795 211.65128205] ; [25.65128205 96.34871795],0
v3,1,0.093497,2.813109,[115 147] ; [41 77],[107.55789474 154.44210526] ; [48.44210526 69.55789474],0
n6,1,0.122897,2.38001,[234  31] ; [99 21],[229.20779221  35.79220779] ; [103.79220779  16.20779221],0
p1,1,0.123881,2.367557,[ 28 237] ; [  7 115],[ 23.96640827 241.03359173] ; [ 11.03359173 110.96640827],0
n5,1,0.141894,2.157303,[220  48] ; [90 29],[214.67700258  53.32299742] ; [95.32299742 23.67700258],0
a4,1,0.153504,2.037076,[116 151] ; [62 59],[122.48969072 144.51030928] ; [55.51030928 65.48969072],0
v1,1,0.163717,1.939554,[161 103] ; [63 55],[154.80628272 109.19371728] ; [69.19371728 48.80628272],0
p10,1,0.165339,1.924701,[240  27] ; [102  18],[235.95348837  31.04651163] ; [106.04651163  13.95348837],0
n2,1,0.178856,1.807103,[35  6] ; [24  9],[32.68918919  8.31081081] ; [26.31081081  6.68918919],0
s8,1,0.232823,1.423532,[161 105] ; [66 56],[155.62371134 110.37628866] ; [71.37628866 50.62371134],0
d4,1,0.235022,1.410208,[230  36] ; [99 22],[226.13436693  39.86563307] ; [102.86563307  18.13436693],0
a1,1,0.292597,1.107634,[ 21 247] ; [  6 116],[ 18.55384615 249.44615385] ; [  8.44615385 113.55384615],0
b1,1,0.303772,1.057561,[106 162] ; [55 67],[110.63589744 157.36410256] ; [50.36410256 71.63589744],0
a5,1,0.316586,1.002999,[208  60] ; [89 33],[204.09230769  63.90769231] ; [92.90769231 29.09230769],0
u4,1,0.341799,0.903672,[  9 259] ; [  2 120],[  7.55897436 260.44102564] ; [  3.44102564 118.55897436],0
d1,1,0.386667,0.749398,[164 104] ; [69 53],[160.11282051 107.88717949] ; [72.88717949 49.11282051],0
v4,1,0.417379,0.657683,[260   7] ; [115   5],[258.72093023   8.27906977] ; [116.27906977   3.72093023],0
d2,1,0.468122,0.526406,[124 143] ; [61 60],[127.30670103 139.69329897] ; [57.69329897 63.30670103],0
d3,1,0.46915,0.523977,[197  70] ; [85 36],[194.05670103  72.94329897] ; [87.94329897 33.05670103],0
r1,1,0.513799,0.426322,[226  42] ; [98 22],[223.79381443  44.20618557] ; [100.20618557  19.79381443],0
b2,1,0.52024,0.413418,[ 62 100] ; [29 56],[ 59.68421053 102.31578947] ; [31.31578947 53.68421053],0
b3,1,0.52024,0.413418,[ 62 100] ; [29 56],[ 59.68421053 102.31578947] ; [31.31578947 53.68421053],0
s1,1,0.539897,0.375732,[  8 260] ; [  5 114],[  9.00258398 258.99741602] ; [  3.99741602 115.00258398],0
a3,1,0.562434,0.335507,[200  67] ; [88 34],[197.67609254  69.32390746] ; [90.32390746 31.67609254],0
b4,1,0.589533,0.291075,[155 113] ; [67 55],[152.55384615 115.44615385] ; [69.44615385 52.55384615],0
v2,1,0.605474,0.266818,[151 110] ; [71 46],[153.28571429 107.71428571] ; [68.71428571 48.28571429],0
d5,1,0.614087,0.254266,[221  45] ; [103  18],[222.69767442  43.30232558] ; [101.30232558  19.69767442],0
a6,1,0.637677,0.221793,[176  90] ; [83 38],[178.02067183  87.97932817] ; [80.97932817 40.02067183],0
s3,1,0.640613,0.217942,[189  78] ; [87 32],[190.9119171  76.0880829] ; [85.0880829 33.9119171],0
s4,1,0.650014,0.205882,[ 60 204] ; [25 96],[ 58.28571429 205.71428571] ; [26.71428571 94.28571429],0
s2,1,0.685393,0.164118,[176  92] ; [82 39],[177.74807198  90.25192802] ; [80.25192802 40.74807198],0
u2,1,0.688711,0.160484,[41 27] ; [20 11],[41.8989899 26.1010101] ; [19.1010101 11.8989899],0
r2,1,0.696498,0.15214,[251  13] ; [112   7],[250.21409922  13.78590078] ; [112.78590078   6.21409922],0
r3,1,0.696854,0.151766,[262   5] ; [118   3],[261.49484536   5.50515464] ; [118.50515464   2.49484536],0
a8,1,0.707595,0.140691,[ 40 206] ; [20 92],[ 41.22905028 204.77094972] ; [18.77094972 93.22905028],0
s7,1,0.712717,0.135578,[167  90] ; [75 44],[165.40957447  91.59042553] ; [76.59042553 42.40957447],0
u3,1,0.727851,0.121094,[43 24] ; [20 13],[42.21 24.79] ; [20.79 12.21],0
n4,1,0.810203,0.057679,[215  53] ; [95 25],[214.12371134  53.87628866] ; [95.87628866 24.12371134],0
a7,1,0.924651,0.008945,[196  71] ; [89 33],[195.61696658  71.38303342] ; [89.38303342 32.61696658],0
p9,1,0.959869,0.002532,[239  28] ; [109  13],[238.85861183  28.14138817] ; [109.14138817  12.85861183],0
n3,1,0.982712,0.00047,[29 11] ; [24  9],[29.04109589 10.95890411] ; [23.95890411  9.04109589],0
n1,1,0.984287,0.000388,[15 26] ; [12 21],[14.95945946 26.04054054] ; [12.04054054 20.95945946],0
