Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,26.96597,[ 12 101] ; [25 29],[25.03592814 87.96407186] ; [11.96407186 42.03592814],1
p8,1,3e-06,21.874123,[15 98] ; [25 29],[27.06586826 85.93413174] ; [12.93413174 41.06586826],1
v2,1,0.001346,10.277899,[41 64] ; [35 18],[50.50632911 54.49367089] ; [25.49367089 27.50632911],0
p3,1,0.002834,8.911368,[29 84] ; [26 27],[37.43975904 75.56024096] ; [17.56024096 35.43975904],0
a2,1,0.00763,7.118234,[28 85] ; [ 4 50],[21.65269461 91.34730539] ; [10.34730539 43.65269461],0
s2,1,0.009279,6.768295,[40 71] ; [31 23],[47.76363636 63.23636364] ; [23.23636364 30.76363636],0
r3,1,0.018408,5.556884,[91 22] ; [51  3],[96.08383234 16.91616766] ; [45.91616766  8.08383234],0
s3,1,0.046172,3.975309,[43 67] ; [30 24],[48.96341463 61.03658537] ; [24.03658537 29.96341463],0
a8,1,0.046969,3.946511,[  5 103] ; [ 7 45],[ 8.1 99.9] ; [ 3.9 48.1],0
n2,1,0.056266,3.644165,[34 18] ; [12  1],[36.8 15.2] ; [9.2 3.8],0
p4,1,0.057312,3.613526,[30 82] ; [22 31],[35.2969697 76.7030303] ; [16.7030303 36.2969697],0
a4,1,0.064633,3.414331,[56 55] ; [19 35],[50.45454545 60.54545455] ; [24.54545455 29.45454545],0
p10,1,0.071303,3.252769,[57 53] ; [36 18],[62.37804878 47.62195122] ; [30.62195122 23.37804878],0
v1,1,0.072561,3.224111,[37 73] ; [26 28],[42.25609756 67.74390244] ; [20.74390244 33.25609756],0
s7,1,0.082213,3.020596,[37 70] ; [25 26],[41.98734177 65.01265823] ; [20.01265823 30.98734177],0
r4,1,0.08687,2.931448,[88 25] ; [48  6],[92.0239521 20.9760479] ; [43.9760479 10.0239521],0
u1,1,0.098939,2.722562,[19 94] ; [ 4 50],[15.56287425 97.43712575] ; [ 7.43712575 46.56287425],0
a1,1,0.099116,2.719715,[ 13 100] ; [ 2 52],[ 10.1497006 102.8502994] ; [ 4.8502994 49.1497006],0
s6,1,0.099148,2.719198,[56 55] ; [34 19],[60.91463415 50.08536585] ; [29.08536585 23.91463415],0
p11,1,0.100753,2.693576,[58 55] ; [35 19],[62.92814371 50.07185629] ; [30.07185629 23.92814371],0
d2,1,0.10376,2.646771,[60 51] ; [21 31],[55.1595092 55.8404908] ; [25.8404908 26.1595092],0
n1,1,0.104242,2.639408,[26 25] ; [3 9],[23.47619048 27.52380952] ; [5.52380952 6.47619048],0
p5,1,0.106258,2.609017,[  5 105] ; [ 6 47],[  7.42331288 102.57668712] ; [ 3.57668712 49.42331288],0
v4,1,0.127732,2.319852,[95 18] ; [50  4],[98.11377246 14.88622754] ; [46.88622754  7.11377246],0
s5,1,0.133731,2.248649,[26 78] ; [19 33],[30. 74.] ; [15. 37.],0
b2,1,0.148834,2.084164,[30 38] ; [11 26],[26.55238095 41.44761905] ; [14.44761905 22.55238095],0
b3,1,0.148834,2.084164,[30 38] ; [11 26],[26.55238095 41.44761905] ; [14.44761905 22.55238095],0
d3,1,0.177817,1.815776,[67 46] ; [25 27],[63.00606061 49.99393939] ; [28.99393939 23.00606061],0
b5,1,0.18533,1.754356,[61 52] ; [35 19],[64.95808383 48.04191617] ; [31.04191617 22.95808383],0
a3,1,0.187573,1.73658,[76 36] ; [31 23],[72.19277108 39.80722892] ; [34.80722892 19.19277108],0
p9,1,0.229758,1.442357,[62 47] ; [36 18],[65.53374233 43.46625767] ; [32.46625767 21.53374233],0
s8,1,0.233711,1.418133,[37 76] ; [22 30],[40.40606061 72.59393939] ; [18.59393939 33.40606061],0
v3,1,0.323642,0.974171,[40 63] ; [16 36],[37.21290323 65.78709677] ; [18.78709677 33.21290323],0
n5,1,0.349229,0.876257,[69 44] ; [37 17],[71.7245509 41.2754491] ; [34.2754491 19.7245509],0
n6,1,0.350749,0.870747,[79 34] ; [40 12],[81.4969697 31.5030303] ; [37.5030303 14.4969697],0
a5,1,0.435252,0.608769,[76 37] ; [33 21],[73.75449102 39.24550898] ; [35.24550898 18.75449102],0
n4,1,0.54211,0.371642,[72 41] ; [37 17],[73.75449102 39.24550898] ; [35.24550898 18.75449102],0
u3,1,0.579783,0.306586,[22 15] ; [12 11],[20.96666667 16.03333333] ; [13.03333333  9.96666667],0
d5,1,0.596809,0.279835,[78 35] ; [38 14],[79.44242424 33.55757576] ; [36.55757576 15.44242424],0
p1,1,0.622737,0.242039,[ 11 102] ; [ 4 50],[ 10.1497006 102.8502994] ; [ 4.8502994 49.1497006],0
n3,1,0.65393,0.200982,[30 18] ; [9 4],[30.68852459 17.31147541] ; [8.31147541 4.68852459],0
a6,1,0.681464,0.168482,[69 44] ; [30 22],[67.8 45.2] ; [31.2 20.8],0
b4,1,0.721123,0.127419,[64 49] ; [29 25],[62.92814371 50.07185629] ; [30.07185629 23.92814371],0
a7,1,0.729798,0.119297,[68 45] ; [34 20],[69.01796407 43.98203593] ; [32.98203593 21.01796407],0
d1,1,0.773705,0.082674,[58 55] ; [29 25],[58.86826347 54.13173653] ; [28.13173653 25.86826347],0
s1,1,0.790422,0.07063,[  9 103] ; [ 5 49],[  9.44578313 102.55421687] ; [ 4.55421687 49.44578313],0
b1,1,0.796314,0.066626,[52 61] ; [26 28],[52.77844311 60.22155689] ; [25.22155689 28.77844311],0
u2,1,0.812199,0.056449,[18 19] ; [10 12],[17.55932203 19.44067797] ; [10.44067797 11.55932203],0
r1,1,0.94205,0.005284,[81 32] ; [39 15],[81.19760479 31.80239521] ; [38.80239521 15.19760479],0
p12,1,0.950832,0.003802,[  8 104] ; [ 4 50],[  8.09638554 103.90361446] ; [ 3.90361446 50.09638554],0
s4,1,0.958364,0.002726,[23 88] ; [11 43],[22.87272727 88.12727273] ; [11.12727273 42.87272727],0
d4,1,0.959704,0.002553,[83 30] ; [38 14],[82.86666667 30.13333333] ; [38.13333333 13.86666667],0
