Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,49.976327,[ 9 46] ; [40  6],[26.68316832 28.31683168] ; [22.31683168 23.68316832],1
s6,1,0.008599,6.904187,[33 21] ; [39  7],[38.88 15.12] ; [33.12 12.88],0
d2,1,0.011558,6.377387,[33 22] ; [16 30],[26.68316832 28.31683168] ; [22.31683168 23.68316832],0
b5,1,0.013082,6.158045,[22 34] ; [30 17],[28.27184466 27.72815534] ; [23.72815534 23.27184466],0
s8,1,0.018155,5.581099,[ 8 48] ; [16 31],[13.04854369 42.95145631] ; [10.95145631 36.04854369],0
a7,1,0.023591,5.124467,[29 26] ; [35 12],[34.50980392 20.49019608] ; [29.49019608 17.50980392],0
p9,1,0.039828,4.225179,[42 14] ; [40  4],[45.92 10.08] ; [36.08  7.92],0
b1,1,0.057542,3.60686,[23 33] ; [11 36],[18.48543689 37.51456311] ; [15.51456311 31.48543689],0
n1,1,0.063716,3.437921,[5 4] ; [1 7],[3.17647059 5.82352941] ; [2.82352941 5.17647059],0
v1,1,0.079057,3.084172,[27 27] ; [31 15],[31.32 22.68] ; [26.68 19.32],0
r1,1,0.082403,3.016859,[48  8] ; [33 13],[44.47058824 11.52941176] ; [36.52941176  9.47058824],0
a8,1,0.082626,3.012468,[ 8 45] ; [ 2 43],[ 5.40816327 47.59183673] ; [ 4.59183673 40.40816327],0
n4,1,0.092412,2.831852,[41 15] ; [27 20],[36.97087379 19.02912621] ; [31.02912621 15.97087379],0
p10,1,0.104819,2.630642,[42 13] ; [40  5],[45.1  9.9] ; [36.9  8.1],0
r4,1,0.126879,2.330285,[47  9] ; [44  3],[49.47572816  6.52427184] ; [41.52427184  5.47572816],0
p1,1,0.146542,2.107882,[ 9 47] ; [ 3 42],[ 6.65346535 49.34653465] ; [ 5.34653465 39.65346535],0
u3,1,0.160739,1.967256,[ 8 12] ; [13  8],[10.24390244  9.75609756] ; [10.75609756 10.24390244],0
a6,1,0.170918,1.87487,[32 24] ; [33 14],[35.33980583 20.66019417] ; [29.66019417 17.33980583],0
n5,1,0.18481,1.758513,[41 15] ; [28 18],[37.88235294 18.11764706] ; [31.11764706 14.88235294],0
p11,1,0.204776,1.607983,[42 14] ; [40  7],[44.58252427 11.41747573] ; [37.41747573  9.58252427],0
n6,1,0.266348,1.235458,[47  9] ; [42  4],[48.8627451  7.1372549] ; [40.1372549  5.8627451],0
a3,1,0.295991,1.092171,[36 19] ; [26 21],[33.43137255 21.56862745] ; [28.56862745 18.43137255],0
n3,1,0.317311,1.0,[7 2] ; [5 4],[6. 3.] ; [6. 3.],0
s4,1,0.320182,0.988202,[ 8 47] ; [10 35],[ 9.9 45.1] ; [ 8.1 36.9],0
a4,1,0.331199,0.944206,[28 28] ; [19 28],[25.55339806 30.44660194] ; [21.44660194 25.55339806],0
v3,1,0.342224,0.902081,[15 41] ; [16 29],[17.18811881 38.81188119] ; [13.81188119 31.18811881],0
a2,1,0.352077,0.865955,[ 8 48] ; [10 37],[ 9.78640777 46.21359223] ; [ 8.21359223 38.78640777],0
d1,1,0.354458,0.857432,[36 20] ; [26 21],[33.70873786 22.29126214] ; [28.29126214 18.70873786],0
n2,1,0.374857,0.7875,[7 3] ; [7 1],[7.77777778 2.22222222] ; [6.22222222 1.77777778],0
p5,1,0.399591,0.709556,[11 45] ; [ 6 39],[ 9.42574257 46.57425743] ; [ 7.57425743 37.42574257],0
r3,1,0.421785,0.645336,[49  6] ; [44  3],[50.14705882  4.85294118] ; [42.85294118  4.14705882],0
d4,1,0.421785,0.645336,[49  6] ; [44  3],[50.14705882  4.85294118] ; [42.85294118  4.14705882],0
u2,1,0.461872,0.541353,[ 6 13] ; [ 9 12],[ 7.125 11.875] ; [ 7.875 13.125],0
p7,1,0.472948,0.515079,[37 19] ; [26 18],[35.28 20.72] ; [27.72 16.28],0
p6,1,0.49054,0.475342,[16 39] ; [16 29],[17.6 37.4] ; [14.4 30.6],0
r2,1,0.518548,0.416779,[51  4] ; [45  2],[51.76470588  3.23529412] ; [44.23529412  2.76470588],0
a1,1,0.526481,0.401179,[ 3 53] ; [ 4 43],[ 3.80582524 52.19417476] ; [ 3.19417476 43.80582524],0
p12,1,0.527473,0.399258,[ 4 51] ; [ 5 41],[ 4.9009901 50.0990099] ; [ 4.0990099 41.9009901],0
p3,1,0.537504,0.380185,[29 27] ; [21 25],[27.45098039 28.54901961] ; [22.54901961 23.45098039],0
p2,1,0.584285,0.299358,[46 10] ; [35 10],[44.91089109 11.08910891] ; [36.08910891  8.91089109],0
b2,1,0.622283,0.242672,[12 22] ; [10 14],[12.89655172 21.10344828] ; [ 9.10344828 14.89655172],0
b3,1,0.622283,0.242672,[12 22] ; [10 14],[12.89655172 21.10344828] ; [ 9.10344828 14.89655172],0
u1,1,0.63571,0.224396,[ 9 47] ; [ 6 41],[ 8.15533981 47.84466019] ; [ 6.84466019 40.15533981],0
a5,1,0.693958,0.154834,[41 15] ; [36 11],[41.86407767 14.13592233] ; [35.13592233 11.86407767],0
d5,1,0.732598,0.116739,[45 11] ; [39  8],[45.66990291 10.33009709] ; [38.33009709  8.66990291],0
b4,1,0.786647,0.073261,[36 20] ; [29 18],[35.33980583 20.66019417] ; [29.66019417 17.33980583],0
v2,1,0.85926,0.031441,[29 27] ; [22 22],[28.56 27.44] ; [22.44 21.56],0
p4,1,0.870828,0.026441,[29 26] ; [25 21],[29.40594059 25.59405941] ; [24.59405941 21.40594059],0
s1,1,0.900311,0.015692,[ 1 55] ; [ 1 46],[ 1.08737864 54.91262136] ; [ 0.91262136 46.08737864],0
d3,1,0.961686,0.002308,[36 20] ; [30 17],[35.88349515 20.11650485] ; [30.11650485 16.88349515],0
p8,1,0.968853,0.001525,[29 27] ; [24 22],[29.09803922 26.90196078] ; [23.90196078 22.09803922],0
