Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,93.002088,[ 3 69] ; [179  84],[39.11641791 32.88358209] ; [142.88358209 120.11641791],1
d5,1,0.0,61.364714,[31 41] ; [228  35],[55.66567164 16.33432836] ; [203.33432836  59.66567164],1
d3,1,0.0,58.958065,[18 54] ; [195  68],[45.77910448 26.22089552] ; [167.22089552  95.77910448],1
a4,1,0.0,29.459192,[12 59] ; [139 123],[32.1951952 38.8048048] ; [118.8048048 143.1951952],1
r3,1,1e-05,19.554656,[55 17] ; [247  16],[64.90746269  7.09253731] ; [237.09253731  25.90746269],1
d2,1,1e-05,19.471728,[19 53] ; [145 115],[35.56626506 36.43373494] ; [128.43373494 131.56626506],1
a7,1,8.6e-05,15.414373,[37 35] ; [198  65],[50.50746269 21.49253731] ; [184.49253731  78.50746269],1
a5,1,0.000117,14.843104,[37 35] ; [197  66],[50.29253731 21.70746269] ; [183.70746269  79.29253731],1
u2,1,0.000571,11.868477,[10 25] ; [49 28],[18.4375 16.5625] ; [40.5625 36.4375],1
a2,1,0.001774,9.769949,[ 5 67] ; [ 62 201],[14.4 57.6] ; [ 52.6 210.4],0
a3,1,0.003887,8.335669,[37 34] ; [185  78],[47.19161677 23.80838323] ; [174.80838323  88.19161677],0
v2,1,0.004831,7.941661,[22 46] ; [129 121],[32.28930818 35.71069182] ; [118.71069182 131.28930818],0
s2,1,0.016167,5.784649,[22 47] ; [125 135],[30.82978723 38.17021277] ; [116.17021277 143.82978723],0
r1,1,0.019258,5.477957,[47 25] ; [206  56],[54.53892216 17.46107784] ; [198.46107784  63.53892216],0
s5,1,0.028359,4.806123,[10 59] ; [ 67 178],[16.92038217 52.07961783] ; [ 60.07961783 184.92038217],0
r4,1,0.048144,3.904951,[57 15] ; [232  31],[62.11343284  9.88656716] ; [226.88656716  36.11343284],0
v4,1,0.050766,3.815982,[61 10] ; [245  18],[65.04790419  5.95209581] ; [240.95209581  22.04790419],0
s8,1,0.079866,3.06762,[18 54] ; [ 94 167],[24.21621622 47.78378378] ; [ 87.78378378 173.21621622],0
p2,1,0.107982,2.583503,[42 30] ; [180  83],[47.71343284 24.28656716] ; [174.28656716  88.71343284],0
s1,1,0.108879,2.570417,[ 6 65] ; [ 10 250],[ 3.43202417 67.56797583] ; [ 12.56797583 247.43202417],0
u3,1,0.122915,2.379775,[18 17] ; [52 26],[21.68141593 13.31858407] ; [48.31858407 29.68141593],0
p6,1,0.155578,2.016685,[ 7 65] ; [ 43 218],[10.81081081 61.18918919] ; [ 39.18918919 221.81081081],0
s7,1,0.157382,1.999205,[21 48] ; [ 99 150],[26.03773585 42.96226415] ; [ 93.96226415 155.03773585],0
n3,1,0.172606,1.860163,[18  5] ; [53 31],[15.26168224  7.73831776] ; [55.73831776 28.26168224],0
n5,1,0.182118,1.780252,[53 19] ; [171  91],[48.28742515 23.71257485] ; [175.71257485  86.28742515],0
p1,1,0.194005,1.686942,[ 9 63] ; [ 20 242],[ 6.25149701 65.74850299] ; [ 22.74850299 239.25149701],0
