Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.821308,[51 27] ; [254  23],[67.01408451 10.98591549] ; [237.98591549  39.01408451],1
n4,1,5e-06,20.716124,[37 41] ; [205  70],[53.47308782 24.52691218] ; [188.52691218  86.47308782],1
v4,1,7e-06,20.080675,[62 16] ; [262  13],[71.59206799  6.40793201] ; [252.40793201  22.59206799],1
r3,1,3.1e-05,17.378613,[64 13] ; [266  10],[71.98300283  5.01699717] ; [258.01699717  17.98300283],1
p11,1,4.9e-05,16.471262,[41 37] ; [211  66],[55.36901408 22.63098592] ; [196.63098592  80.36901408],1
p10,1,8.3e-05,15.486783,[43 33] ; [214  57],[56.28818444 19.71181556] ; [200.71181556  70.28818444],1
n5,1,0.000337,12.850998,[38 40] ; [194  81],[51.26345609 26.73654391] ; [180.73654391  94.26345609],1
s6,1,0.000854,11.119077,[36 42] ; [182  90],[48.58285714 29.41714286] ; [169.41714286 102.58285714],1
r2,1,0.001141,10.583981,[64 13] ; [258  15],[70.84  6.16] ; [251.16  21.84],0
p9,1,0.001384,10.227528,[49 27] ; [219  49],[59.20930233 16.79069767] ; [208.79069767  59.20930233],0
p2,1,0.002536,9.114116,[50 28] ; [222  54],[59.93220339 18.06779661] ; [212.06779661  63.93220339],0
a5,1,0.017708,5.624773,[46 32] ; [202  75],[54.49014085 23.50985915] ; [193.50985915  83.49014085],0
s8,1,0.021907,5.253124,[19 59] ; [106 170],[27.54237288 50.45762712] ; [ 97.45762712 178.54237288],0
v2,1,0.023039,5.165574,[29 44] ; [144 119],[37.58630952 35.41369048] ; [135.41369048 127.58630952],0
d2,1,0.025554,4.985927,[25 52] ; [129 147],[33.59206799 43.40793201] ; [120.40793201 155.59206799],0
s5,1,0.026192,4.943277,[12 63] ; [ 77 191],[19.4606414 55.5393586] ; [ 69.5393586 198.4606414],0
r1,1,0.02956,4.734673,[55 23] ; [225  50],[61.86968839 16.13031161] ; [218.13031161  56.86968839],0
s2,1,0.031287,4.63716,[27 50] ; [134 140],[35.31908832 41.68091168] ; [125.68091168 148.31908832],0
p4,1,0.037898,4.309577,[21 57] ; [109 165],[28.80681818 49.19318182] ; [101.19318182 172.80681818],0
d1,1,0.04007,4.214931,[36 42] ; [164 113],[43.94366197 34.05633803] ; [156.05633803 120.94366197],0
v1,1,0.047879,3.914217,[25 50] ; [125 146],[32.51445087 42.48554913] ; [117.48554913 153.51445087],0
u1,1,0.06214,3.479328,[ 7 71] ; [ 49 228],[12.30422535 65.69577465] ; [ 43.69577465 233.30422535],0
b1,1,0.077903,3.108126,[31 47] ; [ 81 196],[24.6084507 53.3915493] ; [ 87.3915493 189.6084507],0
s1,1,0.078249,3.100897,[ 6 69] ; [  9 262],[ 3.25144509 71.74855491] ; [ 11.74855491 259.25144509],0
u2,1,0.095154,2.784949,[20  9] ; [44 42],[16.13913043 12.86086957] ; [47.86086957 38.13913043],0
p7,1,0.1047,2.632444,[28 45] ; [130 135],[34.12426036 38.87573964] ; [123.87573964 141.12426036],0
n2,1,0.107876,2.585064,[18 13] ; [54 19],[21.46153846  9.53846154] ; [50.53846154 22.46153846],0
p6,1,0.11314,2.50981,[12 64] ; [ 67 208],[17.10541311 58.89458689] ; [ 61.89458689 213.10541311],0
b2,1,0.125823,2.343302,[ 9 33] ; [ 52 102],[13.07142857 28.92857143] ; [ 47.92857143 106.07142857],0
b3,1,0.125823,2.343302,[ 9 33] ; [ 52 102],[13.07142857 28.92857143] ; [ 47.92857143 106.07142857],0
s7,1,0.146246,2.110977,[24 51] ; [111 158],[29.43313953 45.56686047] ; [105.56686047 163.43313953],0
v3,1,0.161827,1.957072,[19 54] ; [ 93 175],[23.97653959 49.02346041] ; [ 88.02346041 179.97653959],0
p12,1,0.178557,1.809597,[ 1 75] ; [ 13 262],[ 3.03133903 72.96866097] ; [ 10.96866097 264.03133903],0
a1,1,0.205124,1.60551,[ 5 73] ; [  9 268],[ 3.07605634 74.92394366] ; [ 10.92394366 266.07605634],0
n3,1,0.248644,1.330906,[18 12] ; [53 21],[20.48076923  9.51923077] ; [50.51923077 23.48076923],0
p8,1,0.262923,1.253298,[25 49] ; [111 160],[29.17101449 44.82898551] ; [106.82898551 164.17101449],0
a2,1,0.269508,1.219249,[15 63] ; [ 70 207],[18.67605634 59.32394366] ; [ 66.32394366 210.67605634],0
s4,1,0.280045,1.166871,[10 68] ; [ 49 223],[13.14857143 64.85142857] ; [ 45.85142857 226.14857143],0
p5,1,0.312808,1.018781,[ 2 74] ; [ 15 261],[ 3.67045455 72.32954545] ; [ 13.32954545 262.67045455],0
a6,1,0.349092,0.876755,[61 16] ; [205  72],[57.85875706 19.14124294] ; [208.14124294  68.85875706],0
a3,1,0.387831,0.745731,[49 28] ; [190  86],[52.13314448 24.86685552] ; [186.86685552  89.13314448],0
s3,1,0.420837,0.647976,[36 40] ; [142 128],[39.0982659 36.9017341] ; [138.9017341 131.0982659],0
a4,1,0.490287,0.475896,[28 50] ; [111 165],[30.62711864 47.37288136] ; [108.37288136 167.62711864],0
d4,1,0.629959,0.232116,[63 14] ; [233  44],[64.38418079 12.61581921] ; [231.61581921  45.38418079],0
b5,1,0.635135,0.225162,[51 27] ; [189  88],[52.73239437 25.26760563] ; [187.26760563  89.73239437],0
u3,1,0.649154,0.206968,[17 11] ; [48 38],[15.96491228 12.03508772] ; [49.03508772 36.96491228],0
n1,1,0.851472,0.035059,[11 19] ; [25 47],[10.58823529 19.41176471] ; [25.41176471 46.58823529],0
a8,1,0.877554,0.023738,[12 62] ; [ 39 213],[11.57668712 62.42331288] ; [ 39.42331288 212.57668712],0
