Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.008657,6.892308,[ 4 12] ; [9 3],[7.42857143 8.57142857] ; [5.57142857 6.42857143],0
p7,1,0.019478,5.45809,[8 8] ; [ 1 11],[ 5.14285714 10.85714286] ; [3.85714286 8.14285714],0
r3,1,0.019478,5.45809,[8 8] ; [11  1],[10.85714286  5.14285714] ; [8.14285714 3.85714286],0
d5,1,0.019478,5.45809,[8 8] ; [11  1],[10.85714286  5.14285714] ; [8.14285714 3.85714286],0
r2,1,0.032981,4.546777,[6 9] ; [9 2],[8.65384615 6.34615385] ; [6.34615385 4.65384615],0
s5,1,0.047786,3.91751,[ 1 15] ; [4 7],[ 2.96296296 13.03703704] ; [2.03703704 8.96296296],0
d2,1,0.048954,3.876923,[ 6 10] ; [9 3],[8.57142857 7.42857143] ; [6.42857143 5.57142857],0
a5,1,0.09821,2.734375,[7 9] ; [9 3],[9.14285714 6.85714286] ; [6.85714286 5.14285714],0
p11,1,0.151825,2.053819,[ 5 11] ; [7 5],[6.85714286 9.14285714] ; [5.14285714 6.85714286],0
p8,1,0.16612,1.917614,[7 9] ; [2 9],[ 5.33333333 10.66666667] ; [3.66666667 7.33333333],0
s6,1,0.171857,1.866667,[ 4 12] ; [6 6],[ 5.71428571 10.28571429] ; [4.28571429 7.71428571],0
r4,1,0.171857,1.866667,[ 4 12] ; [6 6],[ 5.71428571 10.28571429] ; [4.28571429 7.71428571],0
n1,1,0.220671,1.5,[1 5] ; [3 3],[2. 4.] ; [2. 4.],0
n2,1,0.248213,1.333333,[2 4] ; [4 2],[3. 3.] ; [3. 3.],0
s7,1,0.319499,0.990997,[ 3 10] ; [5 7],[4.16 8.84] ; [3.84 8.16],0
a2,1,0.377822,0.777778,[ 1 15] ; [ 2 10],[ 1.71428571 14.28571429] ; [ 1.28571429 10.71428571],0
n6,1,0.48338,0.491228,[ 6 10] ; [3 9],[ 5.14285714 10.85714286] ; [3.85714286 8.14285714],0
b4,1,0.48338,0.491228,[10  6] ; [9 3],[10.85714286  5.14285714] ; [8.14285714 3.85714286],0
d3,1,0.508332,0.4375,[10  6] ; [6 6],[9.14285714 6.85714286] ; [6.85714286 5.14285714],0
n4,1,0.56917,0.324074,[ 5 11] ; [5 7],[ 5.71428571 10.28571429] ; [4.28571429 7.71428571],0
p2,1,0.57649,0.311943,[7 9] ; [4 8],[6.28571429 9.71428571] ; [4.71428571 7.28571429],0
s2,1,0.594853,0.282828,[ 4 12] ; [ 2 10],[ 3.42857143 12.57142857] ; [2.57142857 9.42857143],0
n3,1,0.621014,0.244444,[4 2] ; [4 1],[4.36363636 1.63636364] ; [3.63636364 1.36363636],0
p4,1,0.629063,0.233333,[ 4 12] ; [4 8],[ 4.57142857 11.42857143] ; [3.42857143 8.57142857],0
s3,1,0.65591,0.198529,[ 5 10] ; [5 7],[5.55555556 9.44444444] ; [4.44444444 7.55555556],0
r1,1,0.66171,0.191453,[8 8] ; [7 5],[8.57142857 7.42857143] ; [6.42857143 5.57142857],0
a7,1,0.66171,0.191453,[8 8] ; [7 5],[8.57142857 7.42857143] ; [6.42857143 5.57142857],0
p9,1,0.679365,0.170842,[ 6 10] ; [5 6],[6.51851852 9.48148148] ; [4.48148148 6.51851852],0
p10,1,0.71714,0.13125,[ 5 11] ; [3 9],[ 4.57142857 11.42857143] ; [3.42857143 8.57142857],0
a3,1,0.71714,0.13125,[11  5] ; [9 3],[11.42857143  4.57142857] ; [8.57142857 3.42857143],0
b1,1,0.742787,0.107692,[9 7] ; [6 6],[8.57142857 7.42857143] ; [6.42857143 5.57142857],0
a4,1,0.742787,0.107692,[7 9] ; [6 6],[7.42857143 8.57142857] ; [5.57142857 6.42857143],0
p6,1,0.755189,0.097222,[ 2 14] ; [ 2 10],[ 2.28571429 13.71428571] ; [ 1.71428571 10.28571429],0
b2,1,0.808655,0.058642,[4 5] ; [5 5],[4.26315789 4.73684211] ; [4.73684211 5.26315789],0
b3,1,0.808655,0.058642,[4 5] ; [5 5],[4.26315789 4.73684211] ; [4.73684211 5.26315789],0
v1,1,0.824016,0.049454,[ 5 11] ; [3 8],[ 4.74074074 11.25925926] ; [3.25925926 7.74074074],0
p1,1,0.83224,0.044872,[ 1 15] ; [ 1 11],[ 1.14285714 14.85714286] ; [ 0.85714286 11.14285714],0
u2,1,0.850436,0.035556,[2 3] ; [1 2],[1.875 3.125] ; [1.125 1.875],0
a8,1,0.869482,0.027,[ 1 14] ; [ 1 11],[ 1.11111111 13.88888889] ; [ 0.88888889 11.11111111],0
s4,1,0.886731,0.02029,[ 3 13] ; [ 2 10],[ 2.85714286 13.14285714] ; [2.14285714 9.85714286],0
a6,1,0.907008,0.013645,[ 5 11] ; [4 8],[ 5.14285714 10.85714286] ; [3.85714286 8.14285714],0
v3,1,0.97021,0.001395,[ 3 13] ; [2 9],[ 2.96296296 13.03703704] ; [2.03703704 8.96296296],0
b5,1,1.0,0.0,[8 8] ; [6 6],[8. 8.] ; [6. 6.],0
p3,1,1.0,0.0,[ 4 12] ; [3 9],[ 4. 12.] ; [3. 9.],0
