Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,28.772808,[ 28 102] ; [44 31],[45.65853659 84.34146341] ; [26.34146341 48.65853659],1
s2,1,1.9e-05,18.244685,[40 90] ; [46 29],[54.53658537 75.46341463] ; [31.46341463 43.53658537],1
s6,1,7.8e-05,15.609211,[61 67] ; [57 18],[74.40394089 53.59605911] ; [43.59605911 31.40394089],1
s3,1,0.000105,15.04114,[48 81] ; [49 26],[61.33823529 67.66176471] ; [35.66176471 39.33823529],1
a3,1,0.000959,10.90528,[73 58] ; [59 16],[83.94174757 47.05825243] ; [48.05825243 26.94174757],1
s4,1,0.001001,10.826435,[ 17 114] ; [24 51],[ 26.07281553 104.92718447] ; [14.92718447 60.07281553],0
a2,1,0.003304,8.631518,[ 13 118] ; [19 56],[ 20.34951456 110.65048544] ; [11.65048544 63.34951456],0
s5,1,0.004153,8.215721,[26 97] ; [29 43],[34.69230769 88.30769231] ; [20.30769231 51.69230769],0
u1,1,0.008913,6.840197,[ 10 121] ; [15 60],[ 15.89805825 115.10194175] ; [ 9.10194175 65.89805825],0
p6,1,0.014736,5.947743,[30 98] ; [29 44],[37.5721393 90.4278607] ; [21.4278607 51.5721393],0
p10,1,0.020217,5.393079,[80 50] ; [58 17],[87.51219512 42.48780488] ; [50.48780488 24.51219512],0
n4,1,0.031757,4.61155,[48 83] ; [39 36],[55.32524272 75.67475728] ; [31.67475728 43.32524272],0
v1,1,0.03425,4.482198,[41 86] ; [35 39],[48.0199005 78.9800995] ; [27.9800995 46.0199005],0
a5,1,0.03746,4.329374,[81 50] ; [57 18],[87.75728155 43.24271845] ; [50.24271845 24.75728155],0
d2,1,0.038025,4.303894,[47 84] ; [38 37],[54.05339806 76.94660194] ; [30.94660194 44.05339806],0
p9,1,0.064364,3.421206,[92 38] ; [61 13],[97.5 32.5] ; [55.5 18.5],0
u2,1,0.071912,3.23883,[31 26] ; [12  3],[34.04166667 22.95833333] ; [8.95833333 6.04166667],0
d3,1,0.072804,3.218647,[85 45] ; [58 17],[90.68292683 39.31707317] ; [52.31707317 22.68292683],0
b2,1,0.077791,3.110462,[16 49] ; [20 30],[20.34782609 44.65217391] ; [15.65217391 34.34782609],0
b3,1,0.077791,3.110462,[16 49] ; [20 30],[20.34782609 44.65217391] ; [15.65217391 34.34782609],0
d5,1,0.093241,2.817505,[96 34] ; [63 12],[100.82926829  29.17073171] ; [58.17073171 16.82926829],0
p7,1,0.093933,2.805647,[67 62] ; [48 27],[72.72058824 56.27941176] ; [42.27941176 32.72058824],0
p3,1,0.102406,2.667665,[46 85] ; [35 40],[51.50970874 79.49029126] ; [29.49029126 45.50970874],0
n1,1,0.122629,2.383416,[ 8 28] ; [ 8 11],[10.47272727 25.52727273] ; [ 5.52727273 13.47272727],0
u3,1,0.1281,2.31538,[34 22] ; [13  3],[36.55555556 19.44444444] ; [10.44444444  5.55555556],0
a8,1,0.139705,2.1812,[  7 115] ; [ 8 60],[  9.63157895 112.36842105] ; [ 5.36842105 62.63157895],0
a4,1,0.157765,1.995515,[43 88] ; [32 43],[47.69417476 83.30582524] ; [27.30582524 47.69417476],0
p4,1,0.169499,1.887373,[53 77] ; [38 37],[57.70731707 72.29268293] ; [33.29268293 41.70731707],0
b4,1,0.189205,1.723798,[77 54] ; [51 24],[81.39805825 49.60194175] ; [46.60194175 28.39805825],0
p1,1,0.234241,1.414925,[  8 122] ; [ 8 66],[ 10.19607843 119.80392157] ; [ 5.80392157 68.19607843],0
d1,1,0.28603,1.138212,[65 66] ; [43 32],[68.67961165 62.32038835] ; [39.32038835 35.67961165],0
b5,1,0.334934,0.929727,[84 47] ; [43 32],[80.76213592 50.23786408] ; [46.23786408 28.76213592],0
b1,1,0.338254,0.917037,[47 84] ; [22 53],[43.87864078 87.12135922] ; [25.12135922 49.87864078],0
n2,1,0.341902,0.903288,[28  7] ; [13  6],[26.57407407  8.42592593] ; [14.42592593  4.57407407],0
p5,1,0.347967,0.880858,[  5 126] ; [ 5 69],[  6.3902439 124.6097561] ; [ 3.6097561 70.3902439],0
p12,1,0.365774,0.81797,[  7 124] ; [ 2 73],[  5.72330097 125.27669903] ; [ 3.27669903 71.72330097],0
n6,1,0.431593,0.618532,[85 46] ; [52 22],[87.54634146 43.45365854] ; [49.45365854 24.54634146],0
v3,1,0.437291,0.603381,[35 90] ; [23 46],[37.37113402 87.62886598] ; [20.62886598 48.37113402],0
p11,1,0.492141,0.471842,[95 36] ; [51 24],[92.84466019 38.15533981] ; [53.15533981 21.84466019],0
n3,1,0.570625,0.321637,[28  8] ; [16  3],[28.8  7.2] ; [15.2  3.8],0
d4,1,0.579006,0.307845,[106  25] ; [63 12],[107.47087379  23.52912621] ; [61.52912621 13.47087379],0
r1,1,0.639387,0.219545,[104  26] ; [62 13],[105.26829268  24.73170732] ; [60.73170732 14.26829268],0
a7,1,0.732813,0.116545,[96 34] ; [57 18],[97.02439024 32.97560976] ; [55.97560976 19.02439024],0
p2,1,0.752675,0.099297,[98 32] ; [58 17],[98.92682927 31.07317073] ; [57.07317073 17.92682927],0
v2,1,0.755184,0.097226,[66 61] ; [38 32],[67.04568528 59.95431472] ; [36.95431472 33.04568528],0
v4,1,0.792204,0.069406,[125   6] ; [70  4],[124.6097561   6.3902439] ; [70.3902439  3.6097561],0
a6,1,0.795769,0.066991,[85 46] ; [50 25],[85.84951456 45.15048544] ; [49.15048544 25.84951456],0
p8,1,0.813596,0.055597,[55 75] ; [33 42],[55.80487805 74.19512195] ; [32.19512195 42.80487805],0
a1,1,0.844599,0.038422,[  6 125] ; [ 3 72],[  5.72330097 125.27669903] ; [ 3.27669903 71.72330097],0
r2,1,0.866698,0.028175,[126   4] ; [73  2],[126.19512195   3.80487805] ; [72.80487805  2.19512195],0
s1,1,0.947785,0.004289,[  5 126] ; [ 3 72],[  5.08737864 125.91262136] ; [ 2.91262136 72.08737864],0
