Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,56.386015,[80  1] ; [20 28],[62.79069767 18.20930233] ; [37.20930233 10.79069767],1
r2,1,0.0,46.987736,[80  1] ; [23 24],[65.1796875 15.8203125] ; [37.8203125  9.1796875],1
v4,1,0.0,42.99105,[76  3] ; [22 26],[60.96062992 18.03937008] ; [37.03937008 10.96062992],1
r1,1,0.0,38.59833,[69 12] ; [15 33],[52.74418605 28.25581395] ; [31.25581395 16.74418605],1
p2,1,0.001263,10.396382,[54 27] ; [18 30],[45.20930233 35.79069767] ; [26.79069767 21.20930233],0
p11,1,0.001323,10.310769,[49 32] ; [15 33],[40.18604651 40.81395349] ; [23.81395349 24.18604651],0
n6,1,0.001944,9.601921,[57 24] ; [20 27],[48.7265625 32.2734375] ; [28.2734375 18.7265625],0
a7,1,0.004494,8.072419,[56 25] ; [21 27],[48.34883721 32.65116279] ; [28.65116279 19.34883721],0
u3,1,0.007347,7.186086,[21 13] ; [ 7 19],[15.86666667 18.13333333] ; [12.13333333 13.86666667],0
p7,1,0.007467,7.156929,[45 36] ; [15 33],[37.6744186 43.3255814] ; [22.3255814 25.6744186],0
d3,1,0.014791,5.941135,[50 31] ; [19 29],[43.3255814 37.6744186] ; [25.6744186 22.3255814],0
d5,1,0.016009,5.801863,[62 19] ; [27 21],[55.88372093 25.11627907] ; [33.11627907 14.88372093],0
a5,1,0.018759,5.523798,[51 30] ; [20 28],[44.58139535 36.41860465] ; [26.41860465 21.58139535],0
p3,1,0.02049,5.369656,[27 53] ; [ 7 40],[21.41732283 58.58267717] ; [12.58267717 34.41732283],0
u1,1,0.028907,4.773153,[14 67] ; [ 2 46],[10.04651163 70.95348837] ; [ 5.95348837 42.04651163],0
s6,1,0.03142,4.62988,[37 43] ; [13 35],[31.25 48.75] ; [18.75 29.25],0
a6,1,0.04149,4.155904,[52 29] ; [22 26],[46.46511628 34.53488372] ; [27.53488372 20.46511628],0
n3,1,0.043297,4.08375,[17  7] ; [13 17],[13.33333333 10.66666667] ; [16.66666667 13.33333333],0
