Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,60.874739,[33 76] ; [367 158],[68.76971609 40.23028391] ; [331.23028391 193.76971609],1
p11,1,0.0,45.861216,[60 51] ; [446  90],[86.80989181 24.19010819] ; [419.19010819 116.80989181],1
p9,1,0.0,42.560264,[71 39] ; [472  58],[93.328125 16.671875] ; [449.671875  80.328125],1
p8,1,0.0,40.861589,[29 82] ; [312 213],[59.51415094 51.48584906] ; [281.48584906 243.51415094],1
p10,1,0.0,37.088928,[68 42] ; [459  73],[90.29595016 19.70404984] ; [436.70404984  95.29595016],1
p4,1,0.0,35.834738,[40 69] ; [359 175],[67.63763608 41.36236392] ; [331.36236392 202.63763608],1
r4,1,0.0,32.359789,[91 20] ; [516  20],[104.13755796   6.86244204] ; [502.86244204  33.13755796],1
r3,1,0.0,27.126108,[95 16] ; [520  15],[105.67337461   5.32662539] ; [509.32662539  25.67337461],1
n6,1,0.000139,14.519307,[80 29] ; [467  66],[92.87071651 16.12928349] ; [454.12928349  78.87071651],1
v4,1,0.000178,14.047551,[101  10] ; [522  11],[107.38043478   3.61956522] ; [515.61956522  17.38043478],1
p3,1,0.000242,13.474582,[41 69] ; [302 233],[58.49612403 51.50387597] ; [284.50387597 250.49612403],1
p6,1,0.000337,12.853262,[25 86] ; [215 314],[41.625 69.375] ; [198.375 330.625],1
v1,1,0.000741,11.38407,[45 63] ; [311 213],[60.83544304 47.16455696] ; [295.16455696 228.83544304],1
r1,1,0.000922,10.978109,[84 27] ; [467  65],[95.11819596 15.88180404] ; [455.88180404  76.11819596],1
n4,1,0.002349,9.255014,[79 32] ; [446  88],[90.34883721 20.65116279] ; [434.65116279  99.34883721],0
a1,1,0.002812,8.925437,[13 98] ; [ 24 512],[  6.34775889 104.65224111] ; [ 30.65224111 505.34775889],0
b1,1,0.007977,7.038599,[56 55] ; [198 338],[43.57650696 67.42349304] ; [210.42349304 325.57650696],0
d3,1,0.009029,6.817173,[68 41] ; [400 136],[79.08837209 29.91162791] ; [388.91162791 147.08837209],0
a7,1,0.029046,4.764881,[73 38] ; [406 130],[82.17774343 28.82225657] ; [396.82225657 139.17774343],0
s1,1,0.034874,4.451313,[  7 104] ; [ 13 514],[  3.47962382 107.52037618] ; [ 16.52037618 510.47962382],0
d5,1,0.061756,3.489596,[88 21] ; [468  67],[94.10559006 14.89440994] ; [461.89440994  73.10559006],0
s6,1,0.063875,3.433802,[67 42] ; [368 154],[75.14263074 33.85736926] ; [359.85736926 162.14263074],0
n5,1,0.064739,3.411629,[78 33] ; [417 115],[85.45101089 25.54898911] ; [409.54898911 122.45101089],0
u2,1,0.074552,3.179843,[ 9 16] ; [57 45],[12.99212598 12.00787402] ; [53.00787402 48.99212598],0
n3,1,0.075357,3.162307,[26 16] ; [81 25],[30.36486486 11.63513514] ; [76.63513514 29.36486486],0
a8,1,0.09026,2.869732,[ 9 96] ; [ 71 407],[14.40823328 90.59176672] ; [ 65.59176672 412.40823328],0
d4,1,0.09126,2.852001,[88 21] ; [465  70],[93.59782609 15.40217391] ; [459.40217391  75.59782609],0
a4,1,0.09762,2.744005,[68 42] ; [284 250],[60.1242236 49.8757764] ; [291.8757764 242.1242236],0
s3,1,0.116794,2.459794,[55 55] ; [307 221],[62.4137931 47.5862069] ; [299.5862069 228.4137931],0
s4,1,0.181086,1.788687,[23 86] ; [ 84 446],[18.25195618 90.74804382] ; [ 88.74804382 441.25195618],0
v2,1,0.185942,1.74948,[57 49] ; [315 204],[63.0912 42.9088] ; [308.9088 210.0912],0
s7,1,0.186444,1.745494,[50 56] ; [277 234],[56.17828201 49.82171799] ; [270.82171799 240.17828201],0
u4,1,0.225391,1.469714,[  5 106] ; [ 13 523],[  3.08809892 107.91190108] ; [ 14.91190108 521.08809892],0
a3,1,0.272875,1.202238,[85 26] ; [434 101],[89.17801858 21.82198142] ; [429.82198142 105.17801858],0
s8,1,0.297786,1.084081,[47 62] ; [258 273],[51.9453125 57.0546875] ; [253.0546875 277.9453125],0
b5,1,0.331177,0.944291,[62 49] ; [326 210],[66.56568779 44.43431221] ; [321.43431221 214.56568779],0
s2,1,0.351494,0.868056,[54 56] ; [286 244],[58.4375 51.5625] ; [281.5625 248.4375],0
n1,1,0.366327,0.816087,[20 24] ; [39 65],[17.54054054 26.45945946] ; [41.45945946 62.54054054],0
p1,1,0.381384,0.766235,[12 99] ; [ 44 490],[  9.6372093 101.3627907] ; [ 46.3627907 487.6372093],0
d2,1,0.389301,0.741126,[67 40] ; [311 224],[63. 44.] ; [315. 220.],0
d1,1,0.435664,0.607675,[72 39] ; [368 168],[75.48686244 35.51313756] ; [364.51313756 171.48686244],0
a2,1,0.500082,0.454763,[33 78] ; [177 359],[36.02782071 74.97217929] ; [173.97217929 362.02782071],0
n2,1,0.54079,0.374077,[33 13] ; [81 25],[34.5 11.5] ; [79.5 26.5],0
a6,1,0.595509,0.281823,[78 31] ; [396 139],[80.22670807 28.77329193] ; [393.77329193 141.22670807],0
v3,1,0.601407,0.272879,[40 62] ; [218 301],[42.37681159 59.62318841] ; [215.62318841 303.37681159],0
p5,1,0.611014,0.258701,[11 98] ; [ 63 471],[12.54432348 96.45567652] ; [ 61.45567652 472.54432348],0
b4,1,0.621751,0.243414,[62 49] ; [313 223],[64.33539413 46.66460587] ; [310.66460587 225.33539413],0
u1,1,0.761518,0.092105,[24 87] ; [123 413],[25.2194745 85.7805255] ; [121.7805255 414.2194745],0
p12,1,0.802969,0.062254,[ 10 101] ; [ 44 487],[  9.3364486 101.6635514] ; [ 44.6635514 486.3364486],0
b2,1,0.831096,0.045495,[31 46] ; [136 191],[31.82920792 45.17079208] ; [135.17079208 191.82920792],0
b3,1,0.831096,0.045495,[31 46] ; [136 191],[31.82920792 45.17079208] ; [135.17079208 191.82920792],0
u3,1,0.915323,0.011306,[16 10] ; [61 40],[15.76377953 10.23622047] ; [61.23622047 39.76377953],0
s5,1,0.919053,0.010328,[39 66] ; [194 321],[39.45967742 65.54032258] ; [193.54032258 321.45967742],0
