Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,5e-06,20.997034,[59 17] ; [19 32],[46.67716535 29.32283465] ; [31.32283465 19.67716535],1
s8,1,0.605326,0.267038,[21 55] ; [12 39],[19.7480315 56.2519685] ; [13.2519685 37.7480315],0
s4,1,0.641671,0.216563,[17 58] ; [10 42],[15.94488189 59.05511811] ; [11.05511811 40.94488189],0
a3,1,0.679532,0.170653,[44 30] ; [29 23],[42.87301587 31.12698413] ; [30.12698413 21.87301587],0
u2,1,0.72435,0.124362,[12 19] ; [10 13],[12.62962963 18.37037037] ; [ 9.37037037 13.62962963],0
r4,1,0.740229,0.109925,[49 27] ; [35 17],[49.875 26.125] ; [34.125 17.875],0
s6,1,0.767572,0.087352,[31 44] ; [22 28],[31.8 43.2] ; [21.2 28.8],0
b1,1,0.778319,0.079248,[39 37] ; [28 24],[39.78125 36.21875] ; [27.21875 24.78125],0
a4,1,0.798859,0.064935,[33 41] ; [22 30],[32.3015873 41.6984127] ; [22.6984127 29.3015873],0
v1,1,0.848303,0.03659,[23 51] ; [17 35],[23.49206349 50.50793651] ; [16.50793651 35.49206349],0
p8,1,0.87856,0.023346,[17 59] ; [12 39],[17.35433071 58.64566929] ; [11.64566929 39.35433071],0
s3,1,0.916793,0.010915,[32 42] ; [22 30],[31.71428571 42.28571429] ; [22.28571429 29.71428571],0
p4,1,0.954973,0.003188,[22 54] ; [15 36],[22.14173228 53.85826772] ; [14.85826772 36.14173228],0
p7,1,0.958209,0.002746,[25 49] ; [17 34],[24.864 49.136] ; [17.136 33.864],0
p1,1,0.966568,0.001757,[ 6 70] ; [ 4 48],[ 5.9375 70.0625] ; [ 4.0625 47.9375],0
d2,1,0.98161,0.000531,[34 40] ; [24 28],[34.06349206 39.93650794] ; [23.93650794 28.06349206],0
