Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,1.3e-05,19.045525,[30 68] ; [29 12],[41.5971223 56.4028777] ; [17.4028777 23.5971223],1
d1,1,0.011944,6.319161,[47 52] ; [29 12],[53.74285714 45.25714286] ; [22.25714286 18.74285714],0
d2,1,0.0205,5.368798,[32 66] ; [22 19],[38.07194245 59.92805755] ; [15.92805755 25.07194245],0
p6,1,0.039117,4.255786,[25 71] ; [18 23],[30.13138686 65.86861314] ; [12.86861314 28.13138686],0
p1,1,0.042822,4.10243,[ 2 95] ; [ 4 37],[ 4.2173913 92.7826087] ; [ 1.7826087 39.2173913],0
p8,1,0.042965,4.096761,[39 59] ; [24 17],[44.41726619 53.58273381] ; [18.58273381 22.41726619],0
a5,1,0.047853,3.915132,[60 39] ; [32  9],[65.05714286 33.94285714] ; [26.94285714 14.05714286],0
d5,1,0.049856,3.846285,[71 27] ; [36  5],[75.43884892 22.56115108] ; [31.56115108  9.43884892],0
s6,1,0.059672,3.546464,[68 29] ; [35  6],[72.39855072 24.60144928] ; [30.60144928 10.39855072],0
r4,1,0.069506,3.294637,[83 16] ; [39  2],[86.27142857 12.72857143] ; [35.72857143  5.27142857],0
b2,1,0.138661,2.192758,[11 34] ; [10 14],[13.69565217 31.30434783] ; [ 7.30434783 16.69565217],0
b3,1,0.138661,2.192758,[11 34] ; [10 14],[13.69565217 31.30434783] ; [ 7.30434783 16.69565217],0
p9,1,0.148552,2.087055,[74 22] ; [36  5],[77.08029197 18.91970803] ; [32.91970803  8.08029197],0
a2,1,0.193987,1.687072,[15 84] ; [10 31],[17.67857143 81.32142857] ; [ 7.32142857 33.67857143],0
p10,1,0.194309,1.684643,[76 21] ; [36  5],[78.72463768 18.27536232] ; [33.27536232  7.72463768],0
p5,1,0.206637,1.594833,[ 8 89] ; [ 1 40],[ 6.32608696 90.67391304] ; [ 2.67391304 38.32608696],0
v4,1,0.211061,1.564137,[90  8] ; [40  1],[91.65467626  6.34532374] ; [38.34532374  2.65467626],0
