Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,60.122925,[263 120] ; [150 220],[210.06507304 172.93492696] ; [202.93492696 167.06507304],1
v3,1,0.0,32.812406,[179 204] ; [100 275],[140.97229551 242.02770449] ; [138.02770449 236.97229551],1
n5,1,3e-06,21.691652,[312  82] ; [245 137],[282.80670103 111.19329897] ; [274.19329897 107.80670103],1
p3,1,1.6e-05,18.652649,[207 187] ; [143 242],[177.02182285 216.97817715] ; [172.97817715 212.02182285],1
p9,1,4.3e-05,16.725196,[340  51] ; [286  93],[317.87792208  73.12207792] ; [308.12207792  70.87792208],1
p6,1,7.1e-05,15.782581,[155 229] ; [103 281],[129. 255.] ; [129. 255.],1
s6,1,7.6e-05,15.664798,[274 114] ; [218 165],[247.59533074 140.40466926] ; [244.40466926 138.59533074],1
s8,1,0.000126,14.705432,[186 206] ; [131 255],[159.72236504 232.27763496] ; [157.27763496 228.72236504],1
a5,1,0.00015,14.366639,[307  89] ; [252 134],[283.0741688 112.9258312] ; [275.9258312 110.0741688],1
p4,1,0.000156,14.29959,[243 151] ; [184 198],[216.80154639 177.19845361] ; [210.19845361 171.80154639],1
r1,1,0.000409,12.491347,[333  61] ; [286  99],[313.07573813  80.92426187] ; [305.92426187  79.07573813],1
r4,1,0.000469,12.235239,[372  24] ; [334  52],[357.5140665  38.4859335] ; [348.4859335  37.5140665],1
p10,1,0.000836,11.159321,[323  67] ; [279 104],[303.72574386  86.27425614] ; [298.27425614  84.72574386],1
n4,1,0.001358,10.26185,[310  84] ; [264 121],[290.31578947 103.68421053] ; [283.68421053 101.31578947],0
p2,1,0.001425,10.173336,[339  55] ; [298  88],[321.76666667  72.23333333] ; [315.23333333  70.76666667],0
r3,1,0.001679,9.871031,[384  11] ; [354  30],[374.21052632  20.78947368] ; [363.78947368  20.21052632],0
p7,1,0.002117,9.445462,[256 128] ; [211 167],[235.33858268 148.66141732] ; [231.66141732 146.33858268],0
p8,1,0.002152,9.41473,[210 176] ; [166 217],[188.73342003 197.26657997] ; [187.26657997 195.73342003],0
s5,1,0.003431,8.562685,[132 252] ; [ 92 281],[113.62747688 270.37252312] ; [110.37252312 262.62747688],0
b3,1,0.003526,8.51307,[ 99 142] ; [ 59 152],[ 84.24336283 156.75663717] ; [ 73.75663717 137.24336283],0
b2,1,0.003526,8.51307,[ 99 142] ; [ 59 152],[ 84.24336283 156.75663717] ; [ 73.75663717 137.24336283],0
p11,1,0.005117,7.837652,[318  78] ; [277 109],[301.30434783  94.69565217] ; [293.69565217  92.30434783],0
r2,1,0.005787,7.615427,[383  11] ; [355  27],[374.70618557  19.29381443] ; [363.29381443  18.70618557],0
b5,1,0.010385,6.567575,[262 134] ; [221 165],[244.58823529 151.41176471] ; [238.41176471 147.58823529],0
u1,1,0.016775,5.719735,[ 81 315] ; [ 54 332],[ 68.36317136 327.63682864] ; [ 66.63682864 319.36317136],0
d5,1,0.018523,5.546038,[330  65] ; [295  89],[316.9127086  78.0872914] ; [308.0872914  75.9127086],0
s7,1,0.019212,5.482096,[186 191] ; [151 219],[170.0789826 206.9210174] ; [166.9210174 203.0789826],0
s2,1,0.021063,5.321533,[206 184] ; [171 213],[189.96124031 200.03875969] ; [187.03875969 196.96124031],0
d4,1,0.021653,5.273478,[333  62] ; [299  85],[320.46213094  74.53786906] ; [311.53786906  72.46213094],0
u4,1,0.022438,5.211503,[ 10 386] ; [  2 384],[  6.07672634 389.92327366] ; [  5.92327366 380.07672634],0
a3,1,0.023051,5.164644,[289 104] ; [255 131],[274.44415918 118.55584082] ; [269.55584082 116.44415918],0
a4,1,0.025908,4.962143,[190 203] ; [156 230],[174.55455712 218.44544288] ; [171.44544288 214.55455712],0
a8,1,0.026131,4.947308,[ 54 299] ; [ 35 323],[ 44.18706048 308.81293952] ; [ 44.81293952 313.18706048],0
d1,1,0.028615,4.790641,[241 155] ; [205 181],[225.8516624 170.1483376] ; [220.1483376 165.8516624],0
s4,1,0.032116,4.59231,[ 60 332] ; [ 81 300],[ 71.50323415 320.49676585] ; [ 69.49676585 311.50323415],0
a2,1,0.048301,3.899482,[107 289] ; [ 81 305],[ 95.20204604 300.79795396] ; [ 92.79795396 293.20204604],0
n6,1,0.054834,3.687121,[335  59] ; [308  78],[324.7974359  69.2025641] ; [318.2025641  67.7974359],0
n1,1,0.061312,3.501532,[34 44] ; [35 80],[27.88601036 50.11398964] ; [41.11398964 73.88601036],0
p1,1,0.117697,2.447706,[ 29 365] ; [ 18 366],[ 23.80205656 370.19794344] ; [ 23.19794344 360.80205656],0
s1,1,0.126931,2.329643,[  8 380] ; [ 15 366],[ 11.6046814 376.3953186] ; [ 11.3953186 369.6046814],0
p12,1,0.163497,1.941579,[ 25 366] ; [ 16 369],[ 20.65850515 370.34149485] ; [ 20.34149485 364.65850515],0
s3,1,0.165488,1.92335,[217 173] ; [193 188],[207.39299611 182.60700389] ; [202.60700389 178.39299611],0
n2,1,0.258097,1.278935,[61 17] ; [83 34],[57.6 20.4] ; [86.4 30.6],0
d3,1,0.277008,1.18171,[280 116] ; [257 126],[272.98074454 123.01925546] ; [264.01925546 118.98074454],0
u3,1,0.279487,1.169583,[66 41] ; [70 58],[61.92340426 45.07659574] ; [74.07659574 53.92340426],0
b1,1,0.309149,1.034309,[144 252] ; [154 232],[150.90537084 245.09462916] ; [147.09462916 238.90537084],0
d2,1,0.336737,0.922815,[192 203] ; [173 210],[185.31491003 209.68508997] ; [179.68508997 203.31491003],0
a1,1,0.618783,0.247581,[ 16 380] ; [ 13 373],[ 14.68542199 381.31457801] ; [ 14.31457801 371.68542199],0
a7,1,0.627245,0.235816,[287 108] ; [273 111],[283.95378691 111.04621309] ; [276.04621309 107.95378691],0
b4,1,0.652421,0.202861,[232 164] ; [220 166],[228.89002558 167.10997442] ; [223.10997442 162.89002558],0
a6,1,0.690424,0.158627,[272 123] ; [260 125],[269.41025641 125.58974359] ; [262.58974359 122.41025641],0
u2,1,0.704584,0.143747,[56 49] ; [72 57],[57.43589744 47.56410256] ; [70.56410256 58.43589744],0
n3,1,0.890294,0.019025,[57 21] ; [83 32],[56.58031088 21.41968912] ; [83.41968912 31.58031088],0
