Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,41.819746,[345  51] ; [26 25],[328.67114094  67.32885906] ; [42.32885906  8.67114094],1
a8,1,0.363246,0.826641,[ 52 310] ; [ 4 39],[ 50.05432099 311.94567901] ; [ 5.94567901 37.05432099],0
b3,1,0.379965,0.770816,[109 155] ; [11 22],[106.66666667 157.33333333] ; [13.33333333 19.66666667],0
b2,1,0.379965,0.770816,[109 155] ; [11 22],[106.66666667 157.33333333] ; [13.33333333 19.66666667],0
b5,1,0.390444,0.737558,[224 173] ; [32 19],[226.85714286 170.14285714] ; [29.14285714 21.85714286],0
s3,1,0.479577,0.499826,[227 162] ; [26 23],[224.69634703 164.30365297] ; [28.30365297 20.69634703],0
d3,1,0.480434,0.497877,[291 106] ; [35 16],[288.88839286 108.11160714] ; [37.11160714 13.88839286],0
p1,1,0.505377,0.443627,[ 43 352] ; [ 4 47],[ 41.62556054 353.37443946] ; [ 5.37443946 45.62556054],0
a1,1,0.541439,0.372879,[ 24 373] ; [ 2 49],[ 23.04017857 373.95982143] ; [ 2.95982143 48.04017857],0
p7,1,0.557431,0.344172,[299  93] ; [40 10],[300.65158371  91.34841629] ; [38.34841629 11.65158371],0
s4,1,0.593055,0.285599,[ 65 325] ; [ 7 44],[ 63.67346939 326.32653061] ; [ 8.32653061 42.67346939],0
s8,1,0.594896,0.282763,[201 193] ; [24 27],[199.21348315 194.78651685] ; [25.78651685 25.21348315],0
d5,1,0.607023,0.264533,[337  59] ; [42  9],[335.75838926  60.24161074] ; [43.24161074  7.75838926],0
s1,1,0.61154,0.257939,[ 11 384] ; [ 2 47],[ 11.56531532 383.43468468] ; [ 1.43468468 47.56531532],0
p2,1,0.742877,0.107614,[361  34] ; [45  5],[360.38202247  34.61797753] ; [45.61797753  4.38202247],0
a6,1,0.765284,0.089132,[280 117] ; [37 14],[280.91294643 116.08705357] ; [36.08705357 14.91294643],0
r3,1,0.814194,0.055234,[382  13] ; [49  2],[381.71524664  13.28475336] ; [49.28475336  1.71524664],0
n3,1,0.902353,0.015053,[47 14] ; [11  3],[47.17333333 13.82666667] ; [10.82666667  3.17333333],0
b4,1,0.959596,0.002567,[235 162] ; [30 21],[234.83258929 162.16741071] ; [30.16741071 20.83258929],0
