Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,31.328119,[54 83] ; [123  50],[78.22258065 58.77741935] ; [98.77741935 74.22258065],1
v3,1,2e-06,22.578925,[ 32 109] ; [83 87],[52.13826367 88.86173633] ; [ 62.86173633 107.13826367],1
n5,1,2.1e-05,18.0562,[96 47] ; [153  23],[111.62068966  31.37931034] ; [137.37931034  38.62068966],1
p9,1,0.000264,13.311849,[107  37] ; [158  18],[119.25  24.75] ; [145.75  30.25],1
p10,1,0.00032,12.94966,[103  40] ; [154  21],[115.56918239  27.43081761] ; [141.43081761  33.56918239],1
n4,1,0.009104,6.802363,[105  39] ; [150  27],[114.39252336  29.60747664] ; [140.60747664  36.39252336],0
r1,1,0.009111,6.800953,[104  40] ; [149  28],[113.4953271  30.5046729] ; [139.5046729  37.4953271],0
r4,1,0.009941,6.645523,[119  25] ; [163  14],[126.5046729  17.4953271] ; [155.4953271  21.5046729],0
n6,1,0.011897,6.326205,[111  32] ; [156  21],[119.315625  23.684375] ; [147.684375  29.315625],0
b5,1,0.021366,5.296705,[77 67] ; [117  60],[87.02803738 56.97196262] ; [106.97196262  70.02803738],0
p11,1,0.029069,4.763526,[110  34] ; [152  25],[117.53271028  26.46728972] ; [144.46728972  32.53271028],0
r2,1,0.048951,3.877042,[125  17] ; [164  10],[129.86708861  12.13291139] ; [159.13291139  14.86708861],0
r3,1,0.055533,3.666023,[132  12] ; [171   6],[135.92523364   8.07476636] ; [167.07476636   9.92523364],0
s3,1,0.064904,3.40741,[79 64] ; [78 96],[70.82334385 72.17665615] ; [86.17665615 87.82334385],0
p2,1,0.082542,3.014128,[123  20] ; [162  14],[127.75862069  15.24137931] ; [157.24137931  18.75862069],0
p12,1,0.104988,2.628083,[  7 137] ; [ 17 159],[ 10.8 133.2] ; [ 13.2 162.8],0
s4,1,0.111003,2.539884,[ 21 121] ; [ 16 161],[ 16.47021944 125.52978056] ; [ 20.52978056 156.47021944],0
a5,1,0.139418,2.184374,[101  43] ; [137  40],[106.76635514  37.23364486] ; [131.23364486  45.76635514],0
p6,1,0.153112,2.04097,[54 89] ; [80 95],[60.25786164 82.74213836] ; [ 73.74213836 101.25786164],0
a2,1,0.15396,2.032573,[ 27 117] ; [ 45 132],[ 32.29906542 111.70093458] ; [ 39.70093458 137.29906542],0
u4,1,0.161006,1.964749,[  1 143] ; [  5 172],[  2.69158879 141.30841121] ; [  3.30841121 173.69158879],0
u1,1,0.164005,1.936901,[ 20 124] ; [ 35 142],[ 24.6728972 119.3271028] ; [ 30.3271028 146.6728972],0
d2,1,0.186977,1.741279,[65 79] ; [93 84],[70.87850467 73.12149533] ; [87.12149533 89.87850467],0
s1,1,0.209663,1.573751,[  7 137] ; [  4 171],[  4.96551724 139.03448276] ; [  6.03448276 168.96551724],0
p8,1,0.222779,1.48638,[83 60] ; [112  61],[88.24367089 54.75632911] ; [106.75632911  66.24367089],0
n2,1,0.229301,1.445193,[24 15] ; [19  6],[26.203125 12.796875] ; [16.796875  8.203125],0
v4,1,0.244054,1.357022,[133  11] ; [168   8],[135.45   8.55] ; [165.55  10.45],0
a7,1,0.25284,1.307544,[105  39] ; [138  38],[109.35  34.65] ; [133.65  42.35],0
p3,1,0.253163,1.305767,[84 59] ; [115  62],[88.928125 54.071875] ; [110.071875  66.928125],0
d1,1,0.257037,1.284647,[78 66] ; [107  70],[82.99065421 61.00934579] ; [102.00934579  74.99065421],0
a4,1,0.281523,1.159724,[58 86] ; [81 94],[62.7460815 81.2539185] ; [76.2539185 98.7460815],0
u3,1,0.285939,1.138645,[23 21] ; [34 20],[25.59183673 18.40816327] ; [31.40816327 22.59183673],0
d5,1,0.364951,0.820784,[113  31] ; [146  31],[116.18691589  27.81308411] ; [142.81308411  34.18691589],0
s2,1,0.423514,0.640545,[64 80] ; [ 70 105],[60.48902821 83.51097179] ; [ 73.51097179 101.48902821],0
p7,1,0.449986,0.570686,[98 45] ; [126  48],[101.04731861  41.95268139] ; [122.95268139  51.04731861],0
b1,1,0.460294,0.545179,[62 82] ; [ 69 108],[58.76635514 85.23364486] ; [ 72.23364486 104.76635514],0
a6,1,0.471958,0.517389,[98 46] ; [127  50],[100.93457944  43.06542056] ; [124.06542056  52.93457944],0
b3,1,0.47745,0.504683,[27 58] ; [46 80],[29.40758294 55.59241706] ; [43.59241706 82.40758294],0
b2,1,0.47745,0.504683,[27 58] ; [46 80],[29.40758294 55.59241706] ; [43.59241706 82.40758294],0
n3,1,0.494667,0.466358,[29 11] ; [20  5],[30.15384615  9.84615385] ; [18.84615385  6.15384615],0
s6,1,0.497167,0.460979,[86 57] ; [113  64],[88.928125 54.071875] ; [110.071875  66.928125],0
n1,1,0.516852,0.42017,[14 25] ; [11 14],[15.234375 23.765625] ; [ 9.765625 15.234375],0
p5,1,0.536986,0.381155,[ 11 132] ; [ 17 159],[ 12.55172414 130.44827586] ; [ 15.44827586 160.55172414],0
u2,1,0.616219,0.251218,[27 19] ; [29 25],[25.76 20.24] ; [30.24 23.76],0
a8,1,0.623695,0.240709,[ 16 117] ; [ 21 129],[ 17.38869258 115.61130742] ; [ 19.61130742 130.38869258],0
a3,1,0.627784,0.235078,[97 47] ; [123  53],[99. 45.] ; [121.  55.],0
d3,1,0.635367,0.224853,[99 45] ; [126  51],[100.93457944  43.06542056] ; [124.06542056  52.93457944],0
s7,1,0.662122,0.190956,[61 78] ; [77 89],[62.89180328 76.10819672] ; [75.10819672 90.89180328],0
d4,1,0.698994,0.14952,[113  31] ; [142  35],[114.39252336  29.60747664] ; [140.60747664  36.39252336],0
b4,1,0.709489,0.138788,[80 64] ; [102  75],[81.64485981 62.35514019] ; [100.35514019  76.64485981],0
s8,1,0.84633,0.037559,[59 85] ; [ 74 102],[59.85 84.15] ; [ 73.15 102.85],0
p1,1,0.901805,0.015223,[ 12 132] ; [ 14 162],[ 11.7 132.3] ; [ 14.3 161.7],0
a1,1,0.923703,0.009172,[  6 138] ; [  7 170],[  5.8317757 138.1682243] ; [  7.1682243 169.8317757],0
