Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000393,12.566166,[214 151] ; [51 11],[226.52224824 138.47775176] ; [38.47775176 23.52224824],1
b3,1,0.001452,10.138652,[ 86 146] ; [ 3 30],[ 77.91698113 154.08301887] ; [11.08301887 21.91698113],0
b2,1,0.001452,10.138652,[ 86 146] ; [ 3 30],[ 77.91698113 154.08301887] ; [11.08301887 21.91698113],0
s2,1,0.001854,9.68877,[152 213] ; [39 23],[163.26697892 201.73302108] ; [27.73302108 34.26697892],0
s5,1,0.002864,8.892395,[ 90 273] ; [26 34],[ 99.54609929 263.45390071] ; [16.45390071 43.54609929],0
d1,1,0.004579,8.038454,[209 160] ; [24 40],[198.56120092 170.43879908] ; [34.43879908 29.56120092],0
s3,1,0.004773,7.963486,[182 182] ; [43 19],[192.25352113 171.74647887] ; [32.74647887 29.25352113],0
a6,1,0.007396,7.174122,[263 105] ; [35 29],[253.85185185 114.14814815] ; [44.14814815 19.85185185],0
v3,1,0.018954,5.505738,[148 208] ; [16 46],[139.67464115 216.32535885] ; [24.32535885 37.67464115],0
d4,1,0.022473,5.208784,[288  78] ; [42 22],[280.88372093  85.11627907] ; [49.11627907 14.88372093],0
d2,1,0.023956,5.09785,[187 178] ; [23 41],[178.67132867 186.32867133] ; [31.32867133 32.67132867],0
r1,1,0.025959,4.958767,[287  79] ; [42 22],[280.03255814  85.96744186] ; [48.96744186 15.03255814],0
a8,1,0.045787,3.989401,[ 56 279] ; [ 4 56],[ 50.88607595 284.11392405] ; [ 9.11392405 50.88607595],0
n6,1,0.067116,3.352179,[313  54] ; [60  4],[317.612529  49.387471] ; [55.387471  8.612529],0
r2,1,0.07735,3.119721,[337  27] ; [55  9],[333.38317757  30.61682243] ; [58.61682243  5.38317757],0
a2,1,0.081187,3.040985,[ 95 274] ; [10 54],[ 89.48036952 279.51963048] ; [15.51963048 48.48036952],0
n4,1,0.084954,2.96748,[318  50] ; [50 14],[313.48148148  54.51851852] ; [54.51851852  9.48148148],0
a5,1,0.090928,2.857861,[274  95] ; [41 23],[268.44110855 100.55889145] ; [46.55889145 17.44110855],0
n1,1,0.107887,2.584898,[42 49] ; [ 6 16],[38.65486726 52.34513274] ; [ 9.34513274 12.65486726],0
v2,1,0.108347,2.578164,[186 165] ; [26 36],[180.17433414 170.82566586] ; [31.82566586 30.17433414],0
a4,1,0.173634,1.851284,[165 201] ; [23 41],[160.01860465 205.98139535] ; [27.98139535 36.01860465],0
p1,1,0.173677,1.850913,[ 29 339] ; [ 2 62],[ 26.40740741 341.59259259] ; [ 4.59259259 59.40740741],0
p8,1,0.231478,1.431759,[156 207] ; [22 41],[151.67605634 211.32394366] ; [26.32394366 36.67605634],0
n3,1,0.252653,1.308576,[60 33] ; [17  5],[62.26956522 30.73043478] ; [14.73043478  7.26956522],0
b4,1,0.267104,1.231559,[212 157] ; [32 32],[207.93533487 161.06466513] ; [36.06466513 27.93533487],0
s8,1,0.29633,1.090638,[135 231] ; [28 36],[138.73953488 227.26046512] ; [24.26046512 39.73953488],0
a7,1,0.301709,1.066626,[254 114] ; [40 24],[250.44444444 117.55555556] ; [43.55555556 20.44444444],0
p5,1,0.323142,0.976187,[ 30 333] ; [ 3 61],[ 28.05386417 334.94613583] ; [ 4.94613583 59.05386417],0
b1,1,0.323617,0.974274,[151 218] ; [22 42],[147.4295612 221.5704388] ; [25.5704388 38.4295612],0
d5,1,0.338694,0.91537,[290  78] ; [47 17],[287.07407407  80.92592593] ; [49.92592593 14.07407407],0
p12,1,0.357713,0.845908,[ 22 346] ; [ 2 62],[ 20.44444444 347.55555556] ; [ 3.55555556 60.44444444],0
r4,1,0.364393,0.822697,[316  53] ; [52 12],[313.6073903  55.3926097] ; [54.3926097  9.6073903],0
s7,1,0.369254,0.806172,[150 198] ; [31 32],[153.25547445 194.74452555] ; [27.74452555 35.25547445],0
a3,1,0.426188,0.633189,[259 108] ; [42 22],[256.30394432 110.69605568] ; [44.69605568 19.30394432],0
p10,1,0.529881,0.394619,[292  73] ; [49 15],[290.12820513  74.87179487] ; [50.87179487 13.12820513],0
b5,1,0.584007,0.299801,[221 148] ; [36 28],[219.01385681 149.98614319] ; [37.98614319 26.01385681],0
a1,1,0.593094,0.285538,[ 17 352] ; [ 2 62],[ 16.19168591 352.80831409] ; [ 2.80831409 61.19168591],0
u2,1,0.639914,0.218855,[55 53] ; [10 12],[54. 54.] ; [11. 11.],0
p4,1,0.644575,0.212809,[183 183] ; [30 34],[181.29767442 184.70232558] ; [31.70232558 32.29767442],0
s1,1,0.652302,0.203011,[ 13 349] ; [ 3 60],[ 13.62823529 348.37176471] ; [ 2.37176471 60.62823529],0
u1,1,0.657449,0.196637,[ 60 309] ; [ 9 55],[ 58.80138568 310.19861432] ; [10.19861432 53.80138568],0
p11,1,0.659336,0.194332,[286  83] ; [48 16],[284.63279446  84.36720554] ; [49.36720554 14.63279446],0
p2,1,0.740009,0.110119,[283  85] ; [48 16],[281.96296296  86.03703704] ; [49.03703704 14.96296296],0
d3,1,0.779668,0.078261,[231 137] ; [39 25],[230. 138.] ; [40. 24.],0
v1,1,0.801923,0.062931,[178 177] ; [31 33],[177.07637232 177.92362768] ; [31.92362768 32.07637232],0
r3,1,0.861795,0.030307,[330  37] ; [58  6],[330.38515081  36.61484919] ; [57.61484919  6.38515081],0
n2,1,0.863622,0.029503,[71 23] ; [17  5],[71.31034483 22.68965517] ; [16.68965517  5.31034483],0
p9,1,0.86449,0.029125,[290  71] ; [52 12],[290.49882353  70.50117647] ; [51.50117647 12.49882353],0
v4,1,0.865593,0.028649,[336  31] ; [59  5],[336.34570766  30.65429234] ; [58.65429234  5.34570766],0
p7,1,0.925411,0.008765,[184 177] ; [32 30],[184.34042553 176.65957447] ; [31.65957447 30.34042553],0
u3,1,0.93794,0.006062,[56 54] ; [11 11],[55.83333333 54.16666667] ; [11.16666667 10.83333333],0
p3,1,0.973076,0.001139,[154 213] ; [27 37],[154.12296984 212.87703016] ; [26.87703016 37.12296984],0
