Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,138.635624,[ 93 250] ; [208  71],[165.98553055 177.01446945] ; [135.01446945 143.98553055],1
s2,1,0.0,81.435806,[130 225] ; [209  80],[186.87111801 168.12888199] ; [152.12888199 136.87111801],1
s6,1,0.0,78.473754,[184 168] ; [245  42],[236.31924883 115.68075117] ; [192.68075117  94.31924883],1
s3,1,0.0,62.334791,[151 202] ; [212  75],[200.2171875 152.7828125] ; [162.7828125 124.2171875],1
s5,1,0.0,30.724004,[ 80 268] ; [123 158],[112.31160572 235.68839428] ; [ 90.68839428 190.31160572],1
d2,1,2e-06,22.707694,[135 221] ; [165 126],[165.06955178 190.93044822] ; [134.93044822 156.06955178],1
p6,1,4e-06,21.169572,[ 95 258] ; [128 161],[122.6152648 230.3847352] ; [100.3847352 188.6152648],1
u1,1,2.3e-05,17.910597,[ 42 316] ; [ 71 220],[ 62.33281972 295.66718028] ; [ 50.66718028 240.33281972],1
a3,1,4.5e-05,16.662025,[231 126] ; [230  60],[254.36939722 102.63060278] ; [206.63060278  83.36939722],1
d1,1,0.000204,13.791636,[187 171] ; [194  97],[210.16640986 147.83359014] ; [170.83359014 120.16640986],1
v3,1,0.00043,12.395631,[110 237] ; [128 154],[131.2972973 215.7027027] ; [106.7027027 175.2972973],1
a5,1,0.000496,12.130715,[246 112] ; [235  56],[265.32819723  92.67180277] ; [215.67180277  75.32819723],1
p12,1,0.000877,11.070127,[ 12 346] ; [ 28 261],[ 22.13292117 335.86707883] ; [ 17.86707883 271.13292117],1
a2,1,0.001216,10.46551,[ 67 291] ; [ 86 205],[ 84.39753467 273.60246533] ; [ 68.60246533 222.39753467],0
p7,1,0.002701,8.998895,[210 141] ; [201  81],[227.90047393 123.09952607] ; [183.09952607  98.90047393],0
p3,1,0.003564,8.493521,[154 203] ; [159 132],[172.43981481 184.56018519] ; [140.56018519 150.43981481],0
b3,1,0.003574,8.488276,[ 51 128] ; [ 83 110],[ 64.47849462 114.52150538] ; [ 69.52150538 123.47849462],0
b2,1,0.003574,8.488276,[ 51 128] ; [ 83 110],[ 64.47849462 114.52150538] ; [ 69.52150538 123.47849462],0
v1,1,0.005533,7.696506,[169 182] ; [167 115],[186.31279621 164.68720379] ; [149.68720379 132.31279621],0
n4,1,0.008342,6.958595,[260  98] ; [237  54],[274.1540832  83.8459168] ; [222.8459168  68.1540832],0
p4,1,0.01473,5.94853,[192 164] ; [184 106],[207.20743034 148.79256966] ; [168.79256966 121.20743034],0
r4,1,0.016203,5.780746,[313  45] ; [271  20],[322.14483821  35.85516179] ; [261.85516179  29.14483821],0
r1,1,0.027653,4.849567,[274  83] ; [242  47],[285.15789474  71.84210526] ; [230.84210526  58.15789474],0
u4,1,0.028786,4.780347,[  1 357] ; [  6 285],[  3.86132512 354.13867488] ; [  3.13867488 287.86132512],0
a7,1,0.032267,4.584265,[273  84] ; [200  90],[260.99072643  96.00927357] ; [212.00927357  77.99072643],0
a4,1,0.03435,4.477197,[145 213] ; [142 149],[158.31432974 199.68567026] ; [128.68567026 162.31432974],0
n5,1,0.03646,4.375477,[260  95] ; [232  57],[271.21118012  83.78881988] ; [220.78881988  68.21118012],0
d5,1,0.042897,4.099441,[282  75] ; [247  43],[291.89026275  65.10973725] ; [237.10973725  52.89026275],0
v2,1,0.071862,3.239976,[185 156] ; [172 108],[196.03381643 144.96618357] ; [160.96618357 119.03381643],0
n1,1,0.081312,3.03849,[22 54] ; [26 34],[26.82352941 49.17647059] ; [21.17647059 38.82352941],0
n6,1,0.106982,2.598247,[296  59] ; [254  35],[303.18322981  51.81677019] ; [246.81677019  42.18322981],0
b1,1,0.113755,2.50127,[120 238] ; [115 176],[129.63020031 228.36979969] ; [105.36979969 185.63020031],0
p8,1,0.138884,2.190282,[176 178] ; [159 127],[185.296875 168.703125] ; [149.703125 136.296875],0
u3,1,0.147106,2.102006,[68 57] ; [40 21],[72.58064516 52.41935484] ; [35.41935484 25.58064516],0
r3,1,0.160592,1.96864,[336  19] ; [282   9],[339.6130031  15.3869969] ; [278.3869969  12.6130031],0
v4,1,0.166021,1.918513,[336  19] ; [280   9],[339.56521739  15.43478261] ; [276.43478261  12.56521739],0
a8,1,0.17303,1.856497,[ 38 291] ; [ 41 226],[ 43.6090604 285.3909396] ; [ 35.3909396 231.6090604],0
p9,1,0.234187,1.415247,[328  28] ; [275  16],[331.78979907  24.21020093] ; [271.21020093  19.78979907],0
p1,1,0.235145,1.409466,[ 19 338] ; [ 22 267],[ 22.65789474 334.34210526] ; [ 18.34210526 270.65789474],0
u2,1,0.302346,1.063816,[70 55] ; [39 22],[73.25268817 51.74731183] ; [35.74731183 25.25268817],0
d4,1,0.311254,1.025346,[289  69] ; [243  47],[293.91358025  64.08641975] ; [238.08641975  51.91358025],0
s4,1,0.347953,0.880907,[ 61 294] ; [ 58 231],[ 65.59782609 289.40217391] ; [ 53.40217391 235.59782609],0
