Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.015503,5.858424,[ 3 62] ; [3 9],[ 5.06493506 59.93506494] ; [ 0.93506494 11.06493506],0
b4,1,0.022108,5.237226,[39 27] ; [12  1],[42.60759494 23.39240506] ; [8.39240506 4.60759494],0
n4,1,0.031398,4.631068,[46 20] ; [5 8],[42.60759494 23.39240506] ; [8.39240506 4.60759494],0
p1,1,0.034727,4.45857,[ 4 62] ; [3 9],[ 5.92307692 60.07692308] ; [ 1.07692308 10.92307692],0
s3,1,0.040964,4.177516,[18 46] ; [7 5],[21.05263158 42.94736842] ; [3.94736842 8.05263158],0
s2,1,0.065095,3.402566,[18 47] ; [7 6],[20.83333333 44.16666667] ; [4.16666667 8.83333333],0
d2,1,0.134196,2.243278,[23 42] ; [7 5],[25.32467532 39.67532468] ; [4.67532468 7.32467532],0
r2,1,0.176992,1.8227,[34 29] ; [9 3],[36.12 26.88] ; [6.88 5.12],0
n5,1,0.187986,1.733333,[47 18] ; [7 6],[45. 20.] ; [9. 4.],0
v4,1,0.222539,1.487923,[48 18] ; [6 5],[46.28571429 19.71428571] ; [7.71428571 3.28571429],0
a4,1,0.282745,1.153846,[20 45] ; [6 7],[21.66666667 43.33333333] ; [4.33333333 8.66666667],0
s6,1,0.283751,1.149035,[25 41] ; [7 6],[26.73417722 39.26582278] ; [5.26582278 7.73417722],0
v2,1,0.292742,1.106968,[24 39] ; [7 6],[25.69736842 37.30263158] ; [5.30263158 7.69736842],0
p11,1,0.307829,1.039966,[41 25] ; [10  3],[42.60759494 23.39240506] ; [8.39240506 4.60759494],0
p3,1,0.338094,0.917647,[21 44] ; [6 7],[22.5 42.5] ; [4.5 8.5],0
u3,1,0.338352,0.916667,[ 8 19] ; [3 3],[ 9. 18.] ; [2. 4.],0
s4,1,0.351167,0.869236,[12 54] ; [ 1 12],[10.86075949 55.13924051] ; [ 2.13924051 10.86075949],0
v3,1,0.383874,0.758259,[19 47] ; [ 2 10],[17.76923077 48.23076923] ; [3.23076923 8.76923077],0
d5,1,0.409034,0.681606,[43 23] ; [10  3],[44.27848101 21.72151899] ; [8.72151899 4.27848101],0
p8,1,0.409034,0.681606,[23 43] ; [ 3 10],[21.72151899 44.27848101] ; [4.27848101 8.72151899],0
r1,1,0.416977,0.658819,[18 48] ; [5 8],[19.21518987 46.78481013] ; [3.78481013 9.21518987],0
p12,1,0.429565,0.624,[ 2 63] ; [ 1 12],[ 2.5 62.5] ; [ 0.5 12.5],0
b5,1,0.448591,0.574211,[38 28] ; [6 7],[36.75949367 29.24050633] ; [7.24050633 5.75949367],0
r3,1,0.484618,0.488453,[42 23] ; [9 3],[43.05194805 21.94805195] ; [7.94805195 4.05194805],0
v1,1,0.504036,0.446429,[20 43] ; [5 7],[21. 42.] ; [4. 8.],0
b2,1,0.541667,0.372459,[11 26] ; [2 8],[10.23404255 26.76595745] ; [2.76595745 7.23404255],0
b3,1,0.541667,0.372459,[11 26] ; [2 8],[10.23404255 26.76595745] ; [2.76595745 7.23404255],0
p2,1,0.615565,0.25215,[44 21] ; [9 3],[44.74025974 20.25974026] ; [8.25974026 3.74025974],0
b1,1,0.642692,0.215239,[30 36] ; [5 8],[29.24050633 36.75949367] ; [5.75949367 7.24050633],0
a6,1,0.650143,0.20572,[31 35] ; [7 6],[31.74683544 34.25316456] ; [6.25316456 6.74683544],0
p9,1,0.665635,0.18675,[39 23] ; [9 4],[39.68 22.32] ; [8.32 4.68],0
d4,1,0.710946,0.137334,[46 20] ; [9 3],[46.53846154 19.46153846] ; [8.46153846 3.53846154],0
a5,1,0.715407,0.132936,[37 29] ; [8 5],[37.59493671 28.40506329] ; [7.40506329 5.59493671],0
d1,1,0.725989,0.122827,[27 39] ; [6 7],[27.56962025 38.43037975] ; [5.43037975 7.56962025],0
u1,1,0.750258,0.101314,[ 7 59] ; [ 1 12],[ 6.6835443 59.3164557] ; [ 1.3164557 11.6835443],0
n3,1,0.766242,0.088384,[20 13] ; [1 1],[19.8 13.2] ; [1.2 0.8],0
p10,1,0.785111,0.074346,[40 24] ; [7 5],[39.57894737 24.42105263] ; [7.42105263 4.57894737],0
p6,1,0.801965,0.062903,[13 52] ; [ 3 10],[13.33333333 51.66666667] ; [ 2.66666667 10.33333333],0
a7,1,0.808252,0.058895,[30 36] ; [5 7],[29.61538462 36.38461538] ; [5.38461538 6.61538462],0
p4,1,0.838171,0.041711,[28 37] ; [6 7],[28.33333333 36.66666667] ; [5.66666667 7.33333333],0
p7,1,0.913969,0.011671,[20 43] ; [4 8],[20.16 42.84] ; [3.84 8.16],0
n1,1,0.916676,0.010946,[12 21] ; [1 2],[11.91666667 21.08333333] ; [1.08333333 1.91666667],0
n2,1,0.916676,0.010946,[21 12] ; [2 1],[21.08333333 11.91666667] ; [1.91666667 1.08333333],0
d3,1,0.957029,0.002903,[35 31] ; [7 6],[35.08860759 30.91139241] ; [6.91139241 6.08860759],0
a3,1,0.961029,0.002388,[38 28] ; [7 5],[38.07692308 27.92307692] ; [6.92307692 5.07692308],0
s7,1,0.971248,0.001299,[21 41] ; [4 8],[20.94594595 41.05405405] ; [4.05405405 7.94594595],0
s8,1,0.978083,0.000755,[15 51] ; [ 3 10],[15.03797468 50.96202532] ; [ 2.96202532 10.03797468],0
u2,1,1.0,0.0,[ 9 18] ; [2 4],[ 9. 18.] ; [2. 4.],0
