Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,58.204127,[156  11] ; [27 29],[137.04484305  29.95515695] ; [45.95515695 10.04484305],1
n4,1,0.0,49.795406,[148  19] ; [24 32],[128.80717489  38.19282511] ; [43.19282511 12.80717489],1
p10,1,0.0,26.324786,[140  25] ; [28 27],[126.  39.] ; [42. 13.],1
p9,1,1e-06,23.363179,[146  20] ; [32 23],[133.70135747  32.29864253] ; [44.29864253 10.70135747],1
p2,1,5e-06,20.962849,[139  27] ; [30 26],[126.36936937  39.63063063] ; [42.63063063 13.36936937],1
p4,1,0.004015,8.276871,[98 69] ; [20 35],[88.76576577 78.23423423] ; [29.23423423 25.76576577],0
p5,1,0.005245,7.79284,[ 27 139] ; [ 1 54],[ 21.03167421 144.96832579] ; [ 6.96832579 48.03167421],0
s7,1,0.005375,7.748598,[92 70] ; [18 34],[83.27102804 78.72897196] ; [26.72897196 25.27102804],0
p11,1,0.009946,6.644603,[140  27] ; [38 18],[133.30044843  33.69955157] ; [44.69955157 11.30044843],0
v4,1,0.012197,6.28196,[163   3] ; [50  5],[159.99095023   6.00904977] ; [53.00904977  1.99095023],0
p7,1,0.016339,5.765976,[114  50] ; [29 27],[106.6  57.4] ; [36.4 19.6],0
v3,1,0.016612,5.736921,[75 89] ; [13 36],[67.75586854 96.24413146] ; [20.24413146 28.75586854],0
p8,1,0.017481,5.647436,[90 74] ; [20 35],[82.37442922 81.62557078] ; [27.62557078 27.37442922],0
v1,1,0.021601,5.277631,[93 70] ; [22 34],[85.59360731 77.40639269] ; [29.40639269 26.59360731],0
s8,1,0.029385,4.744928,[89 78] ; [20 35],[81.9954955 85.0045045] ; [27.0045045 27.9954955],0
s6,1,0.039183,4.252899,[114  47] ; [30 24],[107.83255814  53.16744186] ; [36.16744186 17.83255814],0
p12,1,0.087824,2.913811,[ 14 150] ; [ 1 54],[ 11.23287671 152.76712329] ; [ 3.76712329 51.23287671],0
a8,1,0.088169,2.907482,[ 23 135] ; [ 3 50],[ 19.46919431 138.53080569] ; [ 6.53080569 46.46919431],0
u1,1,0.109267,2.56479,[ 13 154] ; [ 1 55],[ 10.48430493 156.51569507] ; [ 3.51569507 52.48430493],0
d5,1,0.139672,2.181567,[129  37] ; [38 18],[124.87387387  41.12612613] ; [42.12612613 13.87387387],0
a3,1,0.159662,1.977426,[121  46] ; [35 21],[116.82511211  50.17488789] ; [39.17488789 16.82511211],0
s5,1,0.16184,1.956953,[69 91] ; [16 34],[64.76190476 95.23809524] ; [20.23809524 29.76190476],0
a1,1,0.173995,1.848179,[  7 160] ; [ 5 51],[  8.98654709 158.01345291] ; [ 3.01345291 52.98654709],0
s1,1,0.181736,1.78337,[  5 159] ; [ 4 52],[  6.70909091 157.29090909] ; [ 2.29090909 53.70909091],0
n2,1,0.196862,1.6655,[30 10] ; [17  2],[31.86440678  8.13559322] ; [15.13559322  3.86440678],0
s2,1,0.203069,1.620166,[84 81] ; [23 33],[79.88687783 85.11312217] ; [27.11312217 28.88687783],0
s4,1,0.217573,1.520308,[ 29 137] ; [14 42],[ 32.15315315 133.84684685] ; [10.84684685 45.15315315],0
p3,1,0.231468,1.431815,[87 80] ; [24 32],[83.12556054 83.87443946] ; [27.87443946 28.12556054],0
b2,1,0.259293,1.272526,[50 58] ; [12 22],[47.15492958 60.84507042] ; [14.84507042 19.15492958],0
b3,1,0.259293,1.272526,[50 58] ; [12 22],[47.15492958 60.84507042] ; [14.84507042 19.15492958],0
