Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,89.51606,[132  49] ; [18 94],[92.66211604 88.33788396] ; [57.33788396 54.66211604],1
d3,1,0.0,86.462262,[167  14] ; [48 64],[132.81569966  48.18430034] ; [82.18430034 29.81569966],1
d5,1,0.0,73.426413,[176   4] ; [66 46],[149.17808219  30.82191781] ; [92.82191781 19.17808219],1
d4,1,0.0,68.004606,[177   3] ; [70 42],[152.26027397  27.73972603] ; [94.73972603 17.26027397],1
a2,1,0.0,36.451242,[ 72 111] ; [  8 104],[ 49.62711864 133.37288136] ; [30.37288136 81.62711864],1
a4,1,0.0,30.483271,[109  73] ; [30 82],[86.04761905 95.95238095] ; [52.95238095 59.04761905],1
a5,1,0.0,27.930194,[163  20] ; [71 41],[145.15932203  37.84067797] ; [88.84067797 23.15932203],1
u1,1,1e-06,24.931314,[ 59 124] ; [  8 104],[ 41.56271186 141.43728814] ; [25.43728814 86.56271186],1
a3,1,0.000465,12.249528,[160  21] ; [81 31],[148.87713311  32.12286689] ; [92.12286689 19.87713311],1
r2,1,0.000496,12.128918,[180   1] ; [100   9],[174.75862069   6.24137931] ; [105.24137931   3.75862069],1
n4,1,0.004538,8.054855,[162  20] ; [85 26],[153.42662116  28.57337884] ; [93.57337884 17.42662116],0
r4,1,0.009907,6.651469,[175   8] ; [98 14],[169.35254237  13.64745763] ; [103.64745763   8.35254237],0
p3,1,0.010277,6.586291,[132  50] ; [65 47],[121.95238095  60.04761905] ; [75.04761905 36.95238095],0
a7,1,0.010425,6.560735,[137  46] ; [68 44],[127.16949153  55.83050847] ; [77.83050847 34.16949153],0
p4,1,0.010625,6.526998,[146  36] ; [75 37],[136.80952381  45.19047619] ; [84.19047619 27.80952381],0
a6,1,0.012325,6.263514,[130  50] ; [65 47],[120.20547945  59.79452055] ; [74.79452055 37.20547945],0
r1,1,0.013458,6.10787,[162  20] ; [87 24],[154.66894198  27.33105802] ; [94.33105802 16.66894198],0
s2,1,0.015844,5.820116,[142  40] ; [73 39],[133.0952381  48.9047619] ; [81.9047619 30.0952381],0
p9,1,0.018383,5.559265,[172  10] ; [97 15],[166.52380952  15.47619048] ; [102.47619048   9.52380952],0
a1,1,0.020331,5.383234,[ 18 165] ; [  3 109],[ 13.02711864 169.97288136] ; [  7.97288136 104.02711864],0
s6,1,0.068983,3.307058,[156  23] ; [87 23],[150.50865052  28.49134948] ; [92.49134948 17.50865052],0
v2,1,0.077047,3.126122,[121  59] ; [62 47],[113.97923875  66.02076125] ; [69.02076125 39.97923875],0
p12,1,0.081999,3.024837,[ 25 157] ; [  8 104],[ 20.42857143 161.57142857] ; [12.57142857 99.42857143],0
v3,1,0.084357,2.978901,[94 81] ; [48 63],[86.88811189 88.11188811] ; [55.11188811 55.88811189],0
b5,1,0.09284,2.824433,[105  78] ; [53 59],[98.01355932 84.98644068] ; [59.98644068 52.01355932],0
v1,1,0.117933,2.444554,[114  65] ; [61 51],[107.64604811  71.35395189] ; [67.35395189 44.64604811],0
r3,1,0.139945,2.178562,[181   2] ; [107   4],[179.26530612   3.73469388] ; [108.73469388   2.26530612],0
b4,1,0.149853,2.073751,[104  79] ; [54 58],[98.01355932 84.98644068] ; [59.98644068 52.01355932],0
