Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,138.107985,[584 104] ; [10 44],[550.77088949 137.22911051] ; [43.22911051 10.77088949],1
r2,1,0.0,137.640682,[670  17] ; [30 20],[652.51017639  34.48982361] ; [47.48982361  2.51017639],1
v4,1,0.0,80.821345,[676  15] ; [37 14],[663.99326146  27.00673854] ; [49.00673854  1.99326146],1
n6,1,0.000324,12.928269,[601  86] ; [37 16],[592.30540541  94.69459459] ; [45.69459459  7.30540541],1
a7,1,0.000489,12.157999,[513 176] ; [29 26],[501.9327957 187.0672043] ; [40.0672043 14.9327957],1
a5,1,0.000961,10.900355,[528 163] ; [31 24],[517.78686327 173.21313673] ; [41.21313673 13.78686327],1
d3,1,0.001088,10.671903,[490 198] ; [27 27],[479.37466307 208.62533693] ; [37.62533693 16.37466307],0
d1,1,0.001875,9.668076,[424 267] ; [22 33],[413.11796247 277.88203753] ; [32.88203753 22.11796247],0
a2,1,0.0024,9.215505,[176 515] ; [ 4 51],[166.72922252 524.27077748] ; [13.27077748 41.72922252],0
a6,1,0.002965,8.828634,[483 205] ; [28 27],[473.17362046 214.82637954] ; [37.82637954 17.17362046],0
p8,1,0.004515,8.064046,[382 300] ; [19 34],[372.08435374 309.91564626] ; [28.91564626 24.08435374],0
u3,1,0.005713,7.638786,[110  73] ; [ 6 15],[104.05882353  78.94117647] ; [11.94117647  9.05882353],0
s6,1,0.006996,7.273986,[482 195] ; [29 25],[473.25170999 203.74829001] ; [37.74829001 16.25170999],0
p3,1,0.010775,6.501983,[367 323] ; [19 35],[357.98387097 332.01612903] ; [28.01612903 25.98387097],0
d5,1,0.012208,6.280362,[568 119] ; [38 17],[561.08086253 125.91913747] ; [44.91913747 10.08086253],0
v3,1,0.012248,6.274639,[274 387] ; [13 41],[265.32447552 395.67552448] ; [21.67552448 32.32447552],0
p7,1,0.014359,5.99348,[456 220] ; [27 26],[447.88477366 228.11522634] ; [35.11522634 17.88477366],0
p4,1,0.014825,5.937167,[433 254] ; [25 29],[424.62348178 262.37651822] ; [33.37651822 20.62348178],0
a4,1,0.019315,5.472776,[326 364] ; [17 38],[317.67785235 372.32214765] ; [25.32214765 29.67785235],0
s8,1,0.022523,5.204944,[335 353] ; [18 37],[326.86944818 361.13055182] ; [26.13055182 28.86944818],0
n4,1,0.023545,5.127867,[542 147] ; [36 19],[535.27150538 153.72849462] ; [42.72849462 12.27150538],0
v1,1,0.025348,4.999927,[385 287] ; [21 30],[377.36099585 294.63900415] ; [28.63900415 22.36099585],0
p10,1,0.029907,4.714616,[631  59] ; [42  9],[626.68016194  63.31983806] ; [46.31983806  4.68016194],0
u1,1,0.031889,4.604464,[130 561] ; [ 4 51],[124.12064343 566.87935657] ; [ 9.87935657 45.12064343],0
s5,1,0.040955,4.177893,[242 419] ; [12 41],[235.14565826 425.85434174] ; [18.85434174 34.14565826],0
a3,1,0.050604,3.821329,[506 183] ; [33 21],[499.82637954 189.17362046] ; [39.17362046 14.82637954],0
d2,1,0.074768,3.175124,[336 352] ; [20 35],[329.6473755 358.3526245] ; [26.3526245 28.6473755],0
d4,1,0.075375,3.161914,[577 111] ; [41 14],[572.25302826 115.74697174] ; [45.74697174  9.25302826],0
n5,1,0.107972,2.583661,[533 154] ; [36 17],[528.2472973 158.7527027] ; [40.7527027 12.2472973],0
a1,1,0.108915,2.569892,[ 30 661] ; [ 5 50],[ 32.41957105 658.58042895] ; [ 2.58042895 52.41957105],0
p2,1,0.116877,2.458676,[597  92] ; [41 11],[593.22807018  95.77192982] ; [44.77192982  7.22807018],0
p6,1,0.122502,2.385038,[271 412] ; [15 37],[265.76598639 417.23401361] ; [20.23401361 31.76598639],0
s7,1,0.13469,2.237597,[347 318] ; [22 31],[341.76183844 323.23816156] ; [27.23816156 25.76183844],0
b1,1,0.136343,2.21875,[233 458] ; [24 31],[238.05227882 452.94772118] ; [18.94772118 36.05227882],0
a8,1,0.137287,2.208113,[ 96 532] ; [ 4 48],[ 92.35294118 535.64705882] ; [ 7.64705882 44.35294118],0
p12,1,0.165901,1.919602,[ 65 624] ; [ 2 51],[ 62.21428571 626.78571429] ; [ 4.78571429 48.21428571],0
p1,1,0.190009,1.717547,[ 61 627] ; [ 2 52],[ 58.41509434 629.58490566] ; [ 4.58490566 49.41509434],0
s1,1,0.22835,1.451107,[ 18 663] ; [ 3 52],[ 19.43070652 661.56929348] ; [ 1.56929348 53.43070652],0
u2,1,0.243898,1.35792,[107  76] ; [10 12],[104.44390244  78.55609756] ; [12.55609756  9.44390244],0
b2,1,0.252252,1.310789,[167 246] ; [10 23],[163.90358744 249.09641256] ; [13.09641256 19.90358744],0
b3,1,0.252252,1.310789,[167 246] ; [10 23],[163.90358744 249.09641256] ; [13.09641256 19.90358744],0
p11,1,0.254934,1.296059,[581 110] ; [43 12],[577.99463807 113.00536193] ; [46.00536193  8.99463807],0
v2,1,0.297841,1.083838,[392 269] ; [27 25],[388.44179523 272.55820477] ; [30.55820477 21.44179523],0
s2,1,0.373386,0.792366,[367 319] ; [26 29],[363.82995951 322.17004049] ; [29.17004049 25.82995951],0
n1,1,0.380197,0.770064,[53 85] ; [ 5 13],[51.30769231 86.69230769] ; [ 6.69230769 11.30769231],0
s3,1,0.454145,0.560286,[398 287] ; [28 25],[395.40650407 289.59349593] ; [30.59349593 22.40650407],0
p5,1,0.46295,0.538753,[ 87 599] ; [ 5 49],[ 85.28648649 600.71351351] ; [ 6.71351351 47.28648649],0
b5,1,0.657085,0.197084,[423 268] ; [32 23],[421.45442359 269.54557641] ; [33.54557641 21.45442359],0
n3,1,0.6668,0.185368,[106  32] ; [13  5],[105.26923077  32.73076923] ; [13.73076923  4.26923077],0
b4,1,0.667123,0.184986,[394 297] ; [33 22],[395.51876676 295.48123324] ; [31.48123324 23.51876676],0
n2,1,0.70674,0.141555,[106  33] ; [13  5],[105.3566879  33.6433121] ; [13.6433121  4.3566879],0
s4,1,0.845427,0.038008,[119 565] ; [ 9 46],[118.47361299 565.52638701] ; [ 9.52638701 45.47361299],0
