Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,28.508946,[81 13] ; [1 8],[74.83495146 19.16504854] ; [7.16504854 1.83495146],1
r2,1,4.9e-05,16.483413,[86  8] ; [4 5],[82.13592233 11.86407767] ; [7.86407767 1.13592233],1
d4,1,6.4e-05,15.966262,[70 23] ; [1 8],[64.73529412 28.26470588] ; [6.26470588 2.73529412],1
d5,1,0.000146,14.42317,[75 19] ; [2 7],[70.27184466 23.72815534] ; [6.72815534 2.27184466],1
v4,1,0.001084,10.677944,[88  4] ; [6 3],[85.62376238  6.37623762] ; [8.37623762 0.62376238],0
r1,1,0.001276,10.377211,[76 18] ; [3 6],[72.09708738 21.90291262] ; [6.90291262 2.09708738],0
a7,1,0.002083,9.475161,[68 26] ; [2 7],[63.88349515 30.11650485] ; [6.11650485 2.88349515],0
d3,1,0.030224,4.696509,[65 29] ; [3 6],[62.05825243 31.94174757] ; [5.94174757 3.05825243],0
a6,1,0.044182,4.049589,[63 31] ; [3 6],[60.23300971 33.76699029] ; [5.76699029 3.23300971],0
s4,1,0.054624,3.693529,[16 75] ; [4 5],[18.2 72.8] ; [1.8 7.2],0
s6,1,0.117972,2.444046,[46 47] ; [2 7],[43.76470588 49.23529412] ; [4.23529412 4.76470588],0
a5,1,0.128431,2.311363,[56 38] ; [3 6],[53.84466019 40.15533981] ; [5.15533981 3.84466019],0
u3,1,0.139919,2.178854,[22 18] ; [1 4],[20.44444444 19.55555556] ; [2.55555556 2.44444444],0
v2,1,0.186882,1.742031,[41 50] ; [2 7],[39.13 51.87] ; [3.87 5.13],0
v3,1,0.221358,1.495549,[28 64] ; [1 8],[26.41584158 65.58415842] ; [2.58415842 6.41584158],0
p4,1,0.229892,1.44153,[51 43] ; [3 6],[49.2815534 44.7184466] ; [4.7184466 4.2815534],0
v1,1,0.235743,1.405868,[40 54] ; [2 7],[38.33009709 55.66990291] ; [3.66990291 5.33009709],0
n2,1,0.245952,1.346154,[22  6] ; [4 3],[20.8  7.2] ; [5.2 1.8],0
p7,1,0.249417,1.326566,[54 39] ; [7 2],[55.61764706 37.38235294] ; [5.38235294 3.61764706],0
s8,1,0.249996,1.323328,[27 66] ; [1 8],[25.52941176 67.47058824] ; [2.47058824 6.52941176],0
s3,1,0.267393,1.230074,[49 44] ; [3 6],[47.41176471 45.58823529] ; [4.58823529 4.41176471],0
p11,1,0.344956,0.891926,[57 37] ; [4 5],[55.66990291 38.33009709] ; [5.33009709 3.66990291],0
p3,1,0.358478,0.843216,[35 58] ; [2 7],[33.73529412 59.26470588] ; [3.26470588 5.73529412],0
n4,1,0.364027,0.823952,[66 28] ; [5 4],[64.7961165 29.2038835] ; [6.2038835 2.7961165],0
d2,1,0.403555,0.697707,[45 49] ; [3 6],[43.80582524 50.19417476] ; [4.19417476 4.80582524],0
n6,1,0.445096,0.58311,[64 30] ; [5 4],[62.97087379 31.02912621] ; [6.02912621 2.97087379],0
a3,1,0.45248,0.564432,[54 40] ; [4 5],[52.93203883 41.06796117] ; [5.06796117 3.93203883],0
n5,1,0.474303,0.511933,[51 43] ; [6 3],[52.01941748 41.98058252] ; [4.98058252 4.01941748],0
a4,1,0.496277,0.46289,[31 62] ; [2 7],[30.08823529 62.91176471] ; [2.91176471 6.08823529],0
b1,1,0.5315,0.391522,[52 42] ; [4 5],[51.10679612 42.89320388] ; [4.89320388 4.10679612],0
p8,1,0.551309,0.354977,[41 53] ; [3 6],[40.15533981 53.84466019] ; [3.84466019 5.15533981],0
u2,1,0.634775,0.225641,[19 20] ; [3 2],[19.5 19.5] ; [2.5 2.5],0
b3,1,0.680872,0.169145,[14 44] ; [1 5],[13.59375 44.40625] ; [1.40625 4.59375],0
b2,1,0.680872,0.169145,[14 44] ; [1 5],[13.59375 44.40625] ; [1.40625 4.59375],0
p6,1,0.708736,0.139543,[25 66] ; [3 6],[25.48 65.52] ; [2.52 6.48],0
s2,1,0.714836,0.133494,[36 55] ; [3 6],[35.49 55.51] ; [3.51 5.49],0
n1,1,0.721761,0.126812,[10 18] ; [2 5],[ 9.6 18.4] ; [2.4 4.6],0
b5,1,0.766018,0.088558,[57 37] ; [5 4],[56.58252427 37.41747573] ; [5.41747573 3.58252427],0
s5,1,0.79617,0.066723,[17 74] ; [2 7],[17.29 73.71] ; [1.71 7.29],0
b4,1,0.816782,0.053678,[59 35] ; [6 3],[59.32038835 34.67961165] ; [5.67961165 3.32038835],0
p10,1,0.840773,0.040363,[28 65] ; [3 6],[28.26470588 64.73529412] ; [2.73529412 6.26470588],0
s7,1,0.845885,0.03778,[30 58] ; [3 5],[30.25 57.75] ; [2.75 5.25],0
n3,1,0.940643,0.005544,[21  9] ; [5 2],[21.08108108  8.91891892] ; [4.91891892 2.08108108],0
