Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,32.461277,[112 166] ; [63 20],[134.76454294 143.23545706] ; [40.23545706 42.76454294],1
p1,1,0.000263,13.316553,[  7 280] ; [10 74],[ 13.1509434 273.8490566] ; [ 3.8490566 80.1509434],1
s8,1,0.000739,11.387973,[ 87 202] ; [42 42],[ 99.94906166 189.05093834] ; [29.05093834 54.94906166],1
p8,1,0.002012,9.53873,[ 85 199] ; [40 43],[ 96.73024523 187.26975477] ; [28.26975477 54.73024523],0
v1,1,0.003475,8.539364,[110 171] ; [47 35],[121.53443526 159.46556474] ; [35.46556474 46.53443526],0
v3,1,0.005853,7.594941,[ 83 194] ; [38 44],[ 93.36211699 183.63788301] ; [27.63788301 54.36211699],0
b1,1,0.01049,6.549682,[ 94 196] ; [40 44],[103.90374332 186.09625668] ; [30.09625668 53.90374332],0
v2,1,0.013467,6.106731,[132 137] ; [53 29],[141.78062678 127.21937322] ; [43.21937322 38.78062678],0
p6,1,0.020495,5.369244,[ 44 243] ; [21 58],[ 50.96994536 236.03005464] ; [14.03005464 64.96994536],0
a5,1,0.021656,5.27325,[178 112] ; [63 21],[186.87165775 103.12834225] ; [54.12834225 29.87165775],0
s7,1,0.028429,4.80186,[ 97 181] ; [40 43],[105.50138504 172.49861496] ; [31.49861496 51.50138504],0
d3,1,0.052028,3.774858,[184 103] ; [44 40],[176.37735849 110.62264151] ; [51.62264151 32.37735849],0
n4,1,0.081497,3.034791,[187 103] ; [62 21],[193.5924933  96.4075067] ; [55.4075067 27.5924933],0
a7,1,0.086738,2.933902,[204  85] ; [51 33],[197.57372654  91.42627346] ; [57.42627346 26.57372654],0
a3,1,0.088066,2.909368,[187 102] ; [62 21],[193.44354839  95.55645161] ; [55.55645161 27.44354839],0
n2,1,0.093294,2.816603,[72 28] ; [13  1],[74.56140351 25.43859649] ; [10.43859649  3.56140351],0
v4,1,0.135349,2.230055,[262  24] ; [81  3],[265.12972973  20.87027027] ; [77.87027027  6.12972973],0
b3,1,0.146833,2.104851,[48 99] ; [24 31],[52.3960396 94.6039604] ; [19.6039604 35.3960396],0
b2,1,0.146833,2.104851,[48 99] ; [24 31],[52.3960396 94.6039604] ; [19.6039604 35.3960396],0
a1,1,0.159372,1.980172,[  8 282] ; [ 5 79],[ 10.0802139 279.9197861] ; [ 2.9197861 81.0802139],0
a2,1,0.174135,1.846982,[ 50 240] ; [20 64],[ 54.27807487 235.72192513] ; [15.72192513 68.27807487],0
s5,1,0.17605,1.83066,[ 67 211] ; [25 54],[ 71.64145658 206.35854342] ; [20.35854342 58.64145658],0
u3,1,0.198593,1.652694,[50 53] ; [14  8],[52.736 50.264] ; [11.264 10.736],0
n3,1,0.205903,1.6,[68 30] ; [12  2],[70. 28.] ; [10.  4.],0
a4,1,0.21318,1.549701,[106 184] ; [37 47],[110.88235294 179.11764706] ; [32.11764706 51.88235294],0
r4,1,0.236686,1.400226,[252  38] ; [77  7],[255.10695187  34.89304813] ; [73.89304813 10.10695187],0
b4,1,0.266684,1.233726,[175 115] ; [45 39],[170.58823529 119.41176471] ; [49.41176471 34.58823529],0
p5,1,0.269618,1.218691,[  7 280] ; [ 4 80],[  8.50943396 278.49056604] ; [ 2.49056604 81.50943396],0
u1,1,0.271461,1.209347,[ 35 255] ; [14 70],[ 37.99465241 252.00534759] ; [11.00534759 72.99465241],0
a8,1,0.418644,0.654119,[ 41 229] ; [ 9 69],[ 38.79310345 231.20689655] ; [11.20689655 66.79310345],0
d2,1,0.468731,0.524965,[116 173] ; [37 46],[118.86290323 170.13709677] ; [34.13709677 48.86290323],0
u2,1,0.491492,0.473258,[55 48] ; [ 9 11],[53.59349593 49.40650407] ; [10.40650407  9.59349593],0
a6,1,0.502321,0.45003,[187 102] ; [57 26],[189.55913978  99.44086022] ; [54.44086022 28.55913978],0
s6,1,0.523667,0.406665,[157 128] ; [49 34],[159.53804348 125.46195652] ; [46.46195652 36.53804348],0
d5,1,0.566814,0.328042,[214  74] ; [65 19],[216.  72.] ; [63. 21.],0
