Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000223,13.623342,[65 62] ; [40  9],[75.76704545 51.23295455] ; [29.23295455 19.76704545],1
d4,1,0.002584,9.08035,[93 34] ; [46  3],[100.30113636  26.69886364] ; [38.69886364 10.30113636],0
a5,1,0.006153,7.505006,[70 57] ; [38 11],[77.93181818 49.06818182] ; [30.06818182 18.93181818],0
v1,1,0.00993,6.647344,[50 70] ; [30 17],[57.48502994 62.51497006] ; [22.51497006 24.48502994],0
p10,1,0.031023,4.651669,[90 36] ; [41  6],[95.41040462 30.58959538] ; [35.58959538 11.41040462],0
n6,1,0.035985,4.397816,[88 38] ; [41  7],[93.4137931 32.5862069] ; [35.5862069 12.4137931],0
d1,1,0.041579,4.152277,[56 71] ; [30 19],[62.05681818 64.94318182] ; [23.94318182 25.05681818],0
a8,1,0.043082,4.09218,[ 15 107] ; [ 1 46],[ 11.55029586 110.44970414] ; [ 4.44970414 42.55029586],0
p5,1,0.068746,3.312721,[  3 123] ; [ 4 43],[  5.0982659 120.9017341] ; [ 1.9017341 45.0982659],0
p8,1,0.068937,3.308148,[49 77] ; [26 22],[54.31034483 71.68965517] ; [20.68965517 27.31034483],0
u2,1,0.069716,3.289692,[29 25] ; [ 6 14],[25.54054054 28.45945946] ; [ 9.45945946 10.54054054],0
r2,1,0.088053,2.909618,[113  12] ; [48  1],[115.66091954   9.33908046] ; [45.33908046  3.66091954],0
n3,1,0.101066,2.688636,[27  5] ; [6 4],[25.14285714  6.85714286] ; [7.85714286 2.14285714],0
s8,1,0.108504,2.575873,[29 98] ; [17 32],[33.19318182 93.80681818] ; [12.80681818 36.19318182],0
s6,1,0.109343,2.563695,[84 43] ; [37 10],[88.31609195 38.68390805] ; [32.68390805 14.31609195],0
s4,1,0.115354,2.479293,[ 17 109] ; [11 36],[ 20.39306358 105.60693642] ; [ 7.60693642 39.39306358],0
d5,1,0.120449,2.411477,[89 38] ; [40  9],[93.08522727 33.91477273] ; [35.91477273 13.08522727],0
b2,1,0.143395,2.141143,[20 48] ; [11 13],[22.91304348 45.08695652] ; [ 8.08695652 15.91304348],0
