Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,25.865728,[20 39] ; [219 100],[37.3042328 21.6957672] ; [201.6957672 117.3042328],1
p11,1,5e-06,20.691516,[36 24] ; [273  48],[48.66141732 11.33858268] ; [260.33858268  60.66141732],1
p8,1,9e-06,19.804398,[17 43] ; [187 127],[32.72727273 27.27272727] ; [171.27272727 142.72727273],1
p9,1,2.4e-05,17.873352,[41 18] ; [284  32],[51.13333333  7.86666667] ; [273.86666667  42.13333333],1
p7,1,4.3e-05,16.749646,[25 34] ; [219  94],[38.69892473 20.30107527] ; [205.30107527 107.69892473],1
r4,1,0.000669,11.572988,[48 12] ; [300  21],[54.80314961  5.19685039] ; [293.19685039  27.80314961],1
v1,1,0.001989,9.559554,[27 32] ; [210 104],[37.48793566 21.51206434] ; [199.51206434 114.48793566],0
n3,1,0.007915,7.052609,[9 9] ; [48 11],[13.32467532  4.67532468] ; [43.67532468 15.32467532],0
s4,1,0.012932,6.178377,[15 44] ; [ 41 277],[ 8.76392573 50.23607427] ; [ 47.23607427 270.76392573],0
p10,1,0.013039,6.163785,[44 16] ; [273  44],[50.45092838  9.54907162] ; [266.54907162  50.45092838],0
d5,1,0.0147,5.95205,[44 15] ; [279  42],[50.15  8.85] ; [272.85  48.15],0
p3,1,0.021026,5.324617,[23 35] ; [180 141],[31.06596306 26.93403694] ; [171.93403694 149.06596306],0
a1,1,0.022847,5.180064,[ 7 53] ; [ 14 307],[ 3.30708661 56.69291339] ; [ 17.69291339 303.30708661],0
r1,1,0.022848,5.180007,[46 14] ; [280  39],[51.60949868  8.39050132] ; [274.39050132  44.60949868],0
n1,1,0.0429,4.099321,[ 2 16] ; [21 37],[ 5.44736842 12.55263158] ; [17.55263158 40.44736842],0
p6,1,0.059429,3.553239,[17 42] ; [132 183],[23.50534759 35.49465241] ; [125.49465241 189.50534759],0
n2,1,0.082408,3.01675,[11  7] ; [47 11],[13.73684211  4.26315789] ; [44.26315789 13.73684211],0
v4,1,0.086614,2.93621,[55  5] ; [306  11],[57.4535809  2.5464191] ; [303.5464191  13.4535809],0
n5,1,0.103931,2.644163,[40 20] ; [242  74],[45. 15.] ; [237.  79.],0
a3,1,0.104276,2.638889,[40 20] ; [245  75],[45. 15.] ; [240.  80.],0
r2,1,0.111448,2.533567,[54  5] ; [305  12],[56.33244681  2.66755319] ; [302.66755319  14.33244681],0
