Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,53.813939,[172  57] ; [32 67],[142.42682927  86.57317073] ; [61.57317073 37.42682927],1
a6,1,0.0,31.709813,[181  49] ; [47 52],[159.39209726  70.60790274] ; [68.60790274 30.39209726],1
r3,1,1e-06,23.646611,[215  13] ; [75 24],[202.20183486  25.79816514] ; [87.79816514 11.20183486],1
r4,1,1.1e-05,19.35852,[207  23] ; [70 29],[193.64741641  36.35258359] ; [83.35258359 15.64741641],1
d5,1,1.4e-05,18.913777,[194  36] ; [62 37],[178.96656535  51.03343465] ; [77.03343465 21.96656535],1
a2,1,0.000164,14.200452,[ 61 169] ; [ 8 91],[ 48.23708207 181.76291793] ; [20.76291793 78.23708207],1
u1,1,0.000168,14.153694,[ 39 191] ; [ 2 97],[ 28.66261398 201.33738602] ; [12.33738602 86.66261398],1
d4,1,0.000427,12.411639,[186  44] ; [62 37],[173.37386018  56.62613982] ; [74.62613982 24.37386018],1
r1,1,0.000642,11.649362,[177  50] ; [59 40],[164.33128834  62.66871166] ; [71.66871166 27.33128834],1
b5,1,0.000642,11.649263,[153  77] ; [46 53],[139.11854103  90.88145897] ; [59.88145897 39.11854103],1
v4,1,0.001014,10.801544,[213  16] ; [80 19],[204.56402439  24.43597561] ; [88.43597561 10.56402439],0
r2,1,0.001387,10.22302,[214  14] ; [80 17],[206.25230769  21.74769231] ; [87.74769231  9.25230769],0
s2,1,0.001836,9.706438,[ 73 153] ; [15 82],[ 61.57275542 164.42724458] ; [26.42724458 70.57275542],0
p2,1,0.005702,7.642176,[186  44] ; [64 32],[176.3803681  53.6196319] ; [73.6196319 22.3803681],0
d1,1,0.00777,7.085778,[132  98] ; [41 58],[120.94224924 109.05775076] ; [52.05775076 46.94224924],0
u2,1,0.009374,6.750088,[42 35] ; [14 32],[35.05691057 41.94308943] ; [20.94308943 25.05691057],0
u3,1,0.011709,6.35439,[43 35] ; [15 32],[36.192 41.808] ; [21.808 25.192],0
a5,1,0.012106,6.295277,[167  63] ; [58 41],[157.29483283  72.70516717] ; [67.70516717 31.29483283],0
a3,1,0.015291,5.882585,[152  76] ; [52 47],[142.23853211  85.76146789] ; [61.76146789 37.23853211],0
n4,1,0.015403,5.869776,[201  29] ; [76 23],[193.64741641  36.35258359] ; [83.35258359 15.64741641],0
p4,1,0.018847,5.515642,[127 102] ; [40 57],[117.30981595 111.69018405] ; [49.69018405 47.30981595],0
s3,1,0.029371,4.745756,[ 93 132] ; [28 70],[ 84.2879257 140.7120743] ; [36.7120743 61.2879257],0
a4,1,0.056717,3.630883,[104 125] ; [33 64],[ 96.23619632 132.76380368] ; [40.76380368 56.23619632],0
p5,1,0.062111,3.480093,[ 14 214] ; [12 86],[ 18.18404908 209.81595092] ; [ 7.81595092 90.18404908],0
p10,1,0.063574,3.441611,[183  45] ; [68 28],[176.62962963  51.37037037] ; [74.37037037 21.62962963],0
s5,1,0.067486,3.343124,[ 42 180] ; [27 69],[ 48.16981132 173.83018868] ; [20.83018868 75.16981132],0
s6,1,0.075366,3.16211,[121 105] ; [41 55],[113.70186335 112.29813665] ; [48.29813665 47.70186335],0
p8,1,0.078149,3.102975,[113 111] ; [39 59],[105.73913043 118.26086957] ; [46.26086957 51.73913043],0
a8,1,0.104178,2.640383,[ 33 178] ; [ 8 84],[ 28.55115512 182.44884488] ; [12.44884488 79.55115512],0
v2,1,0.108931,2.569662,[110 104] ; [39 55],[103.52597403 110.47402597] ; [45.47402597 48.52597403],0
p3,1,0.111767,2.529063,[100 130] ; [33 64],[ 93.54740061 136.45259939] ; [39.45259939 57.54740061],0
p6,1,0.130531,2.286183,[ 69 158] ; [21 74],[ 63.44720497 163.55279503] ; [26.55279503 68.44720497],0
p7,1,0.134743,2.236996,[134  93] ; [48 48],[127.90712074  99.09287926] ; [54.09287926 41.90712074],0
p9,1,0.144099,2.133634,[184  42] ; [72 25],[179.12074303  46.87925697] ; [76.87925697 20.12074303],0
v1,1,0.146567,2.107617,[122 101] ; [45 53],[116.01557632 106.98442368] ; [50.98442368 47.01557632],0
p11,1,0.243281,1.361482,[183  47] ; [73 26],[178.96656535  51.03343465] ; [77.03343465 21.96656535],0
s1,1,0.277838,1.177637,[  3 222] ; [ 3 93],[  4.20560748 220.79439252] ; [ 1.79439252 94.20560748],0
v3,1,0.321387,0.983294,[ 74 145] ; [27 69],[ 70.21904762 148.78095238] ; [30.78095238 65.21904762],0
n3,1,0.345538,0.889776,[35 12] ; [20 11],[33.14102564 13.85897436] ; [21.85897436  9.14102564],0
n1,1,0.374585,0.788397,[20 25] ; [11 21],[18.11688312 26.88311688] ; [12.88311688 19.11688312],0
d2,1,0.412978,0.67021,[102 127] ; [48 49],[105.36809816 123.63190184] ; [44.63190184 52.36809816],0
b1,1,0.445542,0.581967,[ 85 145] ; [41 58],[ 88.08510638 141.91489362] ; [37.91489362 61.08510638],0
s4,1,0.450663,0.568985,[ 34 188] ; [12 87],[ 31.81308411 190.18691589] ; [14.18691589 84.81308411],0
n2,1,0.539657,0.376176,[36 12] ; [22 10],[34.8 13.2] ; [23.2  8.8],0
b4,1,0.552444,0.352958,[136  94] ; [62 37],[138.41945289  91.58054711] ; [59.58054711 39.41945289],0
p12,1,0.564168,0.332538,[ 13 216] ; [ 4 93],[ 11.94171779 217.05828221] ; [ 5.05828221 91.94171779],0
s8,1,0.582648,0.301973,[ 43 187] ; [16 83],[ 41.24620061 188.75379939] ; [17.75379939 81.24620061],0
n6,1,0.592436,0.286556,[192  36] ; [81 18],[190.34862385  37.65137615] ; [82.65137615 16.34862385],0
b2,1,0.617806,0.248963,[46 78] ; [20 40],[44.47826087 79.52173913] ; [21.52173913 38.47826087],0
b3,1,0.617806,0.248963,[46 78] ; [20 40],[44.47826087 79.52173913] ; [21.52173913 38.47826087],0
a1,1,0.648953,0.207223,[ 12 218] ; [ 4 95],[ 11.18541033 218.81458967] ; [ 4.81458967 94.18541033],0
