Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,81.925146,[392  37] ; [10 19],[376.54585153  52.45414847] ; [25.45414847  3.54585153],1
r2,1,0.0,74.014722,[408  19] ; [14 13],[396.9030837  30.0969163] ; [25.0969163  1.9030837],1
p2,1,0.0,30.860792,[357  71] ; [12 17],[345.58424508  82.41575492] ; [23.41575492  5.58424508],1
r3,1,0.0,29.019301,[410  18] ; [20  8],[403.59649123  24.40350877] ; [26.40350877  1.59649123],1
r1,1,0.0,28.422406,[352  75] ; [12 17],[340.85087719  86.14912281] ; [23.14912281  5.85087719],1
p10,1,2e-06,22.2538,[333  91] ; [11 17],[322.69026549 101.30973451] ; [21.30973451  6.69026549],1
n6,1,7.3e-05,15.741723,[348  80] ; [14 14],[339.77192982  88.22807018] ; [22.22807018  5.77192982],1
p11,1,0.000225,13.608084,[336  93] ; [14 15],[327.83842795 101.16157205] ; [22.16157205  6.83842795],1
p9,1,0.000315,12.978788,[343  81] ; [14 13],[335.62749446  88.37250554] ; [21.37250554  5.62749446],1
s1,1,0.001111,10.632536,[ 11 413] ; [ 4 25],[ 14.0397351 409.9602649] ; [ 0.9602649 28.0397351],0
u3,1,0.001172,10.534355,[86 52] ; [1 9],[81.12162162 56.87837838] ; [5.87837838 4.12162162],0
s6,1,0.001553,10.015202,[246 180] ; [ 8 21],[237.81098901 188.18901099] ; [16.18901099 12.81098901],0
d3,1,0.001679,9.870519,[331  96] ; [15 14],[323.99561404 103.00438596] ; [22.00438596  6.99561404],0
p7,1,0.001998,9.551185,[252 166] ; [ 9 20],[244.06711409 173.93288591] ; [16.93288591 12.06711409],0
p4,1,0.002048,9.505645,[244 184] ; [ 8 21],[236.00875274 191.99124726] ; [15.99124726 13.00875274],0
p3,1,0.002628,9.049295,[196 231] ; [ 5 24],[188.21710526 238.78289474] ; [12.78289474 16.21710526],0
s2,1,0.00917,6.789321,[166 261] ; [ 4 24],[159.53846154 267.46153846] ; [10.46153846 17.53846154],0
d4,1,0.018488,5.549295,[355  73] ; [19 10],[350.26695842  77.73304158] ; [23.73304158  5.26695842],0
s7,1,0.020065,5.406225,[156 254] ; [ 4 22],[150.4587156 259.5412844] ; [ 9.5412844 16.4587156],0
d1,1,0.023089,5.161781,[255 174] ; [11 18],[249.15720524 179.84279476] ; [16.84279476 12.15720524],0
b4,1,0.03032,4.691058,[253 176] ; [23  6],[258.52401747 170.47598253] ; [17.47598253 11.52401747],0
v2,1,0.055534,3.665972,[230 179] ; [11 18],[225.043379 183.956621] ; [15.956621 13.043379],0
p8,1,0.072714,3.220658,[210 213] ; [ 9 19],[205.40354767 217.59645233] ; [13.59645233 14.40354767],0
a8,1,0.072927,3.215885,[ 50 337] ; [ 7 21],[ 53.15421687 333.84578313] ; [ 3.84578313 24.15421687],0
v1,1,0.076989,3.127354,[205 210] ; [ 9 19],[200.47404063 214.52595937] ; [13.52595937 14.47404063],0
a1,1,0.083808,2.989453,[ 16 413] ; [ 3 26],[ 17.79694323 411.20305677] ; [ 1.20305677 27.79694323],0
a6,1,0.111669,2.530438,[335  93] ; [19 10],[331.53610503  96.46389497] ; [22.46389497  6.53610503],0
s3,1,0.122435,2.385897,[200 224] ; [ 9 19],[196.05309735 227.94690265] ; [12.94690265 15.05309735],0
p6,1,0.126384,2.336369,[130 294] ; [ 5 24],[126.35761589 297.64238411] ; [ 8.64238411 20.35761589],0
s4,1,0.153932,2.032851,[ 52 373] ; [ 1 28],[ 49.61453744 375.38546256] ; [ 3.38546256 25.61453744],0
b1,1,0.155676,2.015736,[151 278] ; [14 15],[154.55240175 274.44759825] ; [10.44759825 18.55240175],0
s8,1,0.164292,1.934272,[142 286] ; [ 6 23],[138.6083151 289.3916849] ; [ 9.3916849 19.6083151],0
n5,1,0.165127,1.926631,[301 124] ; [17 12],[297.68722467 127.31277533] ; [20.31277533  8.68722467],0
n4,1,0.176607,1.825945,[315 113] ; [18 11],[311.86870897 116.13129103] ; [21.13129103  7.86870897],0
u2,1,0.229389,1.444648,[82 56] ; [4 6],[80.18918919 57.81081081] ; [5.81081081 4.18918919],0
b5,1,0.375487,0.785424,[286 143] ; [17 12],[283.81441048 145.18558952] ; [19.18558952  9.81441048],0
v3,1,0.381575,0.765621,[146 264] ; [ 8 21],[143.82687927 266.17312073] ; [10.17312073 18.82687927],0
d5,1,0.388381,0.744004,[352  76] ; [22  7],[350.26695842  77.73304158] ; [23.73304158  5.26695842],0
a4,1,0.431422,0.618992,[179 248] ; [10 19],[176.98026316 250.01973684] ; [12.01973684 16.98026316],0
p1,1,0.432986,0.6148,[ 28 399] ; [ 3 26],[ 29.02850877 397.97149123] ; [ 1.97149123 27.02850877],0
b3,1,0.532268,0.390059,[ 80 166] ; [ 4 12],[ 78.87022901 167.12977099] ; [ 5.12977099 10.87022901],0
b2,1,0.532268,0.390059,[ 80 166] ; [ 4 12],[ 78.87022901 167.12977099] ; [ 5.12977099 10.87022901],0
a2,1,0.535537,0.383875,[111 318] ; [ 6 23],[109.59170306 319.40829694] ; [ 7.40829694 21.59170306],0
u1,1,0.590276,0.289913,[ 76 353] ; [ 4 25],[ 74.93449782 354.06550218] ; [ 5.06550218 23.93449782],0
a5,1,0.597681,0.278507,[301 128] ; [19 10],[299.73799127 129.26200873] ; [20.26200873  8.73799127],0
n3,1,0.653908,0.201008,[66 28] ; [7 4],[65.35238095 28.64761905] ; [7.64761905 3.35238095],0
p12,1,0.683155,0.166596,[ 22 404] ; [ 1 28],[ 21.53406593 404.46593407] ; [ 1.46593407 27.53406593],0
n1,1,0.709419,0.138858,[29 65] ; [4 7],[29.54285714 64.45714286] ; [3.45714286 7.54285714],0
p5,1,0.747606,0.103554,[ 21 406] ; [ 1 27],[ 20.64615385 406.35384615] ; [ 1.35384615 26.64615385],0
n2,1,0.821722,0.050774,[63 31] ; [7 4],[62.66666667 31.33333333] ; [7.33333333 3.66666667],0
a3,1,0.964231,0.002011,[288 139] ; [19  9],[288.10769231 138.89230769] ; [18.89230769  9.10769231],0
d2,1,0.997306,1.1e-05,[192 236] ; [13 16],[191.99124726 236.00875274] ; [13.00875274 15.99124726],0
