Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,34.066822,[48  9] ; [43 73],[29.98265896 27.01734104] ; [61.01734104 54.98265896],1
d4,1,0.000122,14.766421,[51  9] ; [65 51],[39.54545455 20.45454545] ; [76.45454545 39.54545455],1
r4,1,0.001082,10.682021,[50 10] ; [69 48],[40.33898305 19.66101695] ; [78.66101695 38.33898305],0
p6,1,0.001185,10.514046,[25 33] ; [22 90],[16.03529412 41.96470588] ; [30.96470588 81.03529412],0
p3,1,0.001533,10.039113,[31 28] ; [33 84],[21.45454545 37.54545455] ; [42.54545455 74.45454545],0
d5,1,0.002235,9.345991,[46 14] ; [62 55],[36.61016949 23.38983051] ; [71.38983051 45.61016949],0
r1,1,0.00236,9.245765,[45 15] ; [60 57],[35.59322034 24.40677966] ; [69.40677966 47.59322034],0
s2,1,0.002703,8.997714,[32 28] ; [35 81],[22.84090909 37.15909091] ; [44.15909091 71.84090909],0
b4,1,0.005041,7.864752,[42 18] ; [56 61],[33.22033898 26.77966102] ; [64.77966102 52.22033898],0
d1,1,0.00723,7.215003,[32 28] ; [38 79],[23.72881356 36.27118644] ; [46.27118644 70.72881356],0
p10,1,0.007302,7.197149,[46 13] ; [66 49],[37.97701149 21.02298851] ; [74.02298851 40.97701149],0
v4,1,0.007384,7.177076,[56  4] ; [88 26],[49.65517241 10.34482759] ; [94.34482759 19.65517241],0
s4,1,0.007578,7.130497,[18 41] ; [ 16 101],[11.39772727 47.60227273] ; [22.60227273 94.39772727],0
d2,1,0.009391,6.746986,[34 26] ; [42 74],[25.90909091 34.09090909] ; [50.09090909 65.90909091],0
a4,1,0.017927,5.603239,[32 28] ; [40 75],[24.68571429 35.31428571] ; [47.31428571 67.68571429],0
p7,1,0.025406,4.995976,[39 20] ; [55 59],[32.05780347 26.94219653] ; [61.94219653 52.05780347],0
r2,1,0.025514,4.988652,[55  5] ; [90 25],[49.71428571 10.28571429] ; [95.28571429 19.71428571],0
r3,1,0.045492,4.000302,[54  6] ; [91 26],[49.15254237 10.84745763] ; [95.84745763 21.15254237],0
v1,1,0.04629,3.971018,[29 30] ; [39 77],[22.92571429 36.07428571] ; [45.07428571 70.92571429],0
u3,1,0.048013,3.909542,[13  8] ; [19 33],[ 9.20547945 11.79452055] ; [22.79452055 29.20547945],0
a5,1,0.050663,3.819381,[40 20] ; [60 57],[33.89830508 26.10169492] ; [66.10169492 50.89830508],0
p9,1,0.057831,3.598508,[47 12] ; [75 39],[41.60693642 17.39306358] ; [80.39306358 33.60693642],0
s7,1,0.058112,3.590468,[29 30] ; [38 73],[23.25294118 35.74705882] ; [43.74705882 67.25294118],0
b5,1,0.064075,3.428648,[24 36] ; [64 53],[29.83050847 30.16949153] ; [58.16949153 58.83050847],0
s3,1,0.078983,3.08571,[35 25] ; [51 64],[29.48571429 30.51428571] ; [56.51428571 58.48571429],0
n6,1,0.090991,2.85676,[47 11] ; [80 36],[42.33333333 15.66666667] ; [84.66666667 31.33333333],0
p2,1,0.105122,2.62607,[46 13] ; [76 39],[41.36781609 17.63218391] ; [80.63218391 34.36781609],0
s8,1,0.135031,2.233687,[23 37] ; [32 85],[18.6440678 41.3559322] ; [36.3559322 80.6440678],0
a2,1,0.153688,2.03526,[ 8 52] ; [  8 109],[ 5.42372881 54.57627119] ; [ 10.57627119 106.42372881],0
a3,1,0.179162,1.804562,[39 20] ; [65 52],[34.86363636 24.13636364] ; [69.13636364 47.86363636],0
u1,1,0.184947,1.757414,[ 4 56] ; [  3 114],[ 2.37288136 57.62711864] ; [  4.62711864 112.37288136],0
d3,1,0.202689,1.622895,[28 32] ; [43 74],[24.06779661 35.93220339] ; [46.93220339 70.06779661],0
b2,1,0.210064,1.570985,[20 23] ; [25 47],[16.82608696 26.17391304] ; [28.17391304 43.82608696],0
b3,1,0.210064,1.570985,[20 23] ; [25 47],[16.82608696 26.17391304] ; [28.17391304 43.82608696],0
n1,1,0.213156,1.549858,[9 8] ; [16 29],[ 6.85483871 10.14516129] ; [18.14516129 26.85483871],0
p11,1,0.298264,1.081941,[46 14] ; [81 36],[43.05084746 16.94915254] ; [83.94915254 33.05084746],0
n2,1,0.315615,1.007033,[13  4] ; [29 17],[11.33333333  5.66666667] ; [30.66666667 15.33333333],0
p4,1,0.32743,0.959035,[29 30] ; [48 68],[25.96 33.04] ; [51.04 64.96],0
n3,1,0.415352,0.663429,[7 8] ; [27 19],[8.36065574 6.63934426] ; [25.63934426 20.36065574],0
p8,1,0.433407,0.613676,[26 33] ; [44 72],[23.6 35.4] ; [46.4 69.6],0
p12,1,0.467756,0.527273,[ 4 54] ; [  5 111],[ 3. 55.] ; [  6. 110.],0
p1,1,0.470758,0.520197,[ 6 54] ; [  8 108],[ 4.77272727 55.22727273] ; [  9.22727273 106.77272727],0
b1,1,0.49083,0.474707,[28 32] ; [61 56],[30.16949153 29.83050847] ; [58.83050847 58.16949153],0
n4,1,0.547482,0.361848,[41 18] ; [76 41],[39.22159091 19.77840909] ; [77.77840909 39.22159091],0
v2,1,0.55117,0.355225,[20 39] ; [33 79],[18.28654971 40.71345029] ; [34.71345029 77.28654971],0
u2,1,0.556298,0.346154,[10 10] ; [22 30],[ 8.88888889 11.11111111] ; [23.11111111 28.88888889],0
n5,1,0.633559,0.227265,[43 15] ; [82 34],[41.66666667 16.33333333] ; [83.33333333 32.66666667],0
p5,1,0.706678,0.141618,[ 5 54] ; [  8 108],[ 4.38285714 54.61714286] ; [  8.61714286 107.38285714],0
a6,1,0.731557,0.117686,[22 38] ; [46 71],[23.05084746 36.94915254] ; [44.94915254 72.05084746],0
a1,1,0.825683,0.048506,[ 3 57] ; [  5 112],[ 2.71186441 57.28813559] ; [  5.28813559 111.71186441],0
a8,1,0.833858,0.043997,[ 6 53] ; [10 99],[ 5.61904762 53.38095238] ; [10.38095238 98.61904762],0
s1,1,0.844558,0.038442,[ 3 57] ; [  5 110],[ 2.74285714 57.25714286] ; [  5.25714286 109.74285714],0
