Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,45.51162,[370  94] ; [40 48],[344.63768116 119.36231884] ; [65.36231884 22.63768116],1
n4,1,0.0,36.808786,[382  83] ; [47 42],[360.08122744 104.91877256] ; [68.91877256 20.08122744],1
p11,1,0.0,26.936497,[379  87] ; [50 39],[360.20540541 105.79459459] ; [68.79459459 20.20540541],1
p10,1,0.0,26.862553,[393  68] ; [53 33],[375.87934186  85.12065814] ; [70.12065814 15.87934186],1
p9,1,1.6e-05,18.645085,[399  59] ; [59 27],[385.59558824  72.40441176] ; [72.40441176 13.59558824],1
p4,1,6.1e-05,16.08224,[304 158] ; [38 50],[287.28 174.72] ; [54.72 33.28],1
r4,1,0.000124,14.724475,[454  12] ; [79 10],[447.52792793  18.47207207] ; [85.47207207  3.52792793],1
s6,1,0.000369,12.684837,[328 128] ; [47 42],[313.76146789 142.23853211] ; [61.23853211 27.76146789],1
v4,1,0.000417,12.453397,[455   9] ; [81  8],[449.73598553  14.26401447] ; [86.26401447  2.73598553],1
p6,1,0.000527,12.018407,[181 279] ; [17 69],[166.81318681 293.18681319] ; [31.18681319 54.81318681],1
s7,1,0.000627,11.694006,[231 211] ; [26 56],[216.78244275 225.21755725] ; [40.21755725 41.78244275],1
s5,1,0.000739,11.388495,[158 292] ; [14 71],[144.6728972 305.3271028] ; [27.3271028 57.6728972],1
d2,1,0.002753,8.964604,[250 215] ; [32 56],[237.12477396 227.87522604] ; [44.87522604 43.12477396],0
u1,1,0.002895,8.872727,[127 339] ; [11 78],[115.87027027 350.12972973] ; [22.12972973 66.87027027],0
p2,1,0.006492,7.408319,[401  63] ; [66 22],[392.55072464  71.44927536] ; [74.44927536 13.55072464],0
v1,1,0.007268,7.205608,[260 196] ; [36 51],[248.57458564 207.42541436] ; [47.42541436 39.57458564],0
p12,1,0.008635,6.896793,[ 45 419] ; [ 1 85],[ 38.80727273 425.19272727] ; [ 7.19272727 78.80727273],0
s8,1,0.009796,6.67168,[213 247] ; [28 61],[201.93078324 258.06921676] ; [39.06921676 49.93078324],0
r2,1,0.010636,6.525128,[455   9] ; [83  6],[451.41410488  12.58589512] ; [86.58589512  2.41410488],0
s2,1,0.014931,5.924545,[247 211] ; [35 53],[236.54945055 221.45054945] ; [45.45054945 42.54945055],0
p3,1,0.015956,5.807692,[239 225] ; [33 55],[228.63768116 235.36231884] ; [43.36231884 44.63768116],0
d1,1,0.016423,5.756978,[313 153] ; [48 41],[303.10990991 162.89009009] ; [57.89009009 31.10990991],0
p7,1,0.030255,4.694741,[298 154] ; [45 39],[289.24626866 162.75373134] ; [53.75373134 30.24626866],0
b1,1,0.031463,4.627496,[159 307] ; [41 48],[167.92792793 298.07207207] ; [32.07207207 56.92792793],0
p8,1,0.036068,4.393908,[258 199] ; [38 48],[249.11970534 207.88029466] ; [46.88029466 39.11970534],0
r3,1,0.040433,4.199641,[452  12] ; [82  6],[448.86956522  15.13043478] ; [85.13043478  2.86956522],0
v3,1,0.044801,4.026105,[190 259] ; [25 57],[181.79849341 267.20150659] ; [33.20150659 48.79849341],0
v2,1,0.059278,3.557471,[282 166] ; [42 39],[274.38941399 173.61058601] ; [49.61058601 31.38941399],0
s3,1,0.062819,3.46135,[263 191] ; [41 46],[255.11275416 198.88724584] ; [48.88724584 38.11275416],0
p5,1,0.075703,3.154815,[ 57 406] ; [ 5 82],[ 52.19272727 410.80727273] ; [ 9.80727273 77.19272727],0
p1,1,0.096253,2.766559,[ 47 416] ; [ 4 84],[ 42.85480944 420.14519056] ; [ 8.14519056 79.85480944],0
b3,1,0.097439,2.746976,[ 98 181] ; [11 37],[ 93. 186.] ; [16. 32.],0
b2,1,0.097439,2.746976,[ 98 181] ; [11 37],[ 93. 186.] ; [16. 32.],0
a2,1,0.104825,2.630555,[156 310] ; [22 67],[149.45585586 316.54414414] ; [28.54414414 60.45585586],0
u2,1,0.112613,2.517158,[66 54] ; [20  8],[69.72972973 50.27027027] ; [16.27027027 11.72972973],0
n2,1,0.118333,2.439252,[69 22] ; [17 11],[65.76470588 25.23529412] ; [20.23529412  7.76470588],0
a4,1,0.132793,2.259541,[228 236] ; [36 53],[221.51175407 242.48824593] ; [42.48824593 46.51175407],0
n3,1,0.139066,2.188268,[71 21] ; [17 10],[68.03361345 23.96638655] ; [19.96638655  7.03361345],0
s4,1,0.139947,2.178542,[ 74 381] ; [ 9 80],[ 69.42095588 385.57904412] ; [13.57904412 75.42095588],0
a5,1,0.141729,2.159088,[368  98] ; [64 25],[362.72432432 103.27567568] ; [69.27567568 19.72432432],0
a3,1,0.217262,1.522367,[345 118] ; [60 28],[340.31760436 122.68239564] ; [64.68239564 23.31760436],0
n1,1,0.274758,1.19284,[36 54] ; [ 8 20],[33.55932203 56.44067797] ; [10.44067797 17.55932203],0
a6,1,0.323283,0.975618,[364 101] ; [73 15],[367.45931284  97.54068716] ; [69.54068716 18.45931284],0
a1,1,0.407034,0.687448,[ 19 447] ; [ 2 87],[ 17.63243243 448.36756757] ; [ 3.36756757 85.63243243],0
s1,1,0.460952,0.543582,[ 14 444] ; [ 4 83],[ 15.1266055 442.8733945] ; [ 2.8733945 84.1266055],0
u3,1,0.517234,0.419405,[78 42] ; [20  8],[79.45945946 40.54054054] ; [18.54054054  9.45945946],0
d3,1,0.522554,0.40885,[374  92] ; [68 20],[371.79061372  94.20938628] ; [70.20938628 17.79061372],0
b4,1,0.62395,0.240355,[280 186] ; [51 38],[277.92072072 188.07927928] ; [53.07927928 35.92072072],0
a8,1,0.681464,0.168482,[ 63 347] ; [11 70],[ 61.79226069 348.20773931] ; [12.20773931 68.79226069],0
d5,1,0.682994,0.166774,[389  77] ; [75 13],[390.29602888  75.70397112] ; [73.70397112 14.29602888],0
d4,1,0.709213,0.139064,[399  67] ; [74 14],[397.86642599  68.13357401] ; [75.13357401 12.86642599],0
b5,1,0.766749,0.087989,[296 170] ; [58 31],[297.23243243 168.76756757] ; [56.76756757 32.23243243],0
