Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,1.1e-05,19.410244,[32 17] ; [37 90],[19.21022727 29.78977273] ; [49.78977273 77.21022727],1
p4,1,1.1e-05,19.337736,[35 14] ; [44 83],[21.99431818 27.00568182] ; [57.00568182 69.99431818],1
p7,1,0.001053,10.731488,[36 11] ; [61 64],[26.50581395 20.49418605] ; [70.49418605 54.50581395],0
s7,1,0.001324,10.308737,[27 22] ; [36 88],[17.84393064 31.15606936] ; [45.15606936 78.84393064],0
a2,1,0.001353,10.269332,[14 35] ; [ 12 115],[ 7.23863636 41.76136364] ; [ 18.76136364 108.23863636],0
s4,1,0.005696,7.644058,[17 32] ; [ 20 107],[10.30113636 38.69886364] ; [ 26.69886364 100.30113636],0
u3,1,0.005934,7.570256,[12  1] ; [24 24],[7.67213115 5.32786885] ; [28.32786885 19.67213115],0
a5,1,0.01356,6.094578,[40  9] ; [79 48],[33.13068182 15.86931818] ; [85.86931818 41.13068182],0
r4,1,0.01687,5.709846,[47  2] ; [104  23],[42.03977273  6.96022727] ; [108.96022727  18.03977273],0
p1,1,0.020557,5.363925,[ 8 40] ; [  7 118],[ 4.16184971 43.83815029] ; [ 10.83815029 114.16184971],0
a4,1,0.021371,5.296309,[25 24] ; [41 86],[18.375 30.625] ; [47.625 79.375],0
s8,1,0.027938,4.8319,[25 24] ; [42 85],[18.65340909 30.34659091] ; [48.34659091 78.65340909],0
u1,1,0.044359,4.042835,[ 9 40] ; [ 10 117],[ 5.28977273 43.71022727] ; [ 13.71022727 113.28977273],0
d2,1,0.046107,3.977666,[25 24] ; [44 83],[19.21022727 29.78977273] ; [49.78977273 77.21022727],0
u2,1,0.046205,3.974106,[11  2] ; [26 22],[7.8852459 5.1147541] ; [29.1147541 18.8852459],0
b1,1,0.054542,3.696028,[20 29] ; [33 94],[14.75568182 34.24431818] ; [38.24431818 88.75568182],0
s6,1,0.055989,3.652377,[35 13] ; [72 54],[29.51724138 18.48275862] ; [77.48275862 48.51724138],0
s2,1,0.058413,3.581871,[28 21] ; [52 74],[22.4 26.6] ; [57.6 68.4],0
s5,1,0.069849,3.286568,[19 26] ; [33 87],[14.18181818 30.81818182] ; [37.81818182 82.18181818],0
d1,1,0.074939,3.171375,[32 17] ; [64 63],[26.72727273 22.27272727] ; [69.27272727 57.72727273],0
n6,1,0.077265,3.121516,[37 11] ; [80 47],[32.09142857 15.90857143] ; [84.90857143 42.09142857],0
n4,1,0.098956,2.722295,[24 25] ; [45 82],[19.21022727 29.78977273] ; [49.78977273 77.21022727],0
p12,1,0.107446,2.591397,[ 5 44] ; [  5 122],[ 2.78409091 46.21590909] ; [  7.21590909 119.78409091],0
d3,1,0.112068,2.524812,[40  8] ; [91 36],[35.93142857 12.06857143] ; [95.06857143 31.93142857],0
r2,1,0.121987,2.391626,[47  1] ; [115  11],[44.68965517  3.31034483] ; [117.31034483   8.68965517],0
a3,1,0.124856,2.355322,[36 13] ; [77 49],[31.64 17.36] ; [81.36 44.64],0
p8,1,0.132091,2.267758,[26 23] ; [51 75],[21.56 27.44] ; [55.44 70.56],0
v4,1,0.146262,2.110807,[48  1] ; [115  10],[45.90229885  3.09770115] ; [117.09770115   7.90229885],0
d5,1,0.194158,1.685781,[40  8] ; [94 33],[36.75428571 11.24571429] ; [97.24571429 29.75428571],0
r3,1,0.194948,1.679825,[48  1] ; [118   9],[46.21590909  2.78409091] ; [119.78409091   7.21590909],0
a6,1,0.250883,1.318378,[35 14] ; [79 48],[31.73863636 17.26136364] ; [82.26136364 44.73863636],0
a1,1,0.253928,1.301564,[ 4 45] ; [  5 122],[ 2.50568182 46.49431818] ; [  6.49431818 120.50568182],0
v1,1,0.282496,1.155044,[22 26] ; [45 77],[18.91764706 29.08235294] ; [48.08235294 73.91764706],0
d4,1,0.347147,0.88386,[43  6] ; [104  23],[40.92613636  8.07386364] ; [106.07386364  20.92613636],0
p10,1,0.398114,0.714016,[43  6] ; [104  22],[41.16  7.84] ; [105.84  20.16],0
b4,1,0.446443,0.579668,[32 17] ; [75 52],[29.78977273 19.21022727] ; [77.21022727 49.78977273],0
b5,1,0.465039,0.533739,[33 16] ; [78 49],[30.90340909 18.09659091] ; [80.09659091 46.90340909],0
n1,1,0.4795,0.5,[ 5 11] ; [ 7 25],[ 4. 12.] ; [ 8. 24.],0
a8,1,0.526326,0.40148,[ 3 43] ; [ 11 103],[ 4.025 41.975] ; [  9.975 104.025],0
b2,1,0.529545,0.395265,[11 18] ; [21 46],[ 9.66666667 19.33333333] ; [22.33333333 44.66666667],0
b3,1,0.529545,0.395265,[11 18] ; [21 46],[ 9.66666667 19.33333333] ; [22.33333333 44.66666667],0
v2,1,0.626319,0.237085,[26 22] ; [59 59],[24.57831325 23.42168675] ; [60.42168675 57.57831325],0
