Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,70.285254,[109  21] ; [ 62 112],[73.125 56.875] ; [97.875 76.125],1
p8,1,1e-06,25.051916,[83 46] ; [ 61 112],[61.50993377 67.49006623] ; [82.49006623 90.50993377],1
p6,1,4e-06,21.241406,[63 67] ; [ 40 133],[44.19141914 85.80858086] ; [ 58.80858086 114.19141914],1
p7,1,4e-06,21.202714,[92 38] ; [75 95],[72.36666667 57.63333333] ; [94.63333333 75.36666667],1
p5,1,8.5e-05,15.451166,[29 99] ; [ 12 161],[ 17.43521595 110.56478405] ; [ 23.56478405 149.43521595],1
s7,1,8.6e-05,15.421607,[72 49] ; [ 62 109],[55.52739726 65.47260274] ; [78.47260274 92.52739726],1
p10,1,0.000109,14.979337,[111  19] ; [113  59],[96.42384106 33.57615894] ; [127.57615894  44.42384106],1
d5,1,0.000344,12.815355,[110  19] ; [117  57],[96.64356436 32.35643564] ; [130.35643564  43.64356436],1
n6,1,0.000383,12.612142,[122   7] ; [140  34],[111.54455446  17.45544554] ; [150.45544554  23.54455446],1
p9,1,0.000537,11.98234,[114  15] ; [123  48],[101.91  27.09] ; [135.09  35.91],1
r3,1,0.000576,11.850845,[122   7] ; [141  33],[111.97029703  17.02970297] ; [151.02970297  22.97029703],1
s2,1,0.000737,11.392966,[75 55] ; [ 66 107],[60.4950495 69.5049505] ; [80.5049505 92.4950495],1
s8,1,0.00083,11.172087,[65 64] ; [ 55 120],[50.92105263 78.07894737] ; [ 69.07894737 105.92105263],1
r4,1,0.000833,11.16682,[118  12] ; [133  42],[106.98360656  23.01639344] ; [144.01639344  30.98360656],1
s3,1,0.001372,10.243342,[86 44] ; [82 90],[72.31788079 57.68211921] ; [95.68211921 76.31788079],0
u1,1,0.001391,10.21758,[ 30 100] ; [ 17 158],[ 20.03278689 109.96721311] ; [ 26.96721311 148.03278689],0
d1,1,0.001754,9.790435,[80 50] ; [76 99],[66.49180328 63.50819672] ; [89.50819672 85.49180328],0
s6,1,0.003511,8.52079,[91 33] ; [99 75],[79.06040268 44.93959732] ; [110.93959732  63.06040268],0
p11,1,0.003732,8.410038,[105  25] ; [115  60],[93.7704918 36.2295082] ; [126.2295082  48.7704918],0
p2,1,0.005048,7.862082,[111  19] ; [125  49],[100.92105263  29.07894737] ; [135.07894737  38.92105263],0
n4,1,0.010016,6.632051,[119  11] ; [141  33],[111.18421053  18.81578947] ; [148.81578947  25.18421053],0
s5,1,0.021513,5.284789,[47 77] ; [ 44 129],[37.99326599 86.00673401] ; [ 53.00673401 119.99326599],0
d4,1,0.033652,4.512323,[103  26] ; [120  54],[94.94059406 34.05940594] ; [128.05940594  45.94059406],0
r1,1,0.042028,4.134094,[101  29] ; [116  57],[93.10231023 36.89768977] ; [123.89768977  49.10231023],0
v4,1,0.045764,3.990253,[122   8] ; [152  23],[116.78688525  13.21311475] ; [157.21311475  17.78688525],0
d3,1,0.060706,3.517991,[86 44] ; [96 77],[78.08580858 51.91419142] ; [103.91419142  69.08580858],0
a6,1,0.074607,3.178632,[92 38] ; [106  68],[84.67105263 45.32894737] ; [113.32894737  60.67105263],0
u2,1,0.081999,3.024834,[23 16] ; [26 37],[18.73529412 20.26470588] ; [30.26470588 32.73529412],0
p12,1,0.101005,2.689606,[ 11 118] ; [  7 167],[  7.66336634 121.33663366] ; [ 10.33663366 163.66336634],0
