Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,26.101049,[95 14] ; [20 22],[83.01324503 25.98675497] ; [31.98675497 10.01324503],1
n6,1,0.000172,14.118544,[101   8] ; [29 13],[93.8410596 15.1589404] ; [36.1589404  5.8410596],1
b3,1,0.004572,8.041354,[30 35] ; [ 4 23],[24.02173913 40.97826087] ; [ 9.97826087 17.02173913],0
b2,1,0.004572,8.041354,[30 35] ; [ 4 23],[24.02173913 40.97826087] ; [ 9.97826087 17.02173913],0
s7,1,0.021545,5.282163,[82 22] ; [24 16],[76.55555556 27.44444444] ; [29.44444444 10.55555556],0
p7,1,0.044431,4.040091,[63 46] ; [31 10],[68.30666667 40.69333333] ; [25.69333333 15.30666667],0
n3,1,0.074545,3.17999,[22 12] ; [11  1],[24.39130435  9.60869565] ; [8.60869565 3.39130435],0
n1,1,0.078169,3.102559,[15 18] ; [ 2 10],[12.46666667 20.53333333] ; [4.53333333 7.46666667],0
b4,1,0.090148,2.871727,[56 53] ; [28 14],[60.63576159 48.36423841] ; [23.36423841 18.63576159],0
v3,1,0.116818,2.459475,[40 65] ; [10 31],[35.95890411 69.04109589] ; [14.04109589 26.95890411],0
a7,1,0.134295,2.242143,[72 37] ; [33  9],[75.79470199 33.20529801] ; [29.20529801 12.79470199],0
r3,1,0.193242,1.692726,[100   9] ; [41  1],[101.78145695   7.21854305] ; [39.21854305  2.78145695],0
n2,1,0.247925,1.334958,[24 11] ; [6 6],[22.34042553 12.65957447] ; [7.65957447 4.34042553],0
r2,1,0.252369,1.310141,[101   7] ; [36  5],[99.30201342  8.69798658] ; [37.69798658  3.30201342],0
r1,1,0.285074,1.142739,[89 20] ; [31 11],[86.62251656 22.37748344] ; [33.37748344  8.62251656],0
p12,1,0.289138,1.123633,[11 97] ; [ 2 40],[ 9.36 98.64] ; [ 3.64 38.36],0
b1,1,0.303228,1.059943,[49 60] ; [15 27],[46.1986755 62.8013245] ; [17.8013245 24.1986755],0
p11,1,0.329662,0.950227,[86 23] ; [30 12],[83.73509934 25.26490066] ; [32.26490066  9.73509934],0
s4,1,0.344205,0.894706,[23 85] ; [12 30],[25.2 82.8] ; [ 9.8 32.2],0
d3,1,0.346389,0.886642,[69 40] ; [30 12],[71.46357616 37.53642384] ; [27.53642384 14.46357616],0
s3,1,0.347492,0.882595,[81 28] ; [28 14],[78.68211921 30.31788079] ; [30.31788079 11.68211921],0
p1,1,0.369045,0.806878,[10 99] ; [ 2 40],[  8.66225166 100.33774834] ; [ 3.33774834 38.66225166],0
p6,1,0.382286,0.763339,[43 66] ; [13 28],[40.69333333 68.30666667] ; [15.30666667 25.69333333],0
s1,1,0.402348,0.701298,[  6 101] ; [ 1 41],[  5.02684564 101.97315436] ; [ 1.97315436 40.02684564],0
p2,1,0.403397,0.698177,[87 22] ; [36  6],[88.78807947 20.21192053] ; [34.21192053  7.78807947],0
d2,1,0.446361,0.579876,[62 47] ; [21 21],[59.91390728 49.08609272] ; [23.08609272 18.91390728],0
d1,1,0.45307,0.562961,[72 37] ; [25 17],[70.01986755 38.98013245] ; [26.98013245 15.01986755],0
p9,1,0.51059,0.432859,[93 16] ; [34  8],[91.67549669 17.32450331] ; [35.32450331  6.67549669],0
a1,1,0.536305,0.382432,[  3 106] ; [ 2 40],[  3.60927152 105.39072848] ; [ 1.39072848 40.60927152],0
s6,1,0.538613,0.378117,[88 20] ; [36  6],[89.28 18.72] ; [34.72  7.28],0
s5,1,0.551173,0.355219,[37 68] ; [12 28],[35.48275862 69.51724138] ; [13.51724138 26.48275862],0
u3,1,0.562786,0.334903,[19  9] ; [7 5],[18.2  9.8] ; [7.8 4.2],0
r4,1,0.575592,0.313415,[98 11] ; [39  3],[98.89403974 10.10596026] ; [38.10596026  3.89403974],0
a5,1,0.593236,0.28532,[80 29] ; [29 13],[78.68211921 30.31788079] ; [30.31788079 11.68211921],0
s2,1,0.632082,0.229248,[72 37] ; [26 16],[70.74172185 38.25827815] ; [27.25827815 14.74172185],0
a8,1,0.636927,0.222784,[13 88] ; [ 4 36],[12.17730496 88.82269504] ; [ 4.82269504 35.17730496],0
p10,1,0.641237,0.217128,[90 19] ; [36  6],[90.95364238 18.04635762] ; [35.04635762  6.95364238],0
a2,1,0.643114,0.214692,[30 79] ; [10 32],[28.87417219 80.12582781] ; [11.12582781 30.87417219],0
d5,1,0.666819,0.185345,[89 20] ; [33  9],[88.06622517 20.93377483] ; [33.93377483  8.06622517],0
b5,1,0.679055,0.171192,[53 56] ; [22 20],[54.13907285 54.86092715] ; [20.86092715 21.13907285],0
u1,1,0.688966,0.160207,[24 85] ; [ 8 34],[23.09933775 85.90066225] ; [ 8.90066225 33.09933775],0
a3,1,0.719014,0.129439,[81 28] ; [30 12],[80.12582781 28.87417219] ; [30.87417219 11.12582781],0
a6,1,0.754431,0.097846,[73 36] ; [27 15],[72.18543046 36.81456954] ; [27.81456954 14.18543046],0
p4,1,0.826345,0.048133,[67 42] ; [25 17],[66.41059603 42.58940397] ; [25.58940397 16.41059603],0
a4,1,0.847199,0.037131,[46 63] ; [17 25],[45.47682119 63.52317881] ; [17.52317881 24.47682119],0
v4,1,0.85514,0.03333,[103   6] ; [40  2],[103.22516556   5.77483444] ; [39.77483444  2.22516556],0
u2,1,0.884966,0.020931,[18 10] ; [8 4],[18.2  9.8] ; [7.8 4.2],0
d4,1,0.921114,0.009807,[89 20] ; [34  8],[88.78807947 20.21192053] ; [34.21192053  7.78807947],0
p5,1,0.947099,0.004402,[10 99] ; [ 4 38],[10.10596026 98.89403974] ; [ 3.89403974 38.10596026],0
p3,1,0.959711,0.002552,[54 55] ; [21 21],[54.13907285 54.86092715] ; [20.86092715 21.13907285],0
p8,1,0.965139,0.00191,[57 51] ; [22 20],[56.88 51.12] ; [22.12 19.88],0
v2,1,0.979443,0.000664,[47 58] ; [18 22],[47.06896552 57.93103448] ; [17.93103448 22.06896552],0
