Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,37.38529,[122 141] ; [238  97],[158.3277592 104.6722408] ; [201.6722408 133.3277592],1
v3,1,0.0,33.139628,[ 75 191] ; [171 161],[109.42474916 156.57525084] ; [136.57525084 195.42474916],1
n5,1,0.0,25.543826,[173  96] ; [283  61],[200.10440457  68.89559543] ; [255.89559543  88.10440457],1
p6,1,3.6e-05,17.054811,[ 77 196] ; [149 186],[101.47697368 171.52302632] ; [124.52302632 210.47697368],1
p9,1,3.8e-05,16.959381,[208  62] ; [303  36],[226.55172414  43.44827586] ; [284.44827586  54.55172414],1
s8,1,8.5e-05,15.451026,[103 169] ; [184 158],[127.14006515 144.85993485] ; [159.85993485 182.14006515],1
p3,1,0.000244,13.456839,[113 160] ; [193 150],[135.61363636 137.38636364] ; [170.38636364 172.61363636],1
p4,1,0.000315,12.981733,[141 128] ; [229 114],[162.63071895 106.36928105] ; [207.36928105 135.63071895],1
p7,1,0.000461,12.267651,[154 113] ; [237  95],[174.28547579  92.71452421] ; [216.71452421 115.28547579],1
s5,1,0.000473,12.219165,[ 76 189] ; [142 192],[ 96.44407346 168.55592654] ; [121.55592654 212.44407346],1
p8,1,0.000608,11.750509,[125 146] ; [203 135],[145.95730706 125.04269294] ; [182.04269294 155.95730706],1
p2,1,0.000886,11.051871,[214  59] ; [302  40],[229.05365854  43.94634146] ; [286.94634146  55.05365854],1
p10,1,0.001802,9.741012,[206  65] ; [292  48],[220.88052373  50.11947627] ; [277.11947627  62.88052373],0
b2,1,0.002053,9.501362,[ 46 106] ; [102 119],[60.31099196 91.68900804] ; [ 87.68900804 133.31099196],0
b3,1,0.002053,9.501362,[ 46 106] ; [102 119],[60.31099196 91.68900804] ; [ 87.68900804 133.31099196],0
p12,1,0.004621,8.022209,[ 13 258] ; [ 38 302],[ 22.6202946 248.3797054] ; [ 28.3797054 311.6202946],0
p11,1,0.007884,7.059642,[198  75] ; [282  64],[211.69628433  61.30371567] ; [268.30371567  77.69628433],0
p5,1,0.012362,6.258153,[ 21 252] ; [ 48 292],[ 30.72920065 242.27079935] ; [ 38.27079935 301.72920065],0
s2,1,0.014298,6.000947,[128 143] ; [195 146],[143.02777778 127.97222222] ; [179.97222222 161.02777778],0
n4,1,0.019,5.501522,[201  71] ; [282  63],[212.92706645  59.07293355] ; [270.07293355  74.92706645],0
r3,1,0.019444,5.461169,[255  15] ; [338   7],[260.34146341   9.65853659] ; [332.65853659  12.34146341],0
u4,1,0.023033,5.165989,[  2 271] ; [ 12 334],[  6.17447496 266.82552504] ; [  7.82552504 338.17447496],0
a5,1,0.025382,4.997605,[203  70] ; [283  63],[214.34248788  58.65751212] ; [271.65751212  74.34248788],0
a3,1,0.030576,4.676632,[198  75] ; [275  69],[209.28525122  63.71474878] ; [263.71474878  80.28525122],0
