Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,99.931507,[102  40] ; [ 24 136],[59.24503311 82.75496689] ; [66.75496689 93.24503311],1
d5,1,0.0,93.243857,[138   5] ; [72 87],[99.43708609 43.56291391] ; [110.56291391  48.43708609],1
d4,1,0.0,91.466988,[139   3] ; [77 83],[101.56291391  40.43708609] ; [114.43708609  45.56291391],1
d3,1,0.0,89.699667,[127  16] ; [ 56 102],[86.94019934 56.05980066] ; [96.05980066 61.94019934],1
a2,1,0.0,33.902691,[ 43 100] ; [  8 152],[ 24.06930693 118.93069307] ; [ 26.93069307 133.06930693],1
a4,1,0.0,28.336307,[77 65] ; [ 39 121],[54.54304636 87.45695364] ; [61.45695364 98.54304636],1
a5,1,2e-06,22.412755,[110  33] ; [81 79],[90.14191419 52.85808581] ; [100.85808581  59.14191419],1
a6,1,3e-06,21.733838,[111  32] ; [83 77],[91.55775578 51.44224422] ; [102.44224422  57.55775578],1
u1,1,5e-06,20.816494,[ 26 117] ; [  4 156],[ 14.15841584 128.84158416] ; [ 15.84158416 144.15841584],1
a3,1,2.2e-05,18.045729,[110  32] ; [86 73],[92.46511628 49.53488372] ; [103.53488372  55.46511628],1
r1,1,0.00013,14.641025,[110  32] ; [90 69],[94.35215947 47.64784053] ; [105.64784053  53.35215947],1
a7,1,0.000145,14.442388,[111  32] ; [90 68],[95.49169435 47.50830565] ; [105.50830565  52.49169435],1
v2,1,0.00016,14.253176,[79 59] ; [53 98],[63.03114187 74.96885813] ; [68.96885813 82.03114187],1
r2,1,0.000699,11.490663,[129   9] ; [127  32],[118.94949495  19.05050505] ; [137.05050505  21.94949495],1
n6,1,0.00131,10.327845,[113  29] ; [99 59],[100.34666667  41.65333333] ; [111.65333333  46.34666667],0
p8,1,0.002506,9.136202,[72 69] ; [ 53 104],[59.1442953 81.8557047] ; [65.8557047 91.1442953],0
n4,1,0.00544,7.726878,[107  36] ; [95 64],[95.64900662 47.35099338] ; [106.35099338  52.64900662],0
r3,1,0.005511,7.703771,[129  14] ; [124  34],[120.19601329  22.80398671] ; [132.80398671  25.19601329],0
r4,1,0.008673,6.888919,[114  29] ; [106  54],[103.82838284  39.17161716] ; [116.17161716  43.82838284],0
v3,1,0.010421,6.561469,[52 84] ; [ 38 118],[41.91780822 94.08219178] ; [ 48.08219178 107.91780822],0
b1,1,0.018522,5.546048,[48 95] ; [75 85],[58.04950495 84.95049505] ; [64.95049505 95.04950495],0
s8,1,0.019388,5.46622,[ 29 114] ; [ 17 143],[ 21.70957096 121.29042904] ; [ 24.29042904 135.70957096],0
