Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,36.807719,[80  3] ; [4 7],[74.17021277  8.82978723] ; [9.82978723 1.17021277],1
p4,1,6.7e-05,15.884838,[78  5] ; [6 5],[74.17021277  8.82978723] ; [9.82978723 1.17021277],1
n6,1,0.002559,9.09768,[80  3] ; [8 3],[77.70212766  5.29787234] ; [10.29787234  0.70212766],0
p6,1,0.002818,8.921902,[56 26] ; [2 8],[51.69565217 30.30434783] ; [6.30434783 3.69565217],0
s3,1,0.06242,3.471896,[53 28] ; [4 7],[50.18478261 30.81521739] ; [6.81521739 4.18478261],0
a4,1,0.070247,3.277245,[39 44] ; [2 9],[36.20212766 46.79787234] ; [4.79787234 6.20212766],0
v1,1,0.073142,3.211064,[57 22] ; [5 6],[54.42222222 24.57777778] ; [7.57777778 3.42222222],0
s6,1,0.076573,3.13618,[64 11] ; [7 4],[61.91860465 13.08139535] ; [9.08139535 1.91860465],0
p7,1,0.076852,3.13025,[69 12] ; [7 4],[66.91304348 14.08695652] ; [9.08695652 1.91304348],0
d2,1,0.079066,3.084003,[46 37] ; [3 8],[43.26595745 39.73404255] ; [5.73404255 5.26595745],0
p3,1,0.093703,2.809578,[70 13] ; [7 4],[67.9893617 15.0106383] ; [9.0106383 1.9893617],0
p8,1,0.098404,2.731224,[69 13] ; [7 4],[67.01075269 14.98924731] ; [8.98924731 2.01075269],0
r1,1,0.098404,2.731224,[69 13] ; [7 4],[67.01075269 14.98924731] ; [8.98924731 2.01075269],0
s2,1,0.108901,2.570098,[50 31] ; [4 7],[47.54347826 33.45652174] ; [6.45652174 4.54347826],0
a7,1,0.125656,2.345366,[57 26] ; [10  1],[59.15957447 23.84042553] ; [7.84042553 3.15957447],0
r2,1,0.179012,1.805807,[76  6] ; [8 2],[74.86956522  7.13043478] ; [9.13043478 0.86956522],0
s7,1,0.180207,1.795918,[57 20] ; [6 5],[55.125 21.875] ; [7.875 3.125],0
a3,1,0.193212,1.692952,[67 16] ; [7 4],[65.34042553 17.65957447] ; [8.65957447 2.34042553],0
d1,1,0.206257,1.597508,[54 29] ; [5 6],[52.09574468 30.90425532] ; [6.90425532 4.09574468],0
b1,1,0.275346,1.189919,[37 46] ; [3 8],[35.31914894 47.68085106] ; [4.68085106 6.31914894],0
r4,1,0.30184,1.066045,[76  7] ; [9 2],[75.05319149  7.94680851] ; [9.94680851 1.05319149],0
u1,1,0.328319,0.955516,[18 65] ; [ 1 10],[16.77659574 66.22340426] ; [2.22340426 8.77659574],0
v4,1,0.41102,0.675849,[78  3] ; [10  1],[77.47826087  3.52173913] ; [10.52173913  0.47826087],0
b4,1,0.436677,0.604998,[48 35] ; [5 6],[46.79787234 36.20212766] ; [6.20212766 4.79787234],0
v2,1,0.493563,0.46875,[49 31] ; [5 5],[48. 32.] ; [6. 4.],0
p12,1,0.538248,0.378796,[22 60] ; [2 9],[21.16129032 60.83870968] ; [2.83870968 8.16129032],0
a5,1,0.55187,0.353977,[61 22] ; [9 2],[61.80851064 21.19148936] ; [8.19148936 2.80851064],0
p11,1,0.628018,0.234758,[71 12] ; [10  1],[71.5212766 11.4787234] ; [9.4787234 1.5212766],0
a1,1,0.628018,0.234758,[12 71] ; [ 1 10],[11.4787234 71.5212766] ; [1.5212766 9.4787234],0
s5,1,0.633737,0.227027,[50 24] ; [6 4],[49.33333333 24.66666667] ; [6.66666667 3.33333333],0
u3,1,0.639207,0.21978,[10  6] ; [3 1],[10.4  5.6] ; [2.6 1.4],0
s8,1,0.646934,0.209787,[50 31] ; [6 5],[49.30434783 31.69565217] ; [6.69565217 4.30434783],0
a8,1,0.659828,0.193732,[11 64] ; [2 8],[11.47058824 63.52941176] ; [1.52941176 8.47058824],0
s1,1,0.695802,0.152876,[ 5 78] ; [ 1 10],[ 5.29787234 77.70212766] ; [ 0.70212766 10.29787234],0
a6,1,0.717578,0.130825,[50 33] ; [6 5],[49.44680851 33.55319149] ; [6.55319149 4.44680851],0
v3,1,0.76469,0.089597,[44 36] ; [5 5],[43.55555556 36.44444444] ; [5.44444444 4.55555556],0
d3,1,0.784509,0.074774,[57 26] ; [8 3],[57.39361702 25.60638298] ; [7.60638298 3.39361702],0
d5,1,0.930868,0.007526,[67 16] ; [9 2],[67.10638298 15.89361702] ; [8.89361702 2.10638298],0
b5,1,0.956196,0.003017,[37 46] ; [5 6],[37.08510638 45.91489362] ; [4.91489362 6.08510638],0
b3,1,0.965222,0.001901,[30 31] ; [4 4],[30.05797101 30.94202899] ; [3.94202899 4.05797101],0
b2,1,0.965222,0.001901,[30 31] ; [4 4],[30.05797101 30.94202899] ; [3.94202899 4.05797101],0
n2,1,1.0,0.0,[12  4] ; [3 1],[12.  4.] ; [3. 1.],0
